sum:302522,dvd:0
sum:662061,dvd:359539
sum:1173099,dvd:511038
sum:1188915,dvd:15816
sum:1313946,dvd:125031
sum:1776884,dvd:462938
sum:1911884,dvd:135000
sum:3033597,dvd:1121713
sum:3334266,dvd:300669
sum:3352578,dvd:18312
sum:4095893,dvd:743315
sum:4209716,dvd:113823
sum:4777161,dvd:567445
sum:4821251,dvd:44090
sum:5128399,dvd:307148
sum:5251098,dvd:122699
sum:5851627,dvd:600529
sum:6180185,dvd:328558
sum:6526982,dvd:346797
sum:6641011,dvd:114029
sum:6894288,dvd:253277
sum:7311333,dvd:417045
sum:7438104,dvd:126771
sum:7923018,dvd:484914
sum:8084668,dvd:161650
sum:8557070,dvd:472402
sum:9764683,dvd:1207613
sum:10426057,dvd:661374
sum:11598572,dvd:1172515
sum:12487830,dvd:889258
sum:14558105,dvd:2070275
sum:14901138,dvd:343033
sum:15137214,dvd:236076
sum:15528677,dvd:391463
sum:16102878,dvd:574201
sum:16826442,dvd:723564
sum:17205044,dvd:378602
sum:17322682,dvd:117638
sum:17597761,dvd:275079
sum:18539959,dvd:942198
sum:18811329,dvd:271370
sum:19276071,dvd:464742
sum:19592211,dvd:316140
sum:20438452,dvd:846241
sum:21408190,dvd:969738
sum:21850522,dvd:442332
sum:23127250,dvd:1276728
sum:23137136,dvd:9886
sum:24556341,dvd:1419205
sum:24948600,dvd:392259
sum:25951898,dvd:1003298
sum:26519611,dvd:567713
sum:27751613,dvd:1232002
sum:28156242,dvd:404629
sum:28612178,dvd:455936
sum:28850905,dvd:238727
sum:29218307,dvd:367402
sum:29465312,dvd:247005
sum:31109382,dvd:1644070
sum:32223973,dvd:1114591
sum:34316414,dvd:2092441
sum:34799164,dvd:482750
sum:35101247,dvd:302083
sum:35223309,dvd:122062
sum:36530254,dvd:1306945
sum:36698508,dvd:168254
sum:36699009,dvd:501
sum:36937595,dvd:238586
sum:37173224,dvd:235629
sum:37747922,dvd:574698
sum:37760097,dvd:12175
sum:38010233,dvd:250136
sum:38227478,dvd:217245
sum:38958059,dvd:730581
sum:39602320,dvd:644261
sum:40449871,dvd:847551
sum:41954987,dvd:1505116
sum:41978269,dvd:23282
sum:42708408,dvd:730139
sum:42735251,dvd:26843
sum:42936687,dvd:201436
sum:43945571,dvd:1008884
sum:44867981,dvd:922410
sum:45021425,dvd:153444
sum:45088969,dvd:67544
sum:45633840,dvd:544871
sum:45942891,dvd:309051
sum:46984916,dvd:1042025
sum:47676583,dvd:691667
sum:48961851,dvd:1285268
sum:49021934,dvd:60083
sum:49791242,dvd:769308
sum:49909867,dvd:118625
sum:51703204,dvd:1793337
sum:51843638,dvd:140434
sum:52015523,dvd:171885
sum:52588529,dvd:573006
sum:53236377,dvd:647848
sum:53856920,dvd:620543
sum:54160940,dvd:304020
sum:54241728,dvd:80788
sum:54622957,dvd:381229
sum:55290646,dvd:667689
sum:55702991,dvd:412345
sum:56162534,dvd:459543
sum:56577230,dvd:414696
sum:56757501,dvd:180271
sum:56869737,dvd:112236
sum:57197501,dvd:327764
sum:57658820,dvd:461319
sum:58983052,dvd:1324232
sum:59159084,dvd:176032
sum:60035828,dvd:876744
sum:60185243,dvd:149415
sum:60332448,dvd:147205
sum:61784069,dvd:1451621
sum:61862621,dvd:78552
sum:61962020,dvd:99399
sum:62235166,dvd:273146
sum:62399367,dvd:164201
sum:62403573,dvd:4206
sum:62585592,dvd:182019
sum:62658594,dvd:73002
sum:63329883,dvd:671289
sum:63548494,dvd:218611
sum:63648149,dvd:99655
sum:64838117,dvd:1189968
sum:65107203,dvd:269086
sum:65316379,dvd:209176
sum:65426967,dvd:110588
sum:65764465,dvd:337498
sum:67632322,dvd:1867857
sum:68602083,dvd:969761
sum:69024788,dvd:422705
sum:70440575,dvd:1415787
sum:70611402,dvd:170827
sum:70792585,dvd:181183
sum:71359463,dvd:566878
sum:71780713,dvd:421250
sum:71912808,dvd:132095
sum:72391060,dvd:478252
sum:72743494,dvd:352434
sum:72919726,dvd:176232
sum:73180899,dvd:261173
sum:73246582,dvd:65683
sum:73263984,dvd:17402
sum:73636596,dvd:372612
sum:73758315,dvd:121719
sum:73789418,dvd:31103
sum:73933797,dvd:144379
sum:74050189,dvd:116392
sum:74095872,dvd:45683
sum:74209001,dvd:113129
sum:74499424,dvd:290423
sum:74542290,dvd:42866
sum:74648783,dvd:106493
sum:75170980,dvd:522197
sum:76459486,dvd:1288506
sum:76663446,dvd:203960
sum:77441236,dvd:777790
sum:77494019,dvd:52783
sum:77661801,dvd:167782
sum:78672781,dvd:1010980
sum:79285390,dvd:612609
sum:79711451,dvd:426061
sum:79952183,dvd:240732
sum:80587056,dvd:634873
sum:81027297,dvd:440241
sum:81665130,dvd:637833
sum:82188220,dvd:523090
sum:82299821,dvd:111601
sum:82951512,dvd:651691
sum:83041911,dvd:90399
sum:83174212,dvd:132301
sum:84126386,dvd:952174
sum:84482397,dvd:356011
sum:85806554,dvd:1324157
sum:86168833,dvd:362279
sum:86228818,dvd:59985
sum:86487917,dvd:259099
sum:87369115,dvd:881198
sum:88516138,dvd:1147023
sum:89378796,dvd:862658
sum:89504624,dvd:125828
sum:90066120,dvd:561496
sum:90917732,dvd:851612
sum:90974535,dvd:56803
sum:91153943,dvd:179408
sum:91660027,dvd:506084
sum:92092470,dvd:432443
sum:92135311,dvd:42841
sum:92312046,dvd:176735
sum:92351807,dvd:39761
sum:92939867,dvd:588060
sum:93478643,dvd:538776
sum:93627994,dvd:149351
sum:94243190,dvd:615196
sum:94643213,dvd:400023
sum:95649069,dvd:1005856
sum:95898019,dvd:248950
sum:95925967,dvd:27948
sum:96132967,dvd:207000
sum:96254849,dvd:121882
sum:96666795,dvd:411946
sum:96880718,dvd:213923
sum:97723070,dvd:842352
sum:98025247,dvd:302177
sum:99341603,dvd:1316356
sum:99689124,dvd:347521
