sum:43772,dvd:0
sum:367158,dvd:323386
sum:373496,dvd:6338
sum:477700,dvd:104204
sum:724368,dvd:246668
sum:885208,dvd:160840
sum:897351,dvd:12143
sum:1003726,dvd:106375
sum:1015828,dvd:12102
sum:1511627,dvd:495799
sum:1670953,dvd:159326
sum:2027102,dvd:356149
sum:2308654,dvd:281552
sum:2569546,dvd:260892
sum:3236840,dvd:667294
sum:3848300,dvd:611460
sum:5836409,dvd:1988109
sum:5910314,dvd:73905
sum:5965038,dvd:54724
sum:5978466,dvd:13428
sum:6179413,dvd:200947
sum:6214654,dvd:35241
sum:6331317,dvd:116663
sum:6347712,dvd:16395
sum:7040564,dvd:692852
sum:7206366,dvd:165802
sum:7299742,dvd:93376
sum:7737297,dvd:437555
sum:8400714,dvd:663417
sum:8421114,dvd:20400
sum:8795720,dvd:374606
sum:9000714,dvd:204994
sum:9252927,dvd:252213
sum:9617459,dvd:364532
sum:9711087,dvd:93628
sum:9751356,dvd:40269
sum:9946577,dvd:195221
sum:10680183,dvd:733606
sum:11240842,dvd:560659
sum:11535737,dvd:294895
sum:12433022,dvd:897285
sum:12541817,dvd:108795
sum:12559424,dvd:17607
sum:12809354,dvd:249930
sum:12871252,dvd:61898
sum:13224119,dvd:352867
sum:14192661,dvd:968542
sum:14346362,dvd:153701
sum:15507728,dvd:1161366
sum:15673372,dvd:165644
sum:16778022,dvd:1104650
sum:16962613,dvd:184591
sum:16987334,dvd:24721
sum:17076452,dvd:89118
sum:17078456,dvd:2004
sum:17198775,dvd:120319
sum:17225029,dvd:26254
sum:17236321,dvd:11292
sum:18182936,dvd:946615
sum:18234953,dvd:52017
sum:18688097,dvd:453144
sum:19074309,dvd:386212
sum:19092705,dvd:18396
sum:19293916,dvd:201211
sum:19334017,dvd:40101
sum:19574783,dvd:240766
sum:19581600,dvd:6817
sum:19749405,dvd:167805
sum:19991112,dvd:241707
sum:21339723,dvd:1348611
sum:21397008,dvd:57285
sum:21537907,dvd:140899
sum:22264833,dvd:726926
sum:22521370,dvd:256537
sum:23128144,dvd:606774
sum:23377433,dvd:249289
sum:23521346,dvd:143913
sum:23894483,dvd:373137
sum:24407983,dvd:513500
sum:24504886,dvd:96903
sum:24600783,dvd:95897
sum:24711021,dvd:110238
sum:25524232,dvd:813211
sum:25784268,dvd:260036
sum:25918562,dvd:134294
sum:26045996,dvd:127434
sum:26186121,dvd:140125
sum:26232218,dvd:46097
sum:26245635,dvd:13417
sum:26916123,dvd:670488
sum:27204281,dvd:288158
sum:27475977,dvd:271696
sum:28088317,dvd:612340
sum:28185562,dvd:97245
sum:28208511,dvd:22949
sum:28302682,dvd:94171
sum:28729107,dvd:426425
sum:28739641,dvd:10534
sum:28754799,dvd:15158
sum:29310020,dvd:555221
sum:29871724,dvd:561704
sum:30015529,dvd:143805
sum:30138170,dvd:122641
sum:30155643,dvd:17473
sum:30449550,dvd:293907
sum:30882032,dvd:432482
sum:31030471,dvd:148439
sum:31468580,dvd:438109
sum:31751130,dvd:282550
sum:31765467,dvd:14337
sum:31936248,dvd:170781
sum:32190061,dvd:253813
sum:32190288,dvd:227
sum:32636803,dvd:446515
sum:32686836,dvd:50033
sum:33323729,dvd:636893
sum:33345698,dvd:21969
sum:33489725,dvd:144027
sum:33804712,dvd:314987
sum:33980320,dvd:175608
sum:34399541,dvd:419221
sum:34437448,dvd:37907
sum:34736717,dvd:299269
sum:34753922,dvd:17205
sum:35472762,dvd:718840
sum:35692612,dvd:219850
sum:35712490,dvd:19878
sum:36164663,dvd:452173
sum:36752683,dvd:588020
sum:36866182,dvd:113499
sum:36901732,dvd:35550
sum:36932607,dvd:30875
sum:37097772,dvd:165165
sum:37669290,dvd:571518
sum:37797260,dvd:127970
sum:38164182,dvd:366922
sum:38167625,dvd:3443
sum:38475968,dvd:308343
sum:38575738,dvd:99770
sum:38607765,dvd:32027
sum:38628703,dvd:20938
sum:38663016,dvd:34313
sum:38677330,dvd:14314
sum:39588921,dvd:911591
sum:40157163,dvd:568242
sum:40378316,dvd:221153
sum:40382887,dvd:4571
sum:40419356,dvd:36469
sum:40499562,dvd:80206
sum:40957985,dvd:458423
sum:41441807,dvd:483822
sum:41619276,dvd:177469
sum:41768662,dvd:149386
sum:42210155,dvd:441493
sum:42307835,dvd:97680
sum:42972080,dvd:664245
sum:43163967,dvd:191887
sum:43204525,dvd:40558
sum:43466810,dvd:262285
sum:43701603,dvd:234793
sum:44604819,dvd:903216
sum:44865757,dvd:260938
sum:44914841,dvd:49084
sum:45251142,dvd:336301
sum:46302243,dvd:1051101
sum:46512117,dvd:209874
sum:46641294,dvd:129177
sum:47401655,dvd:760361
sum:47682920,dvd:281265
sum:47775803,dvd:92883
sum:48095901,dvd:320098
sum:48642390,dvd:546489
sum:49317868,dvd:675478
sum:49566417,dvd:248549
sum:50433778,dvd:867361
sum:50651542,dvd:217764
sum:50790069,dvd:138527
sum:50973895,dvd:183826
sum:51238386,dvd:264491
sum:51308494,dvd:70108
sum:52006960,dvd:698466
sum:52758775,dvd:751815
sum:53858703,dvd:1099928
sum:53895509,dvd:36806
sum:54256616,dvd:361107
sum:54395088,dvd:138472
sum:54940795,dvd:545707
sum:55240305,dvd:299510
sum:55313535,dvd:73230
sum:55577765,dvd:264230
sum:55766846,dvd:189081
sum:55779816,dvd:12970
sum:55879853,dvd:100037
sum:56093403,dvd:213550
sum:56213741,dvd:120338
sum:56672838,dvd:459097
sum:56722323,dvd:49485
sum:56966349,dvd:244026
sum:57086655,dvd:120306
sum:57093741,dvd:7086
sum:57203796,dvd:110055
sum:57271278,dvd:67482
sum:57332216,dvd:60938
sum:57388415,dvd:56199
sum:57425645,dvd:37230
sum:57687284,dvd:261639
sum:58419822,dvd:732538
sum:59018822,dvd:599000
sum:59473490,dvd:454668
sum:59918951,dvd:445461
sum:60172089,dvd:253138
sum:60203618,dvd:31529
sum:60307480,dvd:103862
sum:60341355,dvd:33875
sum:60387537,dvd:46182
sum:60687760,dvd:300223
sum:61272962,dvd:585202
sum:61316908,dvd:43946
sum:61590815,dvd:273907
sum:61753620,dvd:162805
sum:61896689,dvd:143069
sum:62358830,dvd:462141
sum:62637723,dvd:278893
sum:63182234,dvd:544511
sum:63245924,dvd:63690
sum:63661887,dvd:415963
sum:64623803,dvd:961916
sum:64754901,dvd:131098
sum:64846212,dvd:91311
sum:65075813,dvd:229601
sum:65081962,dvd:6149
sum:65152940,dvd:70978
sum:65355250,dvd:202310
sum:65360153,dvd:4903
sum:65459741,dvd:99588
sum:65630558,dvd:170817
sum:65764851,dvd:134293
sum:66185550,dvd:420699
sum:66376773,dvd:191223
sum:66630420,dvd:253647
sum:66847923,dvd:217503
sum:66877097,dvd:29174
sum:66989019,dvd:111922
sum:67322521,dvd:333502
sum:67381655,dvd:59134
sum:67964678,dvd:583023
sum:68015795,dvd:51117
sum:68299128,dvd:283333
sum:68350128,dvd:51000
sum:68825734,dvd:475606
sum:68829380,dvd:3646
sum:68920318,dvd:90938
sum:69050152,dvd:129834
sum:69670644,dvd:620492
sum:69736841,dvd:66197
sum:69919931,dvd:183090
sum:70055948,dvd:136017
sum:70143212,dvd:87264
sum:70323804,dvd:180592
sum:70487510,dvd:163706
sum:70607403,dvd:119893
sum:71012797,dvd:405394
sum:71074006,dvd:61209
sum:71202856,dvd:128850
sum:71255636,dvd:52780
sum:71576361,dvd:320725
sum:71656659,dvd:80298
sum:72449102,dvd:792443
sum:72850063,dvd:400961
sum:72924270,dvd:74207
sum:73601469,dvd:677199
sum:73867039,dvd:265570
sum:73899013,dvd:31974
sum:73965856,dvd:66843
