sum:2373969,dvd:0
sum:6388676,dvd:4014707
sum:9511064,dvd:3122388
sum:16254070,dvd:6743006
sum:18683546,dvd:2429476
sum:19915996,dvd:1232450
sum:21280923,dvd:1364927
sum:21334787,dvd:53864
sum:23536413,dvd:2201626
sum:28280358,dvd:4743945
sum:35151074,dvd:6870716
sum:35388458,dvd:237384
sum:36949073,dvd:1560615
sum:38556612,dvd:1607539
sum:45794155,dvd:7237543
sum:48144701,dvd:2350546
sum:54643781,dvd:6499080
sum:61675222,dvd:7031441
sum:62897198,dvd:1221976
sum:67259778,dvd:4362580
sum:68437468,dvd:1177690
sum:70968463,dvd:2530995
sum:81514576,dvd:10546113
sum:86120427,dvd:4605851
sum:86150692,dvd:30265
sum:88895114,dvd:2744422
sum:89167713,dvd:272599
sum:90373054,dvd:1205341
sum:91647407,dvd:1274353
sum:92409623,dvd:762216
sum:93804168,dvd:1394545
