sum:29575,dvd:0
sum:34431,dvd:4856
sum:90559,dvd:56128
sum:239650,dvd:149091
sum:274553,dvd:34903
sum:363394,dvd:88841
sum:472431,dvd:109037
sum:516148,dvd:43717
sum:562420,dvd:46272
sum:563527,dvd:1107
sum:591819,dvd:28292
sum:602078,dvd:10259
sum:694826,dvd:92748
sum:702020,dvd:7194
sum:886297,dvd:184277
sum:895181,dvd:8884
sum:899938,dvd:4757
sum:1080984,dvd:181046
sum:1179838,dvd:98854
sum:1200425,dvd:20587
sum:1279463,dvd:79038
sum:1310835,dvd:31372
sum:1321552,dvd:10717
sum:1324312,dvd:2760
sum:1336795,dvd:12483
sum:1389587,dvd:52792
sum:1450637,dvd:61050
sum:1478678,dvd:28041
sum:1718219,dvd:239541
sum:1721104,dvd:2885
sum:1771187,dvd:50083
sum:1778639,dvd:7452
sum:1822620,dvd:43981
sum:1962983,dvd:140363
sum:2048265,dvd:85282
sum:2132124,dvd:83859
sum:2156671,dvd:24547
sum:2167402,dvd:10731
sum:2256377,dvd:88975
sum:2280873,dvd:24496
sum:2296034,dvd:15161
sum:2365656,dvd:69622
sum:2561853,dvd:196197
sum:2568375,dvd:6522
sum:2650722,dvd:82347
sum:2753772,dvd:103050
sum:2765749,dvd:11977
sum:2796777,dvd:31028
sum:2821459,dvd:24682
sum:2860182,dvd:38723
sum:2899975,dvd:39793
sum:3008461,dvd:108486
sum:3044481,dvd:36020
sum:3047011,dvd:2530
sum:3058219,dvd:11208
sum:3079239,dvd:21020
sum:3291429,dvd:212190
sum:3632653,dvd:341224
sum:3673853,dvd:41200
sum:3676810,dvd:2957
sum:3718671,dvd:41861
sum:3923091,dvd:204420
sum:3985917,dvd:62826
sum:4114538,dvd:128621
sum:4130246,dvd:15708
sum:4232644,dvd:102398
sum:4251795,dvd:19151
sum:4349282,dvd:97487
sum:4383040,dvd:33758
sum:4412790,dvd:29750
sum:4446227,dvd:33437
sum:4468971,dvd:22744
sum:4565305,dvd:96334
sum:4645606,dvd:80301
sum:4665779,dvd:20173
sum:4721849,dvd:56070
sum:4799980,dvd:78131
sum:4842057,dvd:42077
sum:4902027,dvd:59970
sum:5046353,dvd:144326
sum:5060018,dvd:13665
sum:5110533,dvd:50515
sum:5317237,dvd:206704
