sum:185448,dvd:0
sum:865084,dvd:679636
sum:1016989,dvd:151905
sum:2731791,dvd:1714802
sum:3644746,dvd:912955
sum:3644847,dvd:101
sum:4213501,dvd:568654
sum:5152892,dvd:939391
sum:6371006,dvd:1218114
sum:6795660,dvd:424654
sum:7136239,dvd:340579
sum:7172301,dvd:36062
sum:7359503,dvd:187202
sum:7435859,dvd:76356
sum:7640713,dvd:204854
sum:7660927,dvd:20214
sum:8221006,dvd:560079
sum:8595585,dvd:374579
sum:8639141,dvd:43556
sum:8717012,dvd:77871
sum:8907197,dvd:190185
sum:8979697,dvd:72500
sum:9354462,dvd:374765
sum:9414124,dvd:59662
sum:9615120,dvd:200996
sum:10696202,dvd:1081082
sum:10799813,dvd:103611
sum:11151880,dvd:352067
sum:11399109,dvd:247229
sum:11549968,dvd:150859
sum:11654361,dvd:104393
sum:12019848,dvd:365487
sum:12282163,dvd:262315
sum:13372115,dvd:1089952
sum:13683597,dvd:311482
sum:13805094,dvd:121497
sum:14293887,dvd:488793
sum:14409132,dvd:115245
sum:14422411,dvd:13279
sum:14423534,dvd:1123
sum:14443518,dvd:19984
sum:15041100,dvd:597582
sum:15688058,dvd:646958
sum:15791277,dvd:103219
sum:15818931,dvd:27654
sum:16171712,dvd:352781
sum:16906705,dvd:734993
sum:17039195,dvd:132490
sum:18002606,dvd:963411
sum:18076709,dvd:74103
sum:18422697,dvd:345988
sum:19036299,dvd:613602
sum:19044650,dvd:8351
sum:19277190,dvd:232540
sum:19443328,dvd:166138
sum:19897554,dvd:454226
sum:20027339,dvd:129785
sum:20218193,dvd:190854
sum:20419530,dvd:201337
sum:20884799,dvd:465269
sum:21018526,dvd:133727
sum:21477333,dvd:458807
sum:21804185,dvd:326852
sum:22290310,dvd:486125
sum:22459676,dvd:169366
sum:22777475,dvd:317799
sum:23141024,dvd:363549
sum:23375793,dvd:234769
sum:24120555,dvd:744762
sum:24401388,dvd:280833
sum:25723027,dvd:1321639
sum:25825740,dvd:102713
sum:26441529,dvd:615789
sum:28778923,dvd:2337394
sum:28996663,dvd:217740
sum:29049899,dvd:53236
sum:29194701,dvd:144802
sum:29680679,dvd:485978
sum:29738124,dvd:57445
sum:30026371,dvd:288247
sum:30633954,dvd:607583
sum:31050299,dvd:416345
sum:31358925,dvd:308626
sum:31379578,dvd:20653
sum:31397591,dvd:18013
sum:31803595,dvd:406004
sum:32064366,dvd:260771
sum:32126437,dvd:62071
sum:32565804,dvd:439367
sum:32836962,dvd:271158
sum:34786378,dvd:1949416
sum:35146817,dvd:360439
sum:35373664,dvd:226847
sum:35406678,dvd:33014
sum:35970584,dvd:563906
sum:36097123,dvd:126539
sum:36293872,dvd:196749
sum:36408002,dvd:114130
sum:36494017,dvd:86015
sum:37031471,dvd:537454
sum:37302439,dvd:270968
sum:37695761,dvd:393322
sum:37762460,dvd:66699
sum:38237792,dvd:475332
sum:38777951,dvd:540159
sum:39460320,dvd:682369
sum:39485462,dvd:25142
sum:39745046,dvd:259584
sum:39977134,dvd:232088
sum:40168513,dvd:191379
sum:40363120,dvd:194607
sum:40408343,dvd:45223
sum:40517201,dvd:108858
sum:40577440,dvd:60239
sum:40839945,dvd:262505
sum:41001865,dvd:161920
sum:41036553,dvd:34688
sum:41763297,dvd:726744
sum:42336386,dvd:573089
sum:42442090,dvd:105704
sum:42528600,dvd:86510
sum:44631360,dvd:2102760
sum:45562177,dvd:930817
sum:46383668,dvd:821491
sum:46414344,dvd:30676
sum:46681438,dvd:267094
sum:47626065,dvd:944627
sum:47826831,dvd:200766
sum:48069847,dvd:243016
sum:48363939,dvd:294092
sum:48374507,dvd:10568
sum:48616652,dvd:242145
sum:48763450,dvd:146798
sum:49022557,dvd:259107
sum:49394337,dvd:371780
sum:49807387,dvd:413050
sum:50040036,dvd:232649
sum:50149368,dvd:109332
sum:50664555,dvd:515187
sum:50692772,dvd:28217
sum:51258157,dvd:565385
sum:51633120,dvd:374963
sum:52386778,dvd:753658
sum:53266744,dvd:879966
sum:53278285,dvd:11541
sum:53483353,dvd:205068
sum:54113921,dvd:630568
sum:54714965,dvd:601044
sum:55912766,dvd:1197801
sum:55977485,dvd:64719
sum:56276766,dvd:299281
sum:56474479,dvd:197713
sum:57018613,dvd:544134
sum:58123062,dvd:1104449
sum:58785510,dvd:662448
sum:59704921,dvd:919411
sum:59758057,dvd:53136
sum:59797091,dvd:39034
sum:59817543,dvd:20452
sum:60472693,dvd:655150
sum:60712180,dvd:239487
sum:60855992,dvd:143812
sum:60960112,dvd:104120
sum:61874099,dvd:913987
sum:62190754,dvd:316655
sum:62744746,dvd:553992
sum:63543927,dvd:799181
sum:63877281,dvd:333354
sum:63892324,dvd:15043
sum:64008201,dvd:115877
sum:64693541,dvd:685340
sum:64758030,dvd:64489
sum:64867185,dvd:109155
sum:65083812,dvd:216627
sum:65225905,dvd:142093
sum:66236908,dvd:1011003
sum:66316392,dvd:79484
sum:66680777,dvd:364385
sum:67370593,dvd:689816
sum:67396902,dvd:26309
sum:69170689,dvd:1773787
sum:69450786,dvd:280097
sum:69573403,dvd:122617
sum:69591639,dvd:18236
sum:69920461,dvd:328822
sum:70460254,dvd:539793
sum:70614654,dvd:154400
sum:70687105,dvd:72451
sum:70707834,dvd:20729
sum:70853919,dvd:146085
sum:71066855,dvd:212936
sum:71371185,dvd:304330
sum:71852142,dvd:480957
sum:72114871,dvd:262729
sum:72574165,dvd:459294
sum:72675488,dvd:101323
sum:72858037,dvd:182549
sum:73187427,dvd:329390
sum:73558241,dvd:370814
sum:74416216,dvd:857975
sum:74765603,dvd:349387
sum:74928702,dvd:163099
sum:74947386,dvd:18684
sum:75798658,dvd:851272
sum:76104018,dvd:305360
sum:76461150,dvd:357132
sum:76512288,dvd:51138
sum:76569951,dvd:57663
sum:76624615,dvd:54664
sum:76821966,dvd:197351
sum:76901198,dvd:79232
sum:76908615,dvd:7417
sum:77868719,dvd:960104
sum:78984880,dvd:1116161
sum:79037435,dvd:52555
sum:79179848,dvd:142413
sum:79214987,dvd:35139
sum:80478544,dvd:1263557
sum:80745647,dvd:267103
sum:81108045,dvd:362398
sum:81210172,dvd:102127
sum:81884131,dvd:673959
sum:82042400,dvd:158269
sum:82084942,dvd:42542
sum:82214550,dvd:129608
sum:82312496,dvd:97946
sum:82543983,dvd:231487
sum:82798950,dvd:254967
sum:83613124,dvd:814174
sum:83781552,dvd:168428
sum:84002385,dvd:220833
sum:84236271,dvd:233886
sum:84654454,dvd:418183
sum:84921298,dvd:266844
sum:85245528,dvd:324230
sum:85890198,dvd:644670
sum:85987294,dvd:97096
sum:86200670,dvd:213376
sum:87073379,dvd:872709
sum:87241728,dvd:168349
sum:87831403,dvd:589675
sum:88015731,dvd:184328
sum:88367286,dvd:351555
sum:89265789,dvd:898503
sum:89357181,dvd:91392
sum:90099220,dvd:742039
sum:90139357,dvd:40137
sum:90430481,dvd:291124
sum:90518553,dvd:88072
sum:90520375,dvd:1822
sum:91157074,dvd:636699
sum:91937034,dvd:779960
sum:91937549,dvd:515
sum:92289943,dvd:352394
sum:93332056,dvd:1042113
sum:93925812,dvd:593756
sum:94161966,dvd:236154
sum:94595580,dvd:433614
sum:95063204,dvd:467624
sum:95292302,dvd:229098
sum:95402938,dvd:110636
sum:95628755,dvd:225817
sum:95877745,dvd:248990
sum:95933927,dvd:56182
sum:96371638,dvd:437711
sum:96729092,dvd:357454
sum:97021309,dvd:292217
sum:97037848,dvd:16539
sum:97048260,dvd:10412
sum:97255893,dvd:207633
sum:97404512,dvd:148619
sum:97644842,dvd:240330
sum:98504697,dvd:859855
sum:98742969,dvd:238272
sum:98751538,dvd:8569
sum:99498578,dvd:747040
sum:99501357,dvd:2779
sum:99685158,dvd:183801
sum:99739561,dvd:54403
