sum:363647,dvd:0
sum:544035,dvd:180388
sum:8140227,dvd:7596192
sum:11830622,dvd:3690395
sum:16076257,dvd:4245635
sum:17188739,dvd:1112482
sum:18570035,dvd:1381296
sum:22275343,dvd:3705308
sum:22976747,dvd:701404
sum:26592182,dvd:3615435
sum:30221384,dvd:3629202
sum:31647440,dvd:1426056
sum:34382540,dvd:2735100
sum:35958101,dvd:1575561
sum:51208462,dvd:15250361
sum:56981346,dvd:5772884
sum:57776260,dvd:794914
sum:61818554,dvd:4042294
sum:73749234,dvd:11930680
sum:76798311,dvd:3049077
sum:83314085,dvd:6515774
sum:83879966,dvd:565881
sum:94650066,dvd:10770100
sum:96134975,dvd:1484909
sum:96356222,dvd:221247
sum:98518213,dvd:2161991
