sum:159327,dvd:0
sum:809813,dvd:650486
sum:1174544,dvd:364731
sum:2078326,dvd:903782
sum:2601481,dvd:523155
sum:3760730,dvd:1159249
sum:4212791,dvd:452061
sum:5112577,dvd:899786
sum:5209454,dvd:96877
sum:5862912,dvd:653458
sum:6247844,dvd:384932
sum:6604628,dvd:356784
sum:7276333,dvd:671705
sum:8164533,dvd:888200
sum:8207261,dvd:42728
sum:8273503,dvd:66242
sum:8674586,dvd:401083
sum:8800529,dvd:125943
sum:9252653,dvd:452124
sum:9632971,dvd:380318
sum:9646352,dvd:13381
sum:9990301,dvd:343949
sum:10004335,dvd:14034
sum:10433021,dvd:428686
sum:10773712,dvd:340691
sum:11686102,dvd:912390
sum:11765507,dvd:79405
sum:12560365,dvd:794858
sum:12561437,dvd:1072
sum:13283660,dvd:722223
sum:13377438,dvd:93778
sum:13692184,dvd:314746
sum:13875101,dvd:182917
sum:14158594,dvd:283493
sum:14840632,dvd:682038
sum:15103934,dvd:263302
sum:15287628,dvd:183694
sum:16119073,dvd:831445
sum:16172736,dvd:53663
sum:16783062,dvd:610326
sum:17373873,dvd:590811
sum:19017346,dvd:1643473
sum:19070612,dvd:53266
sum:19154504,dvd:83892
sum:19235493,dvd:80989
sum:19638331,dvd:402838
sum:20754848,dvd:1116517
sum:21180673,dvd:425825
sum:22645521,dvd:1464848
sum:24143636,dvd:1498115
sum:24271956,dvd:128320
sum:24373111,dvd:101155
sum:24576819,dvd:203708
sum:24593083,dvd:16264
sum:24793138,dvd:200055
sum:24937425,dvd:144287
sum:25021865,dvd:84440
sum:26442345,dvd:1420480
sum:26541173,dvd:98828
sum:26581940,dvd:40767
sum:27024836,dvd:442896
sum:27794612,dvd:769776
sum:28019986,dvd:225374
sum:29387467,dvd:1367481
sum:30243831,dvd:856364
sum:30610640,dvd:366809
sum:31490968,dvd:880328
sum:32253818,dvd:762850
sum:32477480,dvd:223662
sum:32842777,dvd:365297
sum:33062166,dvd:219389
sum:33241320,dvd:179154
sum:33592889,dvd:351569
sum:34175740,dvd:582851
sum:34203303,dvd:27563
sum:35091210,dvd:887907
sum:35553834,dvd:462624
sum:35571549,dvd:17715
sum:35794083,dvd:222534
sum:36907554,dvd:1113471
sum:36991252,dvd:83698
