sum:1176568,dvd:0
sum:2335695,dvd:1159127
sum:10348541,dvd:8012846
sum:11705354,dvd:1356813
sum:20451754,dvd:8746400
sum:24422691,dvd:3970937
sum:26201645,dvd:1778954
sum:28004163,dvd:1802518
sum:28777436,dvd:773273
sum:34455108,dvd:5677672
sum:35187257,dvd:732149
sum:35864834,dvd:677577
sum:36503693,dvd:638859
sum:37870011,dvd:1366318
sum:39314645,dvd:1444634
sum:39558230,dvd:243585
sum:40257799,dvd:699569
sum:50345407,dvd:10087608
sum:62458196,dvd:12112789
sum:71020934,dvd:8562738
sum:72281558,dvd:1260624
sum:81036568,dvd:8755010
sum:87017661,dvd:5981093
sum:87549353,dvd:531692
sum:88320269,dvd:770916
sum:90668610,dvd:2348341
sum:92756589,dvd:2087979
sum:93206622,dvd:450033
sum:95003563,dvd:1796941
sum:98358181,dvd:3354618
