sum:858326,dvd:0
sum:1157039,dvd:298713
sum:1925769,dvd:768730
sum:2341396,dvd:415627
sum:2817231,dvd:475835
sum:3024127,dvd:206896
sum:3235673,dvd:211546
sum:3333038,dvd:97365
sum:3917781,dvd:584743
sum:4316467,dvd:398686
sum:4688416,dvd:371949
sum:5434911,dvd:746495
sum:7909061,dvd:2474150
sum:8707877,dvd:798816
sum:10178314,dvd:1470437
sum:10258547,dvd:80233
sum:13840549,dvd:3582002
sum:15350546,dvd:1509997
sum:16014331,dvd:663785
sum:16907538,dvd:893207
sum:18073583,dvd:1166045
sum:18381790,dvd:308207
sum:18647718,dvd:265928
sum:19222867,dvd:575149
sum:19599122,dvd:376255
sum:19821354,dvd:222232
sum:19922405,dvd:101051
sum:19957963,dvd:35558
sum:20251102,dvd:293139
sum:20339959,dvd:88857
sum:20435312,dvd:95353
sum:21163174,dvd:727862
sum:21267023,dvd:103849
sum:21446914,dvd:179891
sum:21498262,dvd:51348
sum:22898217,dvd:1399955
sum:23851288,dvd:953071
sum:24430109,dvd:578821
sum:25625092,dvd:1194983
sum:25778822,dvd:153730
sum:25813200,dvd:34378
sum:26108713,dvd:295513
sum:27396273,dvd:1287560
sum:28196706,dvd:800433
sum:28464047,dvd:267341
sum:28580677,dvd:116630
sum:28891770,dvd:311093
sum:28911294,dvd:19524
sum:29098873,dvd:187579
sum:29352459,dvd:253586
sum:29805612,dvd:453153
sum:30062310,dvd:256698
sum:30391735,dvd:329425
sum:30754253,dvd:362518
sum:31283615,dvd:529362
sum:32364613,dvd:1080998
sum:32483588,dvd:118975
sum:33478747,dvd:995159
sum:33580628,dvd:101881
sum:33924602,dvd:343974
sum:34838702,dvd:914100
sum:36232463,dvd:1393761
sum:36542228,dvd:309765
sum:36578440,dvd:36212
sum:36776738,dvd:198298
sum:37153651,dvd:376913
sum:37293335,dvd:139684
sum:37329565,dvd:36230
sum:37358902,dvd:29337
sum:37634685,dvd:275783
sum:37961622,dvd:326937
sum:38208807,dvd:247185
sum:38493576,dvd:284769
sum:40631419,dvd:2137843
sum:42267802,dvd:1636383
sum:42945554,dvd:677752
sum:43095192,dvd:149638
sum:44587051,dvd:1491859
sum:44921448,dvd:334397
sum:45212816,dvd:291368
sum:45325430,dvd:112614
sum:45415133,dvd:89703
sum:45637851,dvd:222718
sum:46203097,dvd:565246
sum:46217706,dvd:14609
sum:46957557,dvd:739851
sum:48468643,dvd:1511086
sum:48474226,dvd:5583
sum:48486355,dvd:12129
sum:49086571,dvd:600216
sum:49115793,dvd:29222
sum:49254731,dvd:138938
sum:50040684,dvd:785953
sum:50057955,dvd:17271
sum:50648331,dvd:590376
sum:51248842,dvd:600511
sum:51456443,dvd:207601
sum:52838799,dvd:1382356
sum:53103255,dvd:264456
sum:53719489,dvd:616234
sum:53726866,dvd:7377
sum:53813776,dvd:86910
sum:53828986,dvd:15210
sum:54343742,dvd:514756
sum:54836989,dvd:493247
sum:54846037,dvd:9048
sum:55095698,dvd:249661
sum:55582905,dvd:487207
sum:56525340,dvd:942435
sum:56646086,dvd:120746
sum:57175207,dvd:529121
sum:57867140,dvd:691933
sum:60627431,dvd:2760291
sum:60822642,dvd:195211
sum:62087278,dvd:1264636
sum:62739598,dvd:652320
sum:63294553,dvd:554955
sum:63916017,dvd:621464
sum:64607128,dvd:691111
sum:64840428,dvd:233300
sum:64963070,dvd:122642
sum:64967577,dvd:4507
sum:65693565,dvd:725988
sum:66586422,dvd:892857
sum:66764573,dvd:178151
sum:66926242,dvd:161669
sum:66998057,dvd:71815
sum:67414783,dvd:416726
sum:67639453,dvd:224670
sum:67726672,dvd:87219
sum:69121999,dvd:1395327
sum:71340095,dvd:2218096
sum:73145096,dvd:1805001
sum:73430433,dvd:285337
sum:73726673,dvd:296240
sum:74288321,dvd:561648
sum:74470110,dvd:181789
sum:75262210,dvd:792100
sum:75464446,dvd:202236
sum:76727112,dvd:1262666
sum:77042393,dvd:315281
sum:77398442,dvd:356049
sum:77859159,dvd:460717
sum:77859188,dvd:29
sum:78206539,dvd:347351
sum:78422544,dvd:216005
sum:78644364,dvd:221820
sum:79174829,dvd:530465
sum:79439424,dvd:264595
sum:80173121,dvd:733697
sum:80579379,dvd:406258
sum:80767732,dvd:188353
sum:80852633,dvd:84901
sum:81036148,dvd:183515
sum:81783992,dvd:747844
sum:82254064,dvd:470072
sum:82644096,dvd:390032
sum:83749010,dvd:1104914
sum:84108339,dvd:359329
sum:84615561,dvd:507222
sum:84654512,dvd:38951
sum:85450081,dvd:795569
sum:86304240,dvd:854159
sum:86376087,dvd:71847
sum:86482608,dvd:106521
sum:86743403,dvd:260795
sum:86987093,dvd:243690
sum:87113870,dvd:126777
sum:87687979,dvd:574109
sum:88434286,dvd:746307
sum:88626996,dvd:192710
sum:89528452,dvd:901456
sum:89719697,dvd:191245
sum:89911003,dvd:191306
sum:90055378,dvd:144375
sum:90937062,dvd:881684
sum:91797736,dvd:860674
sum:91958813,dvd:161077
sum:92989061,dvd:1030248
sum:93046606,dvd:57545
sum:93381935,dvd:335329
sum:94235807,dvd:853872
sum:95154467,dvd:918660
sum:95485416,dvd:330949
sum:95773928,dvd:288512
sum:95899900,dvd:125972
sum:96143406,dvd:243506
sum:96193450,dvd:50044
sum:96300827,dvd:107377
sum:96562732,dvd:261905
sum:96783511,dvd:220779
sum:97492787,dvd:709276
sum:97850636,dvd:357849
sum:97934919,dvd:84283
sum:98063446,dvd:128527
sum:98316108,dvd:252662
sum:98409303,dvd:93195
sum:99724598,dvd:1315295
