sum:268703,dvd:0
sum:788983,dvd:520280
sum:1656777,dvd:867794
sum:2967879,dvd:1311102
sum:3745049,dvd:777170
sum:5914742,dvd:2169693
sum:28251933,dvd:22337191
sum:30115396,dvd:1863463
sum:30527055,dvd:411659
sum:36201568,dvd:5674513
sum:37295464,dvd:1093896
sum:55536393,dvd:18240929
sum:61709591,dvd:6173198
sum:62128861,dvd:419270
sum:65691781,dvd:3562920
sum:66036226,dvd:344445
sum:72435669,dvd:6399443
sum:74538932,dvd:2103263
sum:80266102,dvd:5727170
sum:80600540,dvd:334438
sum:80864535,dvd:263995
sum:81135152,dvd:270617
sum:83111302,dvd:1976150
sum:83629121,dvd:517819
sum:86559649,dvd:2930528
sum:86877660,dvd:318011
sum:88124713,dvd:1247053
sum:91892449,dvd:3767736
sum:99472827,dvd:7580378
sum:99878982,dvd:406155
