sum:4273032,dvd:0
sum:4465366,dvd:192334
sum:5814500,dvd:1349134
sum:7530477,dvd:1715977
sum:15089363,dvd:7558886
sum:16952640,dvd:1863277
sum:17526354,dvd:573714
sum:20111114,dvd:2584760
sum:28661640,dvd:8550526
sum:34964188,dvd:6302548
sum:37539383,dvd:2575195
sum:38800074,dvd:1260691
sum:40202011,dvd:1401937
sum:40904267,dvd:702256
sum:47576147,dvd:6671880
sum:49177382,dvd:1601235
sum:55528685,dvd:6351303
sum:57223147,dvd:1694462
sum:59151190,dvd:1928043
sum:63458966,dvd:4307776
sum:68963090,dvd:5504124
sum:73669814,dvd:4706724
sum:75487021,dvd:1817207
sum:75832176,dvd:345155
sum:76605928,dvd:773752
sum:79082233,dvd:2476305
sum:82361230,dvd:3278997
sum:87727309,dvd:5366079
sum:87794835,dvd:67526
sum:90377299,dvd:2582464
sum:91604986,dvd:1227687
sum:92134948,dvd:529962
sum:92739659,dvd:604711
sum:94414151,dvd:1674492
sum:94653070,dvd:238919
sum:95759074,dvd:1106004
sum:98725137,dvd:2966063
sum:99720691,dvd:995554
