sum:503378,dvd:0
sum:584904,dvd:81526
sum:630675,dvd:45771
sum:637160,dvd:6485
sum:719833,dvd:82673
sum:775456,dvd:55623
sum:777578,dvd:2122
sum:790724,dvd:13146
sum:924461,dvd:133737
sum:1071181,dvd:146720
sum:1103706,dvd:32525
sum:1380604,dvd:276898
sum:1477796,dvd:97192
sum:1558766,dvd:80970
sum:1679323,dvd:120557
sum:1702960,dvd:23637
sum:1828143,dvd:125183
sum:1846628,dvd:18485
sum:2193516,dvd:346888
sum:2364874,dvd:171358
sum:2522330,dvd:157456
sum:2642611,dvd:120281
sum:2806977,dvd:164366
sum:2847630,dvd:40653
sum:2943347,dvd:95717
sum:3086466,dvd:143119
sum:3205620,dvd:119154
sum:3229767,dvd:24147
sum:3469075,dvd:239308
sum:3475396,dvd:6321
sum:3609478,dvd:134082
sum:3649443,dvd:39965
sum:4219262,dvd:569819
sum:4228988,dvd:9726
sum:4351344,dvd:122356
sum:4596251,dvd:244907
sum:4599567,dvd:3316
sum:4654177,dvd:54610
sum:4692312,dvd:38135
sum:4789291,dvd:96979
sum:4797647,dvd:8356
sum:4993426,dvd:195779
sum:5220987,dvd:227561
sum:5229083,dvd:8096
sum:5389167,dvd:160084
sum:5391995,dvd:2828
sum:5444348,dvd:52353
sum:5458919,dvd:14571
sum:5478003,dvd:19084
sum:5534249,dvd:56246
sum:5594487,dvd:60238
sum:5840538,dvd:246051
sum:6202691,dvd:362153
sum:6463759,dvd:261068
sum:6543212,dvd:79453
sum:6619283,dvd:76071
sum:6841381,dvd:222098
sum:6860208,dvd:18827
sum:6959748,dvd:99540
sum:7081452,dvd:121704
sum:7165358,dvd:83906
sum:7395600,dvd:230242
sum:7522255,dvd:126655
sum:7602407,dvd:80152
sum:7640481,dvd:38074
sum:7641361,dvd:880
sum:7754013,dvd:112652
sum:7927270,dvd:173257
sum:7997343,dvd:70073
sum:8046714,dvd:49371
sum:8099569,dvd:52855
sum:8208164,dvd:108595
sum:8279827,dvd:71663
sum:8281884,dvd:2057
sum:8309735,dvd:27851
sum:8417935,dvd:108200
sum:8710852,dvd:292917
sum:8718160,dvd:7308
sum:8728130,dvd:9970
sum:8859039,dvd:130909
sum:8918690,dvd:59651
sum:9198826,dvd:280136
sum:9207497,dvd:8671
sum:9220562,dvd:13065
sum:9281450,dvd:60888
sum:9344618,dvd:63168
sum:9421693,dvd:77075
sum:9605590,dvd:183897
sum:10112887,dvd:507297
sum:10154194,dvd:41307
sum:10181042,dvd:26848
sum:10338360,dvd:157318
sum:10341081,dvd:2721
sum:10412113,dvd:71032
sum:10943727,dvd:531614
sum:10972738,dvd:29011
sum:11362210,dvd:389472
sum:11387131,dvd:24921
sum:11525380,dvd:138249
sum:11794808,dvd:269428
sum:12113713,dvd:318905
sum:12140051,dvd:26338
sum:12192474,dvd:52423
sum:12255364,dvd:62890
sum:12398411,dvd:143047
sum:12451279,dvd:52868
sum:12453838,dvd:2559
sum:12470722,dvd:16884
sum:12743207,dvd:272485
sum:12936106,dvd:192899
sum:13058867,dvd:122761
sum:13142137,dvd:83270
sum:13176683,dvd:34546
sum:13211002,dvd:34319
sum:13217446,dvd:6444
sum:13338700,dvd:121254
sum:13433015,dvd:94315
sum:13668873,dvd:235858
sum:14042487,dvd:373614
sum:14231075,dvd:188588
sum:14425144,dvd:194069
sum:14807888,dvd:382744
sum:14915702,dvd:107814
sum:15027058,dvd:111356
sum:15379835,dvd:352777
sum:15598407,dvd:218572
sum:15629340,dvd:30933
sum:15638172,dvd:8832
sum:15757590,dvd:119418
sum:15838791,dvd:81201
sum:15864921,dvd:26130
sum:15910265,dvd:45344
sum:15998593,dvd:88328
sum:16039484,dvd:40891
sum:16067744,dvd:28260
sum:16206569,dvd:138825
sum:16251117,dvd:44548
sum:16357923,dvd:106806
sum:16416267,dvd:58344
sum:16475998,dvd:59731
sum:16486863,dvd:10865
sum:16732752,dvd:245889
sum:16845266,dvd:112514
sum:16957255,dvd:111989
sum:17039639,dvd:82384
sum:17146752,dvd:107113
sum:17246571,dvd:99819
sum:17548710,dvd:302139
sum:17565487,dvd:16777
sum:17585608,dvd:20121
sum:17849116,dvd:263508
sum:18017574,dvd:168458
sum:18022589,dvd:5015
sum:18029058,dvd:6469
sum:18140535,dvd:111477
sum:18210921,dvd:70386
sum:18381555,dvd:170634
sum:18404754,dvd:23199
sum:18421031,dvd:16277
sum:18454791,dvd:33760
sum:18532714,dvd:77923
sum:18594387,dvd:61673
sum:19200257,dvd:605870
sum:19207167,dvd:6910
sum:19223829,dvd:16662
sum:19277246,dvd:53417
sum:19307919,dvd:30673
sum:19394618,dvd:86699
sum:19577319,dvd:182701
sum:19632288,dvd:54969
sum:19674612,dvd:42324
sum:19782309,dvd:107697
sum:19996883,dvd:214574
sum:20058076,dvd:61193
sum:20154083,dvd:96007
sum:20265540,dvd:111457
sum:20392782,dvd:127242
sum:20419692,dvd:26910
sum:20721429,dvd:301737
sum:20740039,dvd:18610
sum:20828134,dvd:88095
sum:21016293,dvd:188159
sum:21065743,dvd:49450
sum:21239877,dvd:174134
sum:21324491,dvd:84614
sum:21575038,dvd:250547
sum:21735913,dvd:160875
sum:21952607,dvd:216694
sum:22057650,dvd:105043
sum:22075808,dvd:18158
sum:22346565,dvd:270757
sum:22408542,dvd:61977
sum:22424883,dvd:16341
sum:22425481,dvd:598
sum:22484304,dvd:58823
sum:22621376,dvd:137072
sum:22974531,dvd:353155
sum:23003946,dvd:29415
sum:23250227,dvd:246281
sum:23322619,dvd:72392
sum:23417375,dvd:94756
sum:23417575,dvd:200
sum:23419148,dvd:1573
sum:23500191,dvd:81043
sum:23662945,dvd:162754
sum:23907324,dvd:244379
sum:24287009,dvd:379685
sum:24312669,dvd:25660
sum:24578744,dvd:266075
sum:24618468,dvd:39724
sum:24909853,dvd:291385
sum:25126387,dvd:216534
sum:25260560,dvd:134173
sum:25427420,dvd:166860
sum:25439766,dvd:12346
sum:25576513,dvd:136747
sum:25710647,dvd:134134
sum:25853251,dvd:142604
sum:25912941,dvd:59690
sum:26625274,dvd:712333
sum:26676282,dvd:51008
sum:26861994,dvd:185712
sum:27088630,dvd:226636
sum:27135641,dvd:47011
sum:27321936,dvd:186295
sum:27385206,dvd:63270
sum:27496066,dvd:110860
sum:27508754,dvd:12688
sum:27538499,dvd:29745
sum:27588979,dvd:50480
sum:27646882,dvd:57903
sum:27705090,dvd:58208
sum:28034123,dvd:329033
sum:28048077,dvd:13954
sum:28077046,dvd:28969
sum:28201427,dvd:124381
sum:28682476,dvd:481049
sum:28702988,dvd:20512
sum:28773092,dvd:70104
sum:28801977,dvd:28885
sum:28833100,dvd:31123
sum:28874611,dvd:41511
sum:28959630,dvd:85019
sum:29540426,dvd:580796
sum:29562358,dvd:21932
sum:29750321,dvd:187963
sum:29788626,dvd:38305
sum:29927296,dvd:138670
sum:30064650,dvd:137354
sum:30336550,dvd:271900
sum:30364739,dvd:28189
sum:30385983,dvd:21244
sum:30522815,dvd:136832
sum:30601859,dvd:79044
sum:30741853,dvd:139994
sum:30771998,dvd:30145
sum:30798517,dvd:26519
sum:30819131,dvd:20614
sum:30918077,dvd:98946
sum:31552583,dvd:634506
sum:31638008,dvd:85425
sum:31670858,dvd:32850
sum:31811670,dvd:140812
sum:32033116,dvd:221446
sum:32047275,dvd:14159
sum:32363207,dvd:315932
sum:32419190,dvd:55983
sum:32448337,dvd:29147
sum:32698037,dvd:249700
sum:32737232,dvd:39195
sum:32834587,dvd:97355
sum:32882456,dvd:47869
sum:33014598,dvd:132142
sum:33066707,dvd:52109
sum:33439007,dvd:372300
sum:33539681,dvd:100674
sum:33653013,dvd:113332
sum:33800466,dvd:147453
sum:33852141,dvd:51675
sum:33961734,dvd:109593
sum:34003864,dvd:42130
sum:34501426,dvd:497562
sum:34613618,dvd:112192
sum:34615485,dvd:1867
sum:34684460,dvd:68975
sum:34693531,dvd:9071
sum:34955424,dvd:261893
sum:34965630,dvd:10206
sum:35142143,dvd:176513
sum:35234821,dvd:92678
sum:35468935,dvd:234114
sum:35491996,dvd:23061
sum:35499066,dvd:7070
sum:35633283,dvd:134217
sum:35637514,dvd:4231
sum:35776410,dvd:138896
sum:36028315,dvd:251905
sum:36104727,dvd:76412
sum:36140911,dvd:36184
sum:36152620,dvd:11709
sum:36161457,dvd:8837
sum:36191315,dvd:29858
sum:36647794,dvd:456479
sum:36711646,dvd:63852
sum:36747685,dvd:36039
sum:37002504,dvd:254819
sum:37169761,dvd:167257
sum:37250940,dvd:81179
sum:37404112,dvd:153172
sum:37820674,dvd:416562
sum:37837589,dvd:16915
sum:37868536,dvd:30947
sum:37893343,dvd:24807
sum:38026283,dvd:132940
sum:38254548,dvd:228265
sum:38535990,dvd:281442
sum:38604576,dvd:68586
sum:38790209,dvd:185633
sum:38843859,dvd:53650
sum:38916249,dvd:72390
sum:38945198,dvd:28949
sum:39018471,dvd:73273
sum:39124285,dvd:105814
sum:39125142,dvd:857
sum:39257017,dvd:131875
sum:39529264,dvd:272247
sum:39536638,dvd:7374
sum:39537182,dvd:544
sum:39640972,dvd:103790
sum:39963880,dvd:322908
sum:40031897,dvd:68017
sum:40039644,dvd:7747
sum:40406191,dvd:366547
sum:40435828,dvd:29637
sum:40454113,dvd:18285
sum:40830421,dvd:376308
sum:40835944,dvd:5523
sum:41064596,dvd:228652
sum:41165032,dvd:100436
sum:41352944,dvd:187912
sum:41427239,dvd:74295
sum:41876315,dvd:449076
sum:42029365,dvd:153050
sum:42150159,dvd:120794
sum:42364416,dvd:214257
sum:42562087,dvd:197671
sum:42657337,dvd:95250
sum:42776753,dvd:119416
sum:43126116,dvd:349363
sum:43150603,dvd:24487
sum:43189595,dvd:38992
sum:43296764,dvd:107169
sum:43309605,dvd:12841
sum:43431210,dvd:121605
sum:43456680,dvd:25470
sum:43682638,dvd:225958
sum:43719886,dvd:37248
sum:44190778,dvd:470892
sum:44246561,dvd:55783
sum:44395520,dvd:148959
sum:44992947,dvd:597427
sum:45295679,dvd:302732
sum:45303349,dvd:7670
sum:45391092,dvd:87743
sum:45461705,dvd:70613
sum:45484483,dvd:22778
sum:46001538,dvd:517055
sum:46072881,dvd:71343
sum:46081261,dvd:8380
sum:46181580,dvd:100319
sum:46468431,dvd:286851
sum:46741329,dvd:272898
sum:46844175,dvd:102846
sum:46893654,dvd:49479
sum:46935353,dvd:41699
sum:47011880,dvd:76527
sum:47062399,dvd:50519
sum:47091433,dvd:29034
sum:47173910,dvd:82477
sum:47268696,dvd:94786
sum:47423264,dvd:154568
sum:47457372,dvd:34108
sum:47579861,dvd:122489
sum:47713168,dvd:133307
sum:48088293,dvd:375125
sum:48202756,dvd:114463
sum:48346438,dvd:143682
sum:48414302,dvd:67864
sum:48504455,dvd:90153
sum:48612863,dvd:108408
sum:48909317,dvd:296454
sum:49020308,dvd:110991
sum:49068023,dvd:47715
sum:49495192,dvd:427169
sum:49691391,dvd:196199
sum:49730062,dvd:38671
sum:49762580,dvd:32518
sum:50022668,dvd:260088
sum:50072739,dvd:50071
sum:50168990,dvd:96251
sum:50220737,dvd:51747
sum:50445666,dvd:224929
