sum:277995,dvd:0
sum:376278,dvd:98283
sum:3608991,dvd:3232713
sum:3815497,dvd:206506
sum:3850591,dvd:35094
sum:4391720,dvd:541129
sum:4530461,dvd:138741
sum:4937596,dvd:407135
sum:6081828,dvd:1144232
sum:7551597,dvd:1469769
sum:8687894,dvd:1136297
sum:9314108,dvd:626214
sum:9466688,dvd:152580
sum:9592335,dvd:125647
sum:9845284,dvd:252949
sum:10975329,dvd:1130045
sum:11535200,dvd:559871
sum:12981104,dvd:1445904
sum:13225629,dvd:244525
sum:13572381,dvd:346752
sum:13928041,dvd:355660
sum:14508917,dvd:580876
sum:14968642,dvd:459725
sum:15444899,dvd:476257
sum:15797375,dvd:352476
sum:16138503,dvd:341128
sum:16275003,dvd:136500
sum:16707367,dvd:432364
sum:17499139,dvd:791772
sum:18082332,dvd:583193
sum:18350047,dvd:267715
sum:18876723,dvd:526676
sum:19568777,dvd:692054
sum:20152167,dvd:583390
sum:20440276,dvd:288109
sum:20903249,dvd:462973
sum:21010872,dvd:107623
sum:22109111,dvd:1098239
sum:22600468,dvd:491357
sum:24782072,dvd:2181604
sum:25479533,dvd:697461
sum:27109548,dvd:1630015
sum:27779700,dvd:670152
sum:27975192,dvd:195492
sum:28859144,dvd:883952
sum:28891339,dvd:32195
sum:29411420,dvd:520081
sum:29461477,dvd:50057
sum:29507070,dvd:45593
sum:29994246,dvd:487176
sum:30777380,dvd:783134
sum:30779863,dvd:2483
sum:30866308,dvd:86445
sum:31664467,dvd:798159
sum:31905072,dvd:240605
sum:32454460,dvd:549388
sum:32533334,dvd:78874
sum:32819016,dvd:285682
sum:34108621,dvd:1289605
sum:34664072,dvd:555451
sum:34943566,dvd:279494
sum:35918017,dvd:974451
sum:36011169,dvd:93152
sum:36750787,dvd:739618
sum:36857752,dvd:106965
sum:37895434,dvd:1037682
sum:37928971,dvd:33537
sum:38093196,dvd:164225
sum:38163656,dvd:70460
sum:38673222,dvd:509566
sum:39198852,dvd:525630
sum:39386343,dvd:187491
sum:39498114,dvd:111771
sum:39990141,dvd:492027
sum:40283377,dvd:293236
sum:40543601,dvd:260224
sum:40659710,dvd:116109
sum:40793297,dvd:133587
sum:41035160,dvd:241863
sum:41419470,dvd:384310
sum:41506239,dvd:86769
sum:41909476,dvd:403237
sum:41984689,dvd:75213
sum:43448400,dvd:1463711
sum:43821430,dvd:373030
sum:45609821,dvd:1788391
sum:45669732,dvd:59911
sum:46077533,dvd:407801
sum:46680180,dvd:602647
sum:46834384,dvd:154204
sum:48222370,dvd:1387986
sum:48875671,dvd:653301
sum:48966405,dvd:90734
sum:49342528,dvd:376123
sum:49381685,dvd:39157
sum:49398592,dvd:16907
sum:49588488,dvd:189896
sum:50209086,dvd:620598
sum:50639367,dvd:430281
sum:52264826,dvd:1625459
sum:52361564,dvd:96738
sum:52931779,dvd:570215
sum:53185736,dvd:253957
sum:53849234,dvd:663498
sum:54283754,dvd:434520
sum:55318057,dvd:1034303
sum:56272111,dvd:954054
sum:57352738,dvd:1080627
sum:57575843,dvd:223105
sum:57649465,dvd:73622
sum:57660493,dvd:11028
sum:57749323,dvd:88830
sum:57974737,dvd:225414
sum:58092241,dvd:117504
sum:58182930,dvd:90689
sum:58383610,dvd:200680
sum:59302549,dvd:918939
sum:59592729,dvd:290180
sum:60531602,dvd:938873
sum:60797191,dvd:265589
sum:61103673,dvd:306482
sum:61229282,dvd:125609
sum:61265697,dvd:36415
sum:63206611,dvd:1940914
sum:63356642,dvd:150031
sum:63784103,dvd:427461
sum:64201215,dvd:417112
sum:64510699,dvd:309484
sum:64713543,dvd:202844
sum:65093242,dvd:379699
sum:65276448,dvd:183206
sum:65592384,dvd:315936
sum:66035051,dvd:442667
sum:66120586,dvd:85535
sum:66655515,dvd:534929
sum:68039593,dvd:1384078
sum:68148265,dvd:108672
sum:68166339,dvd:18074
sum:69557064,dvd:1390725
sum:70022133,dvd:465069
sum:70811041,dvd:788908
sum:71612964,dvd:801923
sum:71685406,dvd:72442
sum:72642466,dvd:957060
sum:72728462,dvd:85996
sum:72813489,dvd:85027
sum:73312458,dvd:498969
sum:73671334,dvd:358876
sum:74215832,dvd:544498
sum:74381727,dvd:165895
sum:74601773,dvd:220046
sum:75197792,dvd:596019
sum:76016847,dvd:819055
sum:77322058,dvd:1305211
sum:79128554,dvd:1806496
sum:79308313,dvd:179759
sum:79695665,dvd:387352
sum:79724418,dvd:28753
sum:80053660,dvd:329242
sum:80069675,dvd:16015
sum:80195603,dvd:125928
sum:80407065,dvd:211462
sum:80841649,dvd:434584
sum:81172400,dvd:330751
sum:81221048,dvd:48648
sum:81281000,dvd:59952
sum:81884821,dvd:603821
sum:82976850,dvd:1092029
sum:83417206,dvd:440356
sum:83540489,dvd:123283
sum:84086568,dvd:546079
sum:84118640,dvd:32072
sum:84165173,dvd:46533
sum:86818856,dvd:2653683
sum:87016265,dvd:197409
sum:87129998,dvd:113733
sum:87807952,dvd:677954
sum:88296286,dvd:488334
sum:88541283,dvd:244997
sum:88811762,dvd:270479
sum:89084933,dvd:273171
sum:90335364,dvd:1250431
sum:90733453,dvd:398089
sum:90931519,dvd:198066
sum:91319076,dvd:387557
sum:91593006,dvd:273930
sum:92278380,dvd:685374
sum:92794099,dvd:515719
sum:93584309,dvd:790210
sum:93772971,dvd:188662
sum:95637225,dvd:1864254
sum:96106484,dvd:469259
sum:97194348,dvd:1087864
sum:97639544,dvd:445196
sum:97694354,dvd:54810
sum:99212430,dvd:1518076
sum:99328545,dvd:116115
sum:99452872,dvd:124327
sum:99920877,dvd:468005
