sum:36457,dvd:0
sum:130209,dvd:93752
sum:292667,dvd:162458
sum:563269,dvd:270602
sum:1104001,dvd:540732
sum:1195239,dvd:91238
sum:2124379,dvd:929140
sum:2271980,dvd:147601
sum:2492161,dvd:220181
sum:2880180,dvd:388019
sum:4675233,dvd:1795053
sum:4816596,dvd:141363
sum:5358027,dvd:541431
sum:5519724,dvd:161697
sum:6085041,dvd:565317
sum:6117244,dvd:32203
sum:6311859,dvd:194615
sum:6467264,dvd:155405
sum:6551869,dvd:84605
sum:6714965,dvd:163096
sum:6899647,dvd:184682
sum:7704590,dvd:804943
sum:8384552,dvd:679962
sum:8693272,dvd:308720
sum:8937013,dvd:243741
sum:9635741,dvd:698728
sum:10118888,dvd:483147
sum:10471194,dvd:352306
sum:11236529,dvd:765335
sum:11552829,dvd:316300
sum:11554511,dvd:1682
sum:11673331,dvd:118820
sum:12758761,dvd:1085430
sum:13433163,dvd:674402
sum:13549037,dvd:115874
sum:13745306,dvd:196269
sum:13781213,dvd:35907
sum:13922584,dvd:141371
sum:14025032,dvd:102448
sum:14342376,dvd:317344
sum:14676377,dvd:334001
sum:14975456,dvd:299079
sum:15047732,dvd:72276
sum:15147837,dvd:100105
sum:15752839,dvd:605002
sum:15812591,dvd:59752
sum:16133512,dvd:320921
sum:17193923,dvd:1060411
sum:17575396,dvd:381473
sum:18063191,dvd:487795
sum:18194290,dvd:131099
sum:18267784,dvd:73494
sum:19319253,dvd:1051469
sum:19556459,dvd:237206
sum:19927858,dvd:371399
sum:20780405,dvd:852547
sum:21466146,dvd:685741
sum:21662151,dvd:196005
sum:21687556,dvd:25405
sum:21688028,dvd:472
sum:22091064,dvd:403036
sum:22151003,dvd:59939
sum:22264943,dvd:113940
sum:22277767,dvd:12824
sum:22386295,dvd:108528
sum:22472061,dvd:85766
sum:22916258,dvd:444197
sum:24017863,dvd:1101605
sum:24443943,dvd:426080
sum:25901498,dvd:1457555
sum:26076775,dvd:175277
sum:26390516,dvd:313741
sum:26649214,dvd:258698
sum:26701676,dvd:52462
sum:26867483,dvd:165807
sum:27271206,dvd:403723
sum:27373210,dvd:102004
sum:28009271,dvd:636061
sum:28211857,dvd:202586
sum:28585787,dvd:373930
sum:30106312,dvd:1520525
sum:30541411,dvd:435099
sum:30562226,dvd:20815
sum:31552398,dvd:990172
sum:31606446,dvd:54048
sum:31836946,dvd:230500
sum:31852241,dvd:15295
sum:32717196,dvd:864955
sum:33565808,dvd:848612
sum:34978489,dvd:1412681
sum:35173182,dvd:194693
sum:35487438,dvd:314256
sum:35572806,dvd:85368
sum:36342894,dvd:770088
sum:36344810,dvd:1916
sum:36668013,dvd:323203
sum:36816025,dvd:148012
sum:37471771,dvd:655746
sum:38139107,dvd:667336
sum:38403127,dvd:264020
sum:38423183,dvd:20056
sum:38740060,dvd:316877
sum:39012145,dvd:272085
sum:39152196,dvd:140051
sum:39294126,dvd:141930
sum:39302203,dvd:8077
sum:39876840,dvd:574637
sum:40248827,dvd:371987
sum:40298868,dvd:50041
sum:40562338,dvd:263470
sum:41123494,dvd:561156
sum:41231501,dvd:108007
sum:41317634,dvd:86133
sum:41972174,dvd:654540
sum:42033349,dvd:61175
sum:42111650,dvd:78301
sum:44562184,dvd:2450534
sum:44692379,dvd:130195
sum:44920757,dvd:228378
sum:45490910,dvd:570153
sum:45720408,dvd:229498
sum:46004476,dvd:284068
sum:46117229,dvd:112753
sum:46928241,dvd:811012
sum:48069514,dvd:1141273
sum:48084691,dvd:15177
sum:48155554,dvd:70863
sum:48160751,dvd:5197
sum:48381983,dvd:221232
sum:48584391,dvd:202408
sum:48623547,dvd:39156
sum:48727069,dvd:103522
sum:49414661,dvd:687592
sum:49507905,dvd:93244
sum:50149780,dvd:641875
sum:50226676,dvd:76896
sum:50250705,dvd:24029
sum:51378660,dvd:1127955
sum:51994122,dvd:615462
sum:52188252,dvd:194130
sum:52394046,dvd:205794
sum:52737101,dvd:343055
sum:53142230,dvd:405129
sum:53946227,dvd:803997
sum:54382121,dvd:435894
sum:54846108,dvd:463987
sum:54949765,dvd:103657
sum:55076304,dvd:126539
sum:55438892,dvd:362588
sum:55607359,dvd:168467
sum:55692373,dvd:85014
sum:55771571,dvd:79198
sum:56522392,dvd:750821
sum:56889836,dvd:367444
sum:57116328,dvd:226492
sum:57558123,dvd:441795
sum:58396075,dvd:837952
sum:59816670,dvd:1420595
sum:60520163,dvd:703493
sum:60533234,dvd:13071
sum:61309447,dvd:776213
sum:61334702,dvd:25255
sum:62174012,dvd:839310
sum:62290910,dvd:116898
sum:62440980,dvd:150070
sum:62593116,dvd:152136
sum:63231967,dvd:638851
sum:63879920,dvd:647953
sum:65527296,dvd:1647376
sum:65532747,dvd:5451
sum:66124118,dvd:591371
sum:66153515,dvd:29397
sum:66242808,dvd:89293
sum:66474379,dvd:231571
sum:66662580,dvd:188201
sum:66769194,dvd:106614
sum:67333758,dvd:564564
sum:67698862,dvd:365104
sum:68220237,dvd:521375
sum:68375070,dvd:154833
sum:68533032,dvd:157962
sum:69240643,dvd:707611
sum:69963982,dvd:723339
sum:70172382,dvd:208400
sum:70738946,dvd:566564
sum:71328370,dvd:589424
sum:71631739,dvd:303369
sum:71895974,dvd:264235
sum:72126921,dvd:230947
sum:72148387,dvd:21466
sum:72412160,dvd:263773
sum:72972182,dvd:560022
sum:73577719,dvd:605537
sum:74141900,dvd:564181
sum:74723580,dvd:581680
sum:74838844,dvd:115264
sum:74929804,dvd:90960
sum:76237205,dvd:1307401
sum:76485320,dvd:248115
sum:76991639,dvd:506319
sum:77017047,dvd:25408
sum:77324069,dvd:307022
sum:77378978,dvd:54909
sum:77895672,dvd:516694
sum:78594059,dvd:698387
sum:78723793,dvd:129734
sum:79768975,dvd:1045182
sum:79974581,dvd:205606
sum:80586602,dvd:612021
sum:80685827,dvd:99225
sum:81293964,dvd:608137
sum:81777908,dvd:483944
sum:81939108,dvd:161200
sum:82390539,dvd:451431
sum:82611526,dvd:220987
sum:82943166,dvd:331640
sum:84163150,dvd:1219984
sum:84262022,dvd:98872
sum:84548049,dvd:286027
sum:84552638,dvd:4589
sum:85455141,dvd:902503
sum:85456155,dvd:1014
sum:85699826,dvd:243671
sum:86681120,dvd:981294
sum:86705795,dvd:24675
sum:87375339,dvd:669544
sum:87906058,dvd:530719
sum:90843213,dvd:2937155
sum:91003634,dvd:160421
sum:91492666,dvd:489032
sum:91531667,dvd:39001
sum:91863100,dvd:331433
sum:91936009,dvd:72909
sum:92036410,dvd:100401
sum:93099586,dvd:1063176
sum:93160790,dvd:61204
sum:93528414,dvd:367624
sum:94147150,dvd:618736
sum:94822208,dvd:675058
sum:95109445,dvd:287237
sum:95180397,dvd:70952
sum:96095840,dvd:915443
sum:96101754,dvd:5914
sum:96561397,dvd:459643
sum:97484310,dvd:922913
sum:98383409,dvd:899099
sum:98943593,dvd:560184
sum:99111971,dvd:168378
sum:99980956,dvd:868985
