sum:4707434,dvd:0
sum:5445512,dvd:738078
sum:19982056,dvd:14536544
sum:20615983,dvd:633927
sum:22834753,dvd:2218770
sum:26518581,dvd:3683828
sum:38319124,dvd:11800543
sum:40548678,dvd:2229554
sum:48565214,dvd:8016536
sum:49944468,dvd:1379254
sum:52429407,dvd:2484939
sum:57368328,dvd:4938921
sum:59068979,dvd:1700651
sum:59278662,dvd:209683
sum:61182786,dvd:1904124
sum:72953987,dvd:11771201
sum:74335643,dvd:1381656
sum:74878011,dvd:542368
sum:77322945,dvd:2444934
sum:85955700,dvd:8632755
sum:87152149,dvd:1196449
sum:89371181,dvd:2219032
sum:89453289,dvd:82108
sum:89605404,dvd:152115
sum:90763143,dvd:1157739
sum:93699570,dvd:2936427
sum:95494855,dvd:1795285
sum:96197732,dvd:702877
sum:98851683,dvd:2653951
