sum:827366,dvd:0
sum:1165774,dvd:338408
sum:1404665,dvd:238891
sum:2459917,dvd:1055252
sum:2543549,dvd:83632
sum:3468579,dvd:925030
sum:3580977,dvd:112398
sum:3694954,dvd:113977
sum:3859471,dvd:164517
sum:4472184,dvd:612713
sum:5046831,dvd:574647
sum:5171400,dvd:124569
sum:5390000,dvd:218600
sum:6030397,dvd:640397
sum:6305066,dvd:274669
sum:6536126,dvd:231060
sum:7078311,dvd:542185
sum:8071964,dvd:993653
sum:8210495,dvd:138531
sum:8263884,dvd:53389
sum:8420537,dvd:156653
sum:8830755,dvd:410218
sum:9087459,dvd:256704
sum:9134161,dvd:46702
sum:9915480,dvd:781319
sum:10296685,dvd:381205
sum:10350866,dvd:54181
sum:10482595,dvd:131729
sum:10811424,dvd:328829
sum:11011806,dvd:200382
sum:11198436,dvd:186630
sum:11198881,dvd:445
sum:11246953,dvd:48072
sum:11642528,dvd:395575
sum:11707871,dvd:65343
sum:12836767,dvd:1128896
sum:13425188,dvd:588421
sum:13491178,dvd:65990
sum:14017475,dvd:526297
sum:14062259,dvd:44784
sum:14970277,dvd:908018
sum:15511814,dvd:541537
sum:16350043,dvd:838229
sum:16359701,dvd:9658
sum:17848306,dvd:1488605
sum:17963960,dvd:115654
sum:18645522,dvd:681562
sum:18664650,dvd:19128
sum:19000268,dvd:335618
sum:19034116,dvd:33848
sum:19762452,dvd:728336
sum:19843338,dvd:80886
sum:19904059,dvd:60721
sum:20061952,dvd:157893
sum:20440269,dvd:378317
sum:20473209,dvd:32940
sum:20634863,dvd:161654
sum:21191354,dvd:556491
sum:21692780,dvd:501426
sum:21954578,dvd:261798
sum:22172718,dvd:218140
sum:22369678,dvd:196960
sum:22404800,dvd:35122
sum:23671630,dvd:1266830
sum:23928819,dvd:257189
sum:24119373,dvd:190554
sum:24494175,dvd:374802
sum:24992602,dvd:498427
sum:26698615,dvd:1706013
sum:26709953,dvd:11338
sum:26760622,dvd:50669
sum:27058241,dvd:297619
sum:27313584,dvd:255343
sum:27391596,dvd:78012
sum:27831494,dvd:439898
sum:27951348,dvd:119854
sum:28215598,dvd:264250
sum:28362258,dvd:146660
sum:29669286,dvd:1307028
sum:30272847,dvd:603561
sum:31427193,dvd:1154346
sum:31669892,dvd:242699
sum:31704743,dvd:34851
sum:31884374,dvd:179631
sum:31954698,dvd:70324
sum:32022483,dvd:67785
sum:32155872,dvd:133389
sum:32370189,dvd:214317
sum:32680513,dvd:310324
sum:32892982,dvd:212469
sum:33011842,dvd:118860
sum:33499253,dvd:487411
sum:33977637,dvd:478384
sum:33978321,dvd:684
sum:34045475,dvd:67154
sum:34351249,dvd:305774
sum:34395853,dvd:44604
sum:35296435,dvd:900582
sum:35346878,dvd:50443
sum:35463704,dvd:116826
sum:35797617,dvd:333913
sum:35861773,dvd:64156
sum:36270173,dvd:408400
sum:36300496,dvd:30323
sum:36898614,dvd:598118
sum:36918909,dvd:20295
sum:36934985,dvd:16076
sum:37009441,dvd:74456
sum:37210828,dvd:201387
sum:38145363,dvd:934535
