sum:31172,dvd:0
sum:88702,dvd:57530
sum:90111,dvd:1409
sum:99748,dvd:9637
sum:456389,dvd:356641
sum:493629,dvd:37240
sum:508129,dvd:14500
sum:560607,dvd:52478
sum:577561,dvd:16954
sum:578418,dvd:857
sum:582359,dvd:3941
sum:694170,dvd:111811
sum:723721,dvd:29551
sum:811670,dvd:87949
sum:837426,dvd:25756
sum:953463,dvd:116037
sum:977242,dvd:23779
sum:1004822,dvd:27580
sum:1457442,dvd:452620
sum:1472703,dvd:15261
sum:1483806,dvd:11103
sum:1572450,dvd:88644
sum:1679915,dvd:107465
sum:1716978,dvd:37063
sum:1734383,dvd:17405
sum:1808196,dvd:73813
sum:1920489,dvd:112293
sum:2020255,dvd:99766
sum:2125351,dvd:105096
sum:2149294,dvd:23943
sum:2411646,dvd:262352
sum:2508201,dvd:96555
sum:2610676,dvd:102475
sum:2615708,dvd:5032
sum:2671869,dvd:56161
sum:2703636,dvd:31767
sum:2827337,dvd:123701
sum:2830019,dvd:2682
sum:2915166,dvd:85147
sum:3060733,dvd:145567
sum:3191565,dvd:130832
sum:3211043,dvd:19478
sum:3314526,dvd:103483
sum:3431524,dvd:116998
sum:3498178,dvd:66654
sum:3632074,dvd:133896
sum:3715543,dvd:83469
sum:3782733,dvd:67190
sum:3865201,dvd:82468
sum:3899128,dvd:33927
sum:4002546,dvd:103418
sum:4006910,dvd:4364
sum:4105439,dvd:98529
sum:4232537,dvd:127098
sum:4241057,dvd:8520
sum:4261730,dvd:20673
sum:4450453,dvd:188723
sum:4632758,dvd:182305
sum:5086255,dvd:453497
sum:5139403,dvd:53148
sum:5189049,dvd:49646
sum:5375503,dvd:186454
sum:5414441,dvd:38938
sum:5417454,dvd:3013
sum:5453724,dvd:36270
sum:5581198,dvd:127474
sum:5602554,dvd:21356
sum:5977468,dvd:374914
sum:6265250,dvd:287782
sum:6388692,dvd:123442
sum:6468025,dvd:79333
sum:6809169,dvd:341144
sum:6948376,dvd:139207
sum:6982099,dvd:33723
sum:7671115,dvd:689016
sum:7774972,dvd:103857
sum:8175902,dvd:400930
sum:8447224,dvd:271322
sum:8466754,dvd:19530
sum:8638250,dvd:171496
sum:8697049,dvd:58799
sum:8742062,dvd:45013
sum:8803173,dvd:61111
sum:8822874,dvd:19701
sum:8840055,dvd:17181
sum:9205393,dvd:365338
sum:9216510,dvd:11117
sum:9434554,dvd:218044
sum:9529588,dvd:95034
sum:9602011,dvd:72423
sum:9804752,dvd:202741
sum:9820815,dvd:16063
sum:9867554,dvd:46739
sum:9924392,dvd:56838
sum:9985563,dvd:61171
sum:9996708,dvd:11145
sum:10131618,dvd:134910
sum:10312240,dvd:180622
sum:10317605,dvd:5365
sum:10319849,dvd:2244
sum:10320353,dvd:504
sum:10493795,dvd:173442
sum:10550012,dvd:56217
sum:10754978,dvd:204966
sum:10802047,dvd:47069
sum:10858196,dvd:56149
sum:10885584,dvd:27388
sum:10904047,dvd:18463
sum:11011175,dvd:107128
sum:11206527,dvd:195352
sum:11289378,dvd:82851
sum:11347088,dvd:57710
sum:11379289,dvd:32201
sum:11380416,dvd:1127
