sum:3077,dvd:0
sum:175655,dvd:172578
sum:415903,dvd:240248
sum:443976,dvd:28073
sum:754821,dvd:310845
sum:873864,dvd:119043
sum:929617,dvd:55753
sum:1031555,dvd:101938
sum:1110424,dvd:78869
sum:1113668,dvd:3244
sum:1243850,dvd:130182
sum:1315638,dvd:71788
sum:1510676,dvd:195038
sum:1532910,dvd:22234
sum:1558701,dvd:25791
sum:1768292,dvd:209591
sum:1805258,dvd:36966
sum:1831670,dvd:26412
sum:1913432,dvd:81762
sum:1983217,dvd:69785
sum:1995904,dvd:12687
sum:2242758,dvd:246854
sum:2363879,dvd:121121
sum:2444850,dvd:80971
sum:2475362,dvd:30512
sum:2489688,dvd:14326
sum:2523727,dvd:34039
sum:2529241,dvd:5514
sum:2628117,dvd:98876
sum:2745470,dvd:117353
sum:2902509,dvd:157039
sum:3125555,dvd:223046
sum:3241027,dvd:115472
sum:3411907,dvd:170880
sum:3422352,dvd:10445
sum:3439257,dvd:16905
sum:3439746,dvd:489
sum:3497551,dvd:57805
sum:3801739,dvd:304188
sum:3853201,dvd:51462
sum:4030699,dvd:177498
sum:4062874,dvd:32175
sum:4107450,dvd:44576
sum:4134784,dvd:27334
sum:4225124,dvd:90340
sum:4461443,dvd:236319
sum:4489345,dvd:27902
sum:4579457,dvd:90112
sum:4580284,dvd:827
sum:4586924,dvd:6640
sum:4844915,dvd:257991
sum:4872909,dvd:27994
sum:4874128,dvd:1219
sum:4954113,dvd:79985
sum:5015953,dvd:61840
sum:5109061,dvd:93108
sum:5120131,dvd:11070
sum:5165660,dvd:45529
sum:5186534,dvd:20874
sum:5192855,dvd:6321
sum:5233979,dvd:41124
sum:5269125,dvd:35146
sum:5318385,dvd:49260
sum:5501371,dvd:182986
sum:5557095,dvd:55724
sum:5562478,dvd:5383
sum:5563684,dvd:1206
sum:5575075,dvd:11391
sum:5725114,dvd:150039
sum:5745154,dvd:20040
sum:5878012,dvd:132858
sum:5977739,dvd:99727
sum:6008087,dvd:30348
sum:6021985,dvd:13898
sum:6286115,dvd:264130
sum:6414222,dvd:128107
sum:6617562,dvd:203340
sum:6628409,dvd:10847
sum:6629215,dvd:806
sum:6677779,dvd:48564
sum:6708272,dvd:30493
sum:6720896,dvd:12624
sum:6782931,dvd:62035
sum:6936833,dvd:153902
sum:6959349,dvd:22516
sum:7180195,dvd:220846
sum:7199126,dvd:18931
sum:7202898,dvd:3772
sum:7240689,dvd:37791
sum:7310269,dvd:69580
sum:7730104,dvd:419835
sum:7988959,dvd:258855
sum:8218503,dvd:229544
sum:8308200,dvd:89697
sum:8345487,dvd:37287
sum:8387215,dvd:41728
sum:8388627,dvd:1412
sum:8417476,dvd:28849
sum:8512097,dvd:94621
sum:8522868,dvd:10771
sum:8538097,dvd:15229
sum:8558480,dvd:20383
sum:8586560,dvd:28080
sum:8630010,dvd:43450
sum:8686796,dvd:56786
sum:8687827,dvd:1031
sum:8688905,dvd:1078
sum:8817878,dvd:128973
sum:8915021,dvd:97143
sum:8990392,dvd:75371
sum:9030608,dvd:40216
sum:9084404,dvd:53796
sum:9136897,dvd:52493
sum:9146650,dvd:9753
sum:9445428,dvd:298778
sum:9492603,dvd:47175
sum:9776016,dvd:283413
sum:9784886,dvd:8870
sum:9848709,dvd:63823
sum:9994176,dvd:145467
sum:10039623,dvd:45447
sum:10348729,dvd:309106
sum:10362939,dvd:14210
sum:10682624,dvd:319685
sum:10789506,dvd:106882
sum:10859217,dvd:69711
sum:11035215,dvd:175998
sum:11131811,dvd:96596
sum:11227768,dvd:95957
sum:11352093,dvd:124325
sum:11366084,dvd:13991
sum:11474888,dvd:108804
sum:11489528,dvd:14640
sum:11598571,dvd:109043
sum:11632339,dvd:33768
sum:11767316,dvd:134977
sum:11814396,dvd:47080
sum:11825149,dvd:10753
sum:11847715,dvd:22566
sum:12122360,dvd:274645
sum:12149466,dvd:27106
sum:12172641,dvd:23175
sum:12327193,dvd:154552
sum:12454587,dvd:127394
sum:12626026,dvd:171439
sum:12986759,dvd:360733
sum:13021709,dvd:34950
sum:13057682,dvd:35973
sum:13119627,dvd:61945
sum:13149466,dvd:29839
sum:13184035,dvd:34569
sum:13239106,dvd:55071
sum:13263248,dvd:24142
sum:13322064,dvd:58816
sum:13436365,dvd:114301
sum:13494333,dvd:57968
sum:13575493,dvd:81160
sum:13581003,dvd:5510
sum:13629259,dvd:48256
sum:13633865,dvd:4606
sum:13688838,dvd:54973
sum:13698062,dvd:9224
sum:13726192,dvd:28130
sum:13768156,dvd:41964
sum:13874498,dvd:106342
sum:13947480,dvd:72982
sum:14213587,dvd:266107
sum:14318297,dvd:104710
sum:14355011,dvd:36714
sum:14401057,dvd:46046
sum:14697529,dvd:296472
sum:14786524,dvd:88995
sum:14811695,dvd:25171
sum:14858285,dvd:46590
sum:14994072,dvd:135787
sum:15031446,dvd:37374
sum:15032028,dvd:582
sum:15138191,dvd:106163
sum:15236220,dvd:98029
sum:15248802,dvd:12582
sum:15554599,dvd:305797
sum:15596995,dvd:42396
sum:15693201,dvd:96206
sum:15758145,dvd:64944
sum:15827676,dvd:69531
sum:15874693,dvd:47017
sum:16057275,dvd:182582
sum:16500353,dvd:443078
sum:16530880,dvd:30527
sum:16574603,dvd:43723
sum:16967953,dvd:393350
sum:17010419,dvd:42466
sum:17251374,dvd:240955
sum:17350244,dvd:98870
sum:17358086,dvd:7842
sum:17364897,dvd:6811
sum:17368286,dvd:3389
sum:17450944,dvd:82658
sum:17783388,dvd:332444
sum:17831243,dvd:47855
sum:17895707,dvd:64464
sum:17939872,dvd:44165
sum:18007607,dvd:67735
sum:18197897,dvd:190290
sum:18411781,dvd:213884
sum:18772401,dvd:360620
sum:18861216,dvd:88815
sum:18868457,dvd:7241
sum:18869476,dvd:1019
