sum:463081,dvd:0
sum:831527,dvd:368446
sum:6492944,dvd:5661417
sum:7588071,dvd:1095127
sum:10342866,dvd:2754795
sum:16412112,dvd:6069246
sum:18428641,dvd:2016529
sum:19681124,dvd:1252483
sum:22121088,dvd:2439964
sum:22922146,dvd:801058
sum:26659063,dvd:3736917
sum:27460197,dvd:801134
sum:29086825,dvd:1626628
sum:29130694,dvd:43869
sum:29834700,dvd:704006
sum:30092102,dvd:257402
sum:35003575,dvd:4911473
sum:37561065,dvd:2557490
sum:41036381,dvd:3475316
sum:46257427,dvd:5221046
sum:48478658,dvd:2221231
sum:49197501,dvd:718843
sum:50513194,dvd:1315693
sum:53504984,dvd:2991790
sum:62390099,dvd:8885115
sum:62595061,dvd:204962
sum:65437737,dvd:2842676
sum:66492769,dvd:1055032
sum:70425892,dvd:3933123
sum:70905891,dvd:479999
sum:74981561,dvd:4075670
sum:76056411,dvd:1074850
sum:81971145,dvd:5914734
sum:81991740,dvd:20595
sum:83683099,dvd:1691359
sum:84024179,dvd:341080
sum:84279187,dvd:255008
sum:84556036,dvd:276849
sum:87930350,dvd:3374314
sum:90134029,dvd:2203679
sum:94933713,dvd:4799684
sum:97481733,dvd:2548020
sum:98582536,dvd:1100803
sum:99972994,dvd:1390458
