sum:62917,dvd:0
sum:430465,dvd:367548
sum:603358,dvd:172893
sum:1674997,dvd:1071639
sum:2189509,dvd:514512
sum:2550525,dvd:361016
sum:3063713,dvd:513188
sum:4172990,dvd:1109277
sum:4233498,dvd:60508
sum:4372068,dvd:138570
sum:4798958,dvd:426890
sum:5049967,dvd:251009
sum:5288967,dvd:239000
sum:6090945,dvd:801978
sum:6097775,dvd:6830
sum:6138785,dvd:41010
sum:6728852,dvd:590067
sum:6758528,dvd:29676
sum:6964459,dvd:205931
sum:7114843,dvd:150384
sum:8180442,dvd:1065599
sum:8983865,dvd:803423
sum:9108039,dvd:124174
sum:9445617,dvd:337578
sum:9570491,dvd:124874
sum:9577306,dvd:6815
sum:10784981,dvd:1207675
sum:10797047,dvd:12066
sum:11253009,dvd:455962
sum:11561267,dvd:308258
sum:11568501,dvd:7234
sum:12351284,dvd:782783
sum:12444715,dvd:93431
sum:13444773,dvd:1000058
sum:13991988,dvd:547215
sum:14278967,dvd:286979
sum:14594011,dvd:315044
sum:14599796,dvd:5785
sum:14696517,dvd:96721
sum:15202353,dvd:505836
sum:15359434,dvd:157081
sum:15705243,dvd:345809
sum:15967498,dvd:262255
sum:16147041,dvd:179543
sum:16259323,dvd:112282
sum:16965349,dvd:706026
sum:17190203,dvd:224854
sum:17301728,dvd:111525
sum:17330031,dvd:28303
sum:17617037,dvd:287006
sum:17866974,dvd:249937
sum:17927167,dvd:60193
sum:18466605,dvd:539438
sum:18593231,dvd:126626
sum:18853187,dvd:259956
sum:20136014,dvd:1282827
sum:20410004,dvd:273990
sum:20839254,dvd:429250
sum:21409734,dvd:570480
sum:22361778,dvd:952044
sum:23590233,dvd:1228455
sum:23985284,dvd:395051
sum:24013477,dvd:28193
sum:24244761,dvd:231284
sum:24308576,dvd:63815
sum:25400923,dvd:1092347
sum:25717513,dvd:316590
sum:25733611,dvd:16098
sum:25919910,dvd:186299
sum:25955241,dvd:35331
sum:26340407,dvd:385166
sum:26603817,dvd:263410
sum:26642707,dvd:38890
sum:26899152,dvd:256445
sum:28306217,dvd:1407065
sum:28511370,dvd:205153
sum:28722883,dvd:211513
sum:29213064,dvd:490181
sum:30576490,dvd:1363426
sum:31071426,dvd:494936
sum:31226131,dvd:154705
sum:31343272,dvd:117141
sum:31586003,dvd:242731
sum:31812473,dvd:226470
sum:31866427,dvd:53954
sum:32193904,dvd:327477
sum:32238740,dvd:44836
sum:33104559,dvd:865819
sum:33242201,dvd:137642
sum:33918289,dvd:676088
sum:34265329,dvd:347040
sum:34382582,dvd:117253
sum:34599038,dvd:216456
sum:34797599,dvd:198561
sum:35423088,dvd:625489
sum:35429003,dvd:5915
sum:35753414,dvd:324411
sum:35858014,dvd:104600
sum:36183937,dvd:325923
sum:36193362,dvd:9425
sum:36353530,dvd:160168
sum:36388953,dvd:35423
sum:36567494,dvd:178541
sum:37757362,dvd:1189868
sum:37997005,dvd:239643
sum:38250721,dvd:253716
sum:38424809,dvd:174088
sum:38459689,dvd:34880
sum:38526291,dvd:66602
sum:38657938,dvd:131647
sum:39850138,dvd:1192200
sum:40131166,dvd:281028
sum:40970590,dvd:839424
sum:41463566,dvd:492976
sum:41673476,dvd:209910
sum:42152856,dvd:479380
sum:42327260,dvd:174404
sum:42956023,dvd:628763
sum:43439106,dvd:483083
sum:44338693,dvd:899587
sum:45362727,dvd:1024034
sum:45816050,dvd:453323
sum:46339110,dvd:523060
sum:46629605,dvd:290495
sum:47102292,dvd:472687
sum:47110086,dvd:7794
sum:48057159,dvd:947073
sum:48630161,dvd:573002
sum:48874101,dvd:243940
sum:49629759,dvd:755658
sum:49835802,dvd:206043
sum:50188404,dvd:352602
sum:50544935,dvd:356531
sum:50709961,dvd:165026
sum:50766280,dvd:56319
sum:50803100,dvd:36820
sum:50938081,dvd:134981
sum:51053205,dvd:115124
sum:51235600,dvd:182395
sum:51369426,dvd:133826
sum:51524567,dvd:155141
sum:51585073,dvd:60506
sum:52092756,dvd:507683
sum:53015709,dvd:922953
sum:53237731,dvd:222022
sum:54126326,dvd:888595
sum:54462994,dvd:336668
sum:54662174,dvd:199180
sum:55146712,dvd:484538
sum:55266192,dvd:119480
sum:56999007,dvd:1732815
sum:57519288,dvd:520281
sum:57998561,dvd:479273
sum:58849165,dvd:850604
sum:58858448,dvd:9283
sum:59743817,dvd:885369
sum:60265914,dvd:522097
sum:60535069,dvd:269155
sum:61936218,dvd:1401149
sum:62077104,dvd:140886
sum:62158321,dvd:81217
sum:62175772,dvd:17451
sum:63318662,dvd:1142890
sum:63599496,dvd:280834
sum:63709898,dvd:110402
sum:64130614,dvd:420716
sum:64283863,dvd:153249
sum:64950160,dvd:666297
sum:65314202,dvd:364042
sum:65596348,dvd:282146
sum:66313855,dvd:717507
sum:66334063,dvd:20208
sum:66883690,dvd:549627
sum:67252284,dvd:368594
sum:67567639,dvd:315355
sum:67943174,dvd:375535
sum:68135350,dvd:192176
sum:68384543,dvd:249193
sum:68656637,dvd:272094
sum:69678031,dvd:1021394
sum:69776773,dvd:98742
sum:70162762,dvd:385989
sum:70166622,dvd:3860
sum:70360478,dvd:193856
sum:71157777,dvd:797299
sum:71363753,dvd:205976
sum:72455784,dvd:1092031
sum:72584898,dvd:129114
sum:72734087,dvd:149189
sum:72860445,dvd:126358
sum:73793546,dvd:933101
sum:73890292,dvd:96746
sum:74026009,dvd:135717
sum:74060226,dvd:34217
sum:75163242,dvd:1103016
sum:75180714,dvd:17472
sum:75386104,dvd:205390
sum:75522728,dvd:136624
sum:75737718,dvd:214990
sum:76214195,dvd:476477
sum:76986118,dvd:771923
sum:77148723,dvd:162605
sum:77202043,dvd:53320
sum:77300106,dvd:98063
sum:77494995,dvd:194889
sum:77687845,dvd:192850
sum:77745373,dvd:57528
sum:78322986,dvd:577613
sum:78557040,dvd:234054
sum:79342304,dvd:785264
sum:79670438,dvd:328134
sum:79727662,dvd:57224
sum:80560242,dvd:832580
sum:80725970,dvd:165728
sum:81040192,dvd:314222
sum:81080726,dvd:40534
sum:81489990,dvd:409264
sum:81837131,dvd:347141
sum:82038617,dvd:201486
sum:82604356,dvd:565739
sum:82686943,dvd:82587
sum:82998194,dvd:311251
sum:83086068,dvd:87874
sum:83218984,dvd:132916
sum:83246368,dvd:27384
sum:84025495,dvd:779127
sum:84063503,dvd:38008
sum:84411461,dvd:347958
sum:84650742,dvd:239281
sum:84892978,dvd:242236
sum:85016127,dvd:123149
sum:85142299,dvd:126172
sum:85421042,dvd:278743
sum:85826831,dvd:405789
sum:85969204,dvd:142373
sum:86300794,dvd:331590
sum:87020554,dvd:719760
sum:87058968,dvd:38414
sum:88257312,dvd:1198344
sum:88390107,dvd:132795
sum:88565241,dvd:175134
sum:89170577,dvd:605336
sum:89395832,dvd:225255
sum:89583058,dvd:187226
sum:89675198,dvd:92140
sum:89711519,dvd:36321
sum:90079133,dvd:367614
sum:90113697,dvd:34564
sum:90270649,dvd:156952
sum:91145460,dvd:874811
sum:91862643,dvd:717183
sum:93095908,dvd:1233265
sum:93393095,dvd:297187
sum:93733477,dvd:340382
sum:94318650,dvd:585173
sum:94663343,dvd:344693
sum:94681964,dvd:18621
sum:95057071,dvd:375107
sum:95584284,dvd:527213
sum:95950810,dvd:366526
sum:96283743,dvd:332933
