sum:99683,dvd:0
sum:111460,dvd:11777
sum:293334,dvd:181874
sum:304453,dvd:11119
sum:349343,dvd:44890
sum:623186,dvd:273843
sum:680938,dvd:57752
sum:1040515,dvd:359577
sum:1081888,dvd:41373
sum:1153610,dvd:71722
sum:1397601,dvd:243991
sum:1496838,dvd:99237
sum:1504360,dvd:7522
sum:1530043,dvd:25683
sum:1576588,dvd:46545
sum:1780968,dvd:204380
sum:1784285,dvd:3317
sum:1813663,dvd:29378
sum:1957977,dvd:144314
sum:2034675,dvd:76698
sum:2071479,dvd:36804
sum:2094754,dvd:23275
sum:2283500,dvd:188746
sum:2362628,dvd:79128
sum:2447728,dvd:85100
sum:2703431,dvd:255703
sum:2761545,dvd:58114
sum:2764925,dvd:3380
sum:2936660,dvd:171735
sum:2947233,dvd:10573
sum:3093210,dvd:145977
sum:3229585,dvd:136375
sum:3252928,dvd:23343
sum:3305566,dvd:52638
sum:3582622,dvd:277056
sum:3636648,dvd:54026
sum:3753725,dvd:117077
sum:3840459,dvd:86734
sum:3924039,dvd:83580
sum:3954916,dvd:30877
sum:4003183,dvd:48267
sum:4020298,dvd:17115
sum:4136612,dvd:116314
sum:4285698,dvd:149086
sum:4323335,dvd:37637
sum:4408656,dvd:85321
sum:4419757,dvd:11101
sum:4500268,dvd:80511
sum:4587572,dvd:87304
sum:4625684,dvd:38112
sum:4664677,dvd:38993
sum:4823932,dvd:159255
sum:4839940,dvd:16008
sum:4846688,dvd:6748
sum:4901934,dvd:55246
sum:5062558,dvd:160624
sum:5139962,dvd:77404
sum:5144020,dvd:4058
sum:5167651,dvd:23631
sum:5262474,dvd:94823
sum:5510384,dvd:247910
sum:5581502,dvd:71118
sum:5597982,dvd:16480
sum:5653074,dvd:55092
sum:5890515,dvd:237441
sum:5962929,dvd:72414
sum:5997763,dvd:34834
sum:6009055,dvd:11292
sum:6062504,dvd:53449
sum:6095106,dvd:32602
sum:6158507,dvd:63401
sum:6184371,dvd:25864
sum:6207738,dvd:23367
sum:6223042,dvd:15304
sum:6283833,dvd:60791
sum:6287704,dvd:3871
sum:6356855,dvd:69151
sum:6383328,dvd:26473
sum:6424062,dvd:40734
sum:6537805,dvd:113743
sum:6563446,dvd:25641
sum:6722086,dvd:158640
sum:6800842,dvd:78756
sum:6811417,dvd:10575
sum:6812394,dvd:977
sum:6820724,dvd:8330
sum:6838823,dvd:18099
sum:6936426,dvd:97603
sum:7045268,dvd:108842
sum:7074930,dvd:29662
sum:7207591,dvd:132661
sum:7411844,dvd:204253
sum:7413384,dvd:1540
sum:7502823,dvd:89439
sum:7585820,dvd:82997
sum:7629248,dvd:43428
sum:7689616,dvd:60368
sum:7695828,dvd:6212
sum:7696284,dvd:456
sum:7705888,dvd:9604
sum:7713184,dvd:7296
sum:7740301,dvd:27117
sum:7761382,dvd:21081
sum:7761606,dvd:224
sum:7767152,dvd:5546
sum:7843413,dvd:76261
sum:7915010,dvd:71597
sum:7979138,dvd:64128
sum:7986813,dvd:7675
sum:8094755,dvd:107942
sum:8100301,dvd:5546
sum:8177577,dvd:77276
sum:8325016,dvd:147439
sum:8365615,dvd:40599
sum:8422371,dvd:56756
sum:8511678,dvd:89307
sum:8554250,dvd:42572
sum:8643376,dvd:89126
sum:8694597,dvd:51221
sum:8697152,dvd:2555
sum:8704989,dvd:7837
sum:8806153,dvd:101164
sum:8883308,dvd:77155
sum:8917036,dvd:33728
sum:8937601,dvd:20565
sum:8988220,dvd:50619
sum:9148133,dvd:159913
sum:9190517,dvd:42384
sum:9217366,dvd:26849
sum:9301435,dvd:84069
sum:9336170,dvd:34735
sum:9346659,dvd:10489
sum:9449767,dvd:103108
sum:9472489,dvd:22722
sum:9522986,dvd:50497
sum:9529080,dvd:6094
sum:9837349,dvd:308269
sum:9870354,dvd:33005
sum:9918484,dvd:48130
sum:9929982,dvd:11498
sum:10102134,dvd:172152
sum:10120796,dvd:18662
sum:10215503,dvd:94707
sum:10238907,dvd:23404
sum:10349044,dvd:110137
sum:10424229,dvd:75185
sum:10477724,dvd:53495
sum:10544287,dvd:66563
sum:10545411,dvd:1124
sum:10584279,dvd:38868
sum:10601598,dvd:17319
sum:10666680,dvd:65082
sum:10682515,dvd:15835
sum:10710937,dvd:28422
sum:10839289,dvd:128352
sum:10872202,dvd:32913
sum:11022680,dvd:150478
sum:11024622,dvd:1942
sum:11375023,dvd:350401
sum:11409303,dvd:34280
sum:11433242,dvd:23939
sum:11478807,dvd:45565
sum:11498022,dvd:19215
sum:11556716,dvd:58694
sum:11571998,dvd:15282
sum:11727633,dvd:155635
sum:11753749,dvd:26116
sum:11969131,dvd:215382
sum:11969766,dvd:635
sum:12060494,dvd:90728
sum:12134784,dvd:74290
sum:12352828,dvd:218044
sum:12623959,dvd:271131
sum:12633003,dvd:9044
sum:12695891,dvd:62888
sum:12731741,dvd:35850
sum:12865302,dvd:133561
sum:12872129,dvd:6827
sum:12933698,dvd:61569
sum:12997805,dvd:64107
sum:13034203,dvd:36398
sum:13145328,dvd:111125
sum:13196777,dvd:51449
sum:13291561,dvd:94784
sum:13431969,dvd:140408
sum:13897269,dvd:465300
sum:14078999,dvd:181730
sum:14459618,dvd:380619
sum:14461384,dvd:1766
sum:14498853,dvd:37469
sum:14540218,dvd:41365
sum:14615491,dvd:75273
sum:14638062,dvd:22571
sum:14681095,dvd:43033
sum:14711171,dvd:30076
sum:14738412,dvd:27241
sum:14756861,dvd:18449
sum:14906411,dvd:149550
sum:14909772,dvd:3361
sum:14927272,dvd:17500
sum:14936374,dvd:9102
sum:14963422,dvd:27048
sum:15026710,dvd:63288
sum:15218530,dvd:191820
sum:15279951,dvd:61421
sum:15443351,dvd:163400
sum:15748897,dvd:305546
sum:15756512,dvd:7615
