sum:4794658,dvd:0
sum:6569481,dvd:1774823
sum:7546811,dvd:977330
sum:12759513,dvd:5212702
sum:14541743,dvd:1782230
sum:16107399,dvd:1565656
sum:18174697,dvd:2067298
sum:19327454,dvd:1152757
sum:20689039,dvd:1361585
sum:21537169,dvd:848130
sum:22182312,dvd:645143
sum:25575872,dvd:3393560
sum:28679366,dvd:3103494
sum:30115874,dvd:1436508
sum:30893203,dvd:777329
sum:31013868,dvd:120665
sum:32618861,dvd:1604993
sum:34057756,dvd:1438895
sum:34242443,dvd:184687
sum:34604721,dvd:362278
sum:35763382,dvd:1158661
sum:42051689,dvd:6288307
sum:44814367,dvd:2762678
sum:46893273,dvd:2078906
sum:49086727,dvd:2193454
sum:53719203,dvd:4632476
sum:54509140,dvd:789937
sum:54935124,dvd:425984
sum:56368270,dvd:1433146
sum:57693550,dvd:1325280
sum:59723693,dvd:2030143
sum:60538560,dvd:814867
sum:63849813,dvd:3311253
sum:68223358,dvd:4373545
sum:69674275,dvd:1450917
sum:75185630,dvd:5511355
sum:79047200,dvd:3861570
sum:81980545,dvd:2933345
sum:82098905,dvd:118360
sum:82323721,dvd:224816
sum:83296506,dvd:972785
sum:83815419,dvd:518913
sum:86816535,dvd:3001116
sum:87732704,dvd:916169
sum:92443778,dvd:4711074
sum:96758590,dvd:4314812
sum:97871977,dvd:1113387
sum:99122290,dvd:1250313
sum:99433240,dvd:310950
