sum:2313775,dvd:0
sum:3489770,dvd:1175995
sum:6832180,dvd:3342410
sum:7839674,dvd:1007494
sum:8854757,dvd:1015083
sum:10025129,dvd:1170372
sum:12852409,dvd:2827280
sum:14025084,dvd:1172675
sum:14340478,dvd:315394
sum:17538642,dvd:3198164
sum:19291665,dvd:1753023
sum:22406154,dvd:3114489
sum:22985500,dvd:579346
sum:24049238,dvd:1063738
sum:24531869,dvd:482631
sum:25438864,dvd:906995
sum:25956711,dvd:517847
sum:26163046,dvd:206335
sum:28692711,dvd:2529665
sum:29756942,dvd:1064231
sum:29938563,dvd:181621
sum:30839256,dvd:900693
sum:31486405,dvd:647149
sum:32936730,dvd:1450325
sum:35864226,dvd:2927496
sum:37420464,dvd:1556238
sum:37852697,dvd:432233
sum:40938539,dvd:3085842
sum:41534091,dvd:595552
sum:41798282,dvd:264191
sum:42439378,dvd:641096
sum:42441313,dvd:1935
sum:43397547,dvd:956234
sum:47982275,dvd:4584728
sum:48034069,dvd:51794
sum:49760757,dvd:1726688
sum:50128369,dvd:367612
sum:56699789,dvd:6571420
sum:59939359,dvd:3239570
sum:61433591,dvd:1494232
sum:61856466,dvd:422875
sum:63651613,dvd:1795147
sum:64310140,dvd:658527
sum:66456636,dvd:2146496
sum:67686529,dvd:1229893
sum:67952222,dvd:265693
sum:68565599,dvd:613377
sum:68814842,dvd:249243
sum:69527996,dvd:713154
sum:69588023,dvd:60027
sum:70113339,dvd:525316
sum:71480990,dvd:1367651
sum:72718044,dvd:1237054
sum:74850254,dvd:2132210
sum:75423969,dvd:573715
sum:75970525,dvd:546556
sum:76008984,dvd:38459
sum:77604934,dvd:1595950
sum:80051193,dvd:2446259
sum:80316413,dvd:265220
sum:81333354,dvd:1016941
sum:83029057,dvd:1695703
sum:85584959,dvd:2555902
sum:86018171,dvd:433212
sum:87610084,dvd:1591913
sum:88263054,dvd:652970
sum:88315251,dvd:52197
sum:91205908,dvd:2890657
sum:91622283,dvd:416375
sum:92836717,dvd:1214434
