sum:217284,dvd:0
sum:863773,dvd:646489
sum:995999,dvd:132226
sum:1011825,dvd:15826
sum:2061725,dvd:1049900
sum:2527478,dvd:465753
sum:2959035,dvd:431557
sum:3565501,dvd:606466
sum:4125658,dvd:560157
sum:4623471,dvd:497813
sum:4835418,dvd:211947
sum:5358654,dvd:523236
sum:5546750,dvd:188096
sum:5608132,dvd:61382
sum:5865943,dvd:257811
sum:6243121,dvd:377178
sum:6269558,dvd:26437
sum:7617325,dvd:1347767
sum:8330181,dvd:712856
sum:8828972,dvd:498791
sum:9575617,dvd:746645
sum:10683935,dvd:1108318
sum:10835445,dvd:151510
sum:11084223,dvd:248778
sum:11489803,dvd:405580
sum:11503760,dvd:13957
sum:11823672,dvd:319912
sum:11995323,dvd:171651
sum:12585688,dvd:590365
sum:13359898,dvd:774210
sum:13522821,dvd:162923
sum:14029651,dvd:506830
sum:14068849,dvd:39198
sum:15275811,dvd:1206962
sum:15499528,dvd:223717
sum:15506094,dvd:6566
sum:15680151,dvd:174057
sum:16220782,dvd:540631
sum:16280546,dvd:59764
sum:16331899,dvd:51353
sum:16361138,dvd:29239
sum:16575024,dvd:213886
sum:17157112,dvd:582088
sum:17303177,dvd:146065
sum:18179135,dvd:875958
sum:18286629,dvd:107494
sum:18986585,dvd:699956
sum:19957678,dvd:971093
sum:19957697,dvd:19
sum:20017167,dvd:59470
sum:21336557,dvd:1319390
sum:21368826,dvd:32269
sum:21908528,dvd:539702
sum:21922952,dvd:14424
sum:21970188,dvd:47236
sum:22183905,dvd:213717
sum:22825681,dvd:641776
sum:22864454,dvd:38773
sum:23102881,dvd:238427
sum:23395737,dvd:292856
sum:23798727,dvd:402990
sum:23930609,dvd:131882
sum:24268774,dvd:338165
sum:25534690,dvd:1265916
sum:25932449,dvd:397759
sum:26613461,dvd:681012
sum:26682183,dvd:68722
sum:27209257,dvd:527074
sum:28463412,dvd:1254155
sum:28784139,dvd:320727
sum:28912850,dvd:128711
sum:29026934,dvd:114084
sum:29092018,dvd:65084
sum:29190992,dvd:98974
sum:29539239,dvd:348247
sum:29570477,dvd:31238
sum:30004052,dvd:433575
sum:30524508,dvd:520456
sum:31159533,dvd:635025
sum:32410901,dvd:1251368
sum:32834531,dvd:423630
sum:33433747,dvd:599216
sum:33465817,dvd:32070
sum:33672512,dvd:206695
sum:33963381,dvd:290869
sum:34376279,dvd:412898
sum:34551001,dvd:174722
sum:34748666,dvd:197665
sum:34891174,dvd:142508
sum:35014396,dvd:123222
sum:35534944,dvd:520548
sum:36315886,dvd:780942
sum:36751921,dvd:436035
sum:37366821,dvd:614900
sum:37796504,dvd:429683
sum:38088217,dvd:291713
sum:38126272,dvd:38055
sum:38147512,dvd:21240
sum:38833950,dvd:686438
sum:39066925,dvd:232975
sum:39319474,dvd:252549
sum:39960450,dvd:640976
sum:40251793,dvd:291343
sum:40545600,dvd:293807
sum:40599656,dvd:54056
sum:40820258,dvd:220602
sum:41851525,dvd:1031267
sum:42431377,dvd:579852
sum:42654588,dvd:223211
sum:43471443,dvd:816855
sum:43580730,dvd:109287
sum:43936983,dvd:356253
sum:44368453,dvd:431470
sum:44657368,dvd:288915
sum:44688881,dvd:31513
sum:45195081,dvd:506200
sum:45595106,dvd:400025
sum:45662450,dvd:67344
sum:46226614,dvd:564164
sum:46264214,dvd:37600
sum:46471592,dvd:207378
sum:46575692,dvd:104100
sum:46826138,dvd:250446
sum:48380050,dvd:1553912
sum:48961754,dvd:581704
sum:48979791,dvd:18037
sum:48986124,dvd:6333
sum:49246390,dvd:260266
sum:50061084,dvd:814694
sum:50244988,dvd:183904
sum:50285863,dvd:40875
sum:51425361,dvd:1139498
sum:52432649,dvd:1007288
sum:52530400,dvd:97751
sum:52821899,dvd:291499
sum:52829541,dvd:7642
sum:53009639,dvd:180098
sum:53351606,dvd:341967
sum:53600305,dvd:248699
sum:54721256,dvd:1120951
sum:54744611,dvd:23355
sum:54834339,dvd:89728
sum:54948372,dvd:114033
sum:55328953,dvd:380581
sum:56695270,dvd:1366317
sum:56937177,dvd:241907
sum:56979224,dvd:42047
sum:57097610,dvd:118386
sum:57643947,dvd:546337
