sum:443048,dvd:0
sum:729462,dvd:286414
sum:740651,dvd:11189
sum:1500245,dvd:759594
sum:1507258,dvd:7013
sum:1518187,dvd:10929
sum:1988567,dvd:470380
sum:2117391,dvd:128824
sum:2708881,dvd:591490
sum:3219333,dvd:510452
sum:4315895,dvd:1096562
sum:4617638,dvd:301743
sum:5493889,dvd:876251
sum:5541852,dvd:47963
sum:7497661,dvd:1955809
sum:7561744,dvd:64083
sum:8019362,dvd:457618
sum:8524156,dvd:504794
sum:9174380,dvd:650224
sum:10558952,dvd:1384572
sum:10672698,dvd:113746
sum:10906887,dvd:234189
sum:11393570,dvd:486683
sum:13085884,dvd:1692314
sum:13087858,dvd:1974
sum:13562227,dvd:474369
sum:13768921,dvd:206694
sum:14214972,dvd:446051
sum:14329874,dvd:114902
sum:14529800,dvd:199926
sum:14939519,dvd:409719
sum:15031102,dvd:91583
sum:15096883,dvd:65781
sum:15712860,dvd:615977
sum:16240477,dvd:527617
sum:16420209,dvd:179732
sum:16492014,dvd:71805
sum:17886982,dvd:1394968
sum:18119001,dvd:232019
sum:18542350,dvd:423349
sum:19031011,dvd:488661
sum:19305540,dvd:274529
sum:19477137,dvd:171597
sum:19731253,dvd:254116
sum:20083028,dvd:351775
sum:20256860,dvd:173832
sum:20330659,dvd:73799
sum:20613712,dvd:283053
sum:20780343,dvd:166631
sum:20930480,dvd:150137
sum:21171344,dvd:240864
sum:21747570,dvd:576226
sum:21951949,dvd:204379
sum:22031277,dvd:79328
sum:22161079,dvd:129802
sum:22624692,dvd:463613
sum:22952450,dvd:327758
sum:22982744,dvd:30294
sum:23828062,dvd:845318
sum:24181855,dvd:353793
sum:24220436,dvd:38581
sum:24336158,dvd:115722
sum:25099375,dvd:763217
sum:25309068,dvd:209693
sum:25880944,dvd:571876
sum:26167544,dvd:286600
sum:26469154,dvd:301610
sum:26585958,dvd:116804
sum:26885708,dvd:299750
sum:27332525,dvd:446817
sum:28095475,dvd:762950
sum:29514424,dvd:1418949
sum:30919232,dvd:1404808
sum:31254205,dvd:334973
sum:32003819,dvd:749614
sum:33999229,dvd:1995410
sum:34225030,dvd:225801
sum:34410290,dvd:185260
sum:34660144,dvd:249854
sum:35020130,dvd:359986
sum:35302363,dvd:282233
sum:35332544,dvd:30181
sum:35350429,dvd:17885
sum:35538646,dvd:188217
sum:35587340,dvd:48694
sum:36692077,dvd:1104737
sum:37502939,dvd:810862
sum:37580670,dvd:77731
sum:37845796,dvd:265126
sum:38698707,dvd:852911
sum:39030219,dvd:331512
sum:39071505,dvd:41286
sum:39167303,dvd:95798
sum:39309272,dvd:141969
sum:39346104,dvd:36832
sum:40258015,dvd:911911
sum:40668813,dvd:410798
sum:40682307,dvd:13494
sum:41083981,dvd:401674
sum:41295274,dvd:211293
sum:42057518,dvd:762244
sum:42083358,dvd:25840
sum:43346851,dvd:1263493
sum:43686537,dvd:339686
sum:44092456,dvd:405919
sum:45640574,dvd:1548118
sum:47361680,dvd:1721106
sum:47401796,dvd:40116
sum:47768795,dvd:366999
sum:47893748,dvd:124953
sum:48096543,dvd:202795
sum:48125633,dvd:29090
sum:48547679,dvd:422046
sum:48817761,dvd:270082
sum:49896832,dvd:1079071
sum:50415914,dvd:519082
sum:50491837,dvd:75923
sum:50638336,dvd:146499
sum:50965439,dvd:327103
sum:51294297,dvd:328858
sum:52064520,dvd:770223
sum:52110731,dvd:46211
sum:52164857,dvd:54126
sum:52172331,dvd:7474
sum:52236821,dvd:64490
sum:52790485,dvd:553664
sum:52931004,dvd:140519
sum:52939924,dvd:8920
sum:52987984,dvd:48060
sum:54352952,dvd:1364968
sum:54849596,dvd:496644
sum:55235000,dvd:385404
sum:56130552,dvd:895552
sum:56753083,dvd:622531
sum:56761799,dvd:8716
sum:57364127,dvd:602328
sum:57428597,dvd:64470
sum:57558425,dvd:129828
sum:57863764,dvd:305339
sum:58318995,dvd:455231
sum:58715963,dvd:396968
sum:58788090,dvd:72127
sum:58792707,dvd:4617
sum:58864645,dvd:71938
sum:59282535,dvd:417890
sum:60191353,dvd:908818
sum:60198649,dvd:7296
sum:60277331,dvd:78682
sum:62079283,dvd:1801952
sum:62476561,dvd:397278
sum:62703566,dvd:227005
sum:63166462,dvd:462896
sum:63528932,dvd:362470
sum:63607922,dvd:78990
sum:64060179,dvd:452257
sum:64527880,dvd:467701
sum:64917804,dvd:389924
sum:65236310,dvd:318506
sum:65954045,dvd:717735
sum:66346476,dvd:392431
sum:66425092,dvd:78616
sum:66876741,dvd:451649
sum:66918762,dvd:42021
sum:67080703,dvd:161941
sum:67518310,dvd:437607
sum:68014680,dvd:496370
sum:68349502,dvd:334822
sum:69580409,dvd:1230907
sum:69626180,dvd:45771
sum:69639629,dvd:13449
sum:69877543,dvd:237914
sum:70343002,dvd:465459
sum:70678463,dvd:335461
sum:71312124,dvd:633661
sum:72110044,dvd:797920
sum:73036340,dvd:926296
sum:73336008,dvd:299668
sum:73814542,dvd:478534
sum:73865282,dvd:50740
sum:74109567,dvd:244285
sum:74468276,dvd:358709
sum:74754788,dvd:286512
sum:75713162,dvd:958374
sum:75852901,dvd:139739
sum:75979396,dvd:126495
sum:76258946,dvd:279550
sum:76478988,dvd:220042
sum:76566159,dvd:87171
sum:76791962,dvd:225803
sum:77627067,dvd:835105
sum:77934951,dvd:307884
sum:78219934,dvd:284983
sum:78311860,dvd:91926
sum:78516310,dvd:204450
sum:78748105,dvd:231795
sum:79165937,dvd:417832
sum:79508893,dvd:342956
sum:79577825,dvd:68932
sum:79631679,dvd:53854
sum:80416080,dvd:784401
sum:81226494,dvd:810414
sum:81387702,dvd:161208
sum:81747041,dvd:359339
sum:82331739,dvd:584698
sum:82532216,dvd:200477
sum:83062674,dvd:530458
sum:83100530,dvd:37856
sum:83659346,dvd:558816
sum:84017128,dvd:357782
sum:84248502,dvd:231374
sum:84257497,dvd:8995
sum:84269785,dvd:12288
sum:84358124,dvd:88339
sum:84905465,dvd:547341
sum:85185450,dvd:279985
sum:86640422,dvd:1454972
sum:87356807,dvd:716385
sum:87981107,dvd:624300
sum:87984517,dvd:3410
sum:88212091,dvd:227574
sum:88546380,dvd:334289
sum:88907472,dvd:361092
sum:89001478,dvd:94006
sum:89366739,dvd:365261
sum:90633459,dvd:1266720
sum:90815538,dvd:182079
sum:90915169,dvd:99631
sum:91123035,dvd:207866
sum:91156015,dvd:32980
sum:91253115,dvd:97100
sum:92251200,dvd:998085
sum:92945622,dvd:694422
sum:92966173,dvd:20551
sum:93092105,dvd:125932
sum:93851481,dvd:759376
sum:94311089,dvd:459608
sum:94748906,dvd:437817
sum:95059783,dvd:310877
sum:95157383,dvd:97600
sum:95169791,dvd:12408
sum:95464775,dvd:294984
sum:95836680,dvd:371905
sum:95954667,dvd:117987
sum:96237931,dvd:283264
sum:96789959,dvd:552028
sum:97550876,dvd:760917
sum:97650793,dvd:99917
sum:98114022,dvd:463229
sum:98683483,dvd:569461
sum:99198132,dvd:514649
sum:99725139,dvd:527007
sum:99800261,dvd:75122
sum:99959150,dvd:158889
