sum:23969,dvd:0
sum:288627,dvd:264658
sum:348608,dvd:59981
sum:367323,dvd:18715
sum:391863,dvd:24540
sum:399633,dvd:7770
sum:436962,dvd:37329
sum:609611,dvd:172649
sum:797606,dvd:187995
sum:831182,dvd:33576
sum:949612,dvd:118430
sum:1346086,dvd:396474
sum:1445384,dvd:99298
sum:1477616,dvd:32232
sum:1729763,dvd:252147
sum:1786773,dvd:57010
sum:1870016,dvd:83243
sum:1975018,dvd:105002
sum:1987691,dvd:12673
sum:2181352,dvd:193661
sum:3022785,dvd:841433
sum:3202123,dvd:179338
sum:3357375,dvd:155252
sum:3374330,dvd:16955
sum:3381751,dvd:7421
sum:3439820,dvd:58069
sum:3589195,dvd:149375
sum:3701311,dvd:112116
sum:3861696,dvd:160385
sum:3946186,dvd:84490
sum:3988576,dvd:42390
sum:4350581,dvd:362005
sum:4486683,dvd:136102
sum:4487874,dvd:1191
sum:4581137,dvd:93263
sum:4730423,dvd:149286
sum:4795727,dvd:65304
sum:4830124,dvd:34397
sum:4851446,dvd:21322
sum:5229181,dvd:377735
sum:5335781,dvd:106600
sum:5385339,dvd:49558
sum:5662393,dvd:277054
sum:5701346,dvd:38953
sum:5791418,dvd:90072
sum:5808426,dvd:17008
sum:5825682,dvd:17256
sum:6251146,dvd:425464
sum:6273957,dvd:22811
sum:6557870,dvd:283913
sum:6594830,dvd:36960
sum:6753520,dvd:158690
sum:6846383,dvd:92863
sum:7089574,dvd:243191
sum:7461925,dvd:372351
sum:7503066,dvd:41141
sum:7528823,dvd:25757
sum:7709001,dvd:180178
sum:7743773,dvd:34772
sum:8010618,dvd:266845
sum:8205396,dvd:194778
sum:8272602,dvd:67206
sum:8530052,dvd:257450
sum:8541564,dvd:11512
sum:8767384,dvd:225820
sum:8975893,dvd:208509
sum:9094898,dvd:119005
sum:9329050,dvd:234152
sum:9512833,dvd:183783
sum:9527547,dvd:14714
sum:9534060,dvd:6513
sum:9622921,dvd:88861
sum:9856066,dvd:233145
sum:9856594,dvd:528
sum:9866117,dvd:9523
sum:10011662,dvd:145545
sum:10210485,dvd:198823
sum:10360088,dvd:149603
sum:10420232,dvd:60144
sum:10749887,dvd:329655
sum:10838327,dvd:88440
sum:10885859,dvd:47532
sum:11372548,dvd:486689
sum:11413948,dvd:41400
sum:11544741,dvd:130793
sum:11657371,dvd:112630
sum:11869223,dvd:211852
sum:11983068,dvd:113845
sum:12015561,dvd:32493
sum:12214173,dvd:198612
sum:12246782,dvd:32609
sum:12247432,dvd:650
sum:12505711,dvd:258279
sum:12522494,dvd:16783
sum:12900835,dvd:378341
sum:12926707,dvd:25872
sum:12983296,dvd:56589
sum:13128308,dvd:145012
sum:13289860,dvd:161552
sum:13446131,dvd:156271
sum:13593835,dvd:147704
sum:13674498,dvd:80663
sum:13733689,dvd:59191
sum:13755802,dvd:22113
sum:14069409,dvd:313607
sum:14291128,dvd:221719
sum:14656898,dvd:365770
sum:14687258,dvd:30360
sum:14702290,dvd:15032
sum:14725343,dvd:23053
sum:14796785,dvd:71442
sum:15045867,dvd:249082
sum:15414754,dvd:368887
sum:15610610,dvd:195856
sum:15646072,dvd:35462
sum:16204229,dvd:558157
sum:16282121,dvd:77892
sum:16423197,dvd:141076
sum:16440974,dvd:17777
sum:16575365,dvd:134391
sum:16619870,dvd:44505
sum:16655420,dvd:35550
sum:16667081,dvd:11661
sum:16681185,dvd:14104
sum:16824391,dvd:143206
sum:16864200,dvd:39809
sum:16895397,dvd:31197
sum:17165346,dvd:269949
sum:17337014,dvd:171668
sum:17337218,dvd:204
sum:17981413,dvd:644195
sum:18061946,dvd:80533
sum:18201316,dvd:139370
sum:18329603,dvd:128287
sum:18402192,dvd:72589
sum:18459035,dvd:56843
sum:18615121,dvd:156086
sum:19069365,dvd:454244
sum:19224447,dvd:155082
sum:19285390,dvd:60943
sum:19319963,dvd:34573
sum:19390649,dvd:70686
sum:19509107,dvd:118458
sum:19558283,dvd:49176
sum:19619802,dvd:61519
sum:19637850,dvd:18048
sum:20250398,dvd:612548
sum:20587791,dvd:337393
sum:20646996,dvd:59205
sum:20737158,dvd:90162
sum:20784460,dvd:47302
sum:20796225,dvd:11765
sum:20871931,dvd:75706
sum:20896569,dvd:24638
sum:21084697,dvd:188128
sum:21125192,dvd:40495
sum:21296769,dvd:171577
sum:21676320,dvd:379551
sum:21789100,dvd:112780
sum:21843577,dvd:54477
sum:22011878,dvd:168301
sum:22070507,dvd:58629
sum:22156398,dvd:85891
sum:22234804,dvd:78406
sum:22530211,dvd:295407
sum:22543787,dvd:13576
sum:22640965,dvd:97178
sum:22753776,dvd:112811
sum:22934941,dvd:181165
sum:23235660,dvd:300719
sum:23261779,dvd:26119
sum:23306883,dvd:45104
sum:23458685,dvd:151802
sum:23550248,dvd:91563
sum:23640645,dvd:90397
sum:23934644,dvd:293999
sum:24026250,dvd:91606
sum:24191805,dvd:165555
sum:24350584,dvd:158779
sum:24505345,dvd:154761
sum:24626574,dvd:121229
sum:24775314,dvd:148740
sum:24777351,dvd:2037
sum:24888115,dvd:110764
sum:25032128,dvd:144013
sum:25152414,dvd:120286
sum:25347029,dvd:194615
sum:25868672,dvd:521643
sum:25885333,dvd:16661
sum:25894316,dvd:8983
sum:26238176,dvd:343860
sum:26254248,dvd:16072
sum:26267781,dvd:13533
sum:26447884,dvd:180103
sum:26496379,dvd:48495
sum:26772727,dvd:276348
sum:26830095,dvd:57368
sum:26886563,dvd:56468
sum:26902908,dvd:16345
sum:27020340,dvd:117432
sum:27410382,dvd:390042
sum:27427368,dvd:16986
sum:27494921,dvd:67553
sum:27561831,dvd:66910
sum:27675795,dvd:113964
sum:27694959,dvd:19164
sum:27874202,dvd:179243
sum:28070358,dvd:196156
sum:28124509,dvd:54151
sum:28130494,dvd:5985
sum:28282759,dvd:152265
sum:28350009,dvd:67250
sum:28531470,dvd:181461
sum:28604023,dvd:72553
sum:28878235,dvd:274212
sum:29035025,dvd:156790
sum:29070761,dvd:35736
sum:29111923,dvd:41162
sum:29130424,dvd:18501
sum:29618622,dvd:488198
sum:29629461,dvd:10839
sum:29660284,dvd:30823
sum:29699066,dvd:38782
sum:29744518,dvd:45452
sum:29986174,dvd:241656
sum:30138577,dvd:152403
sum:30268021,dvd:129444
sum:30549625,dvd:281604
sum:30744143,dvd:194518
sum:30964675,dvd:220532
sum:31301622,dvd:336947
sum:31415954,dvd:114332
sum:31646072,dvd:230118
sum:31917329,dvd:271257
sum:31949977,dvd:32648
sum:32043811,dvd:93834
sum:32153953,dvd:110142
sum:32219534,dvd:65581
sum:32505387,dvd:285853
sum:32547577,dvd:42190
sum:32709766,dvd:162189
sum:32725578,dvd:15812
sum:32824874,dvd:99296
sum:32874438,dvd:49564
sum:33197848,dvd:323410
sum:33256280,dvd:58432
sum:33323106,dvd:66826
sum:33367405,dvd:44299
sum:33482240,dvd:114835
sum:33772766,dvd:290526
sum:33830385,dvd:57619
sum:33840681,dvd:10296
sum:34105991,dvd:265310
sum:34299121,dvd:193130
sum:34351326,dvd:52205
sum:34716097,dvd:364771
sum:34717988,dvd:1891
sum:34742199,dvd:24211
sum:34962895,dvd:220696
sum:35001452,dvd:38557
sum:35098124,dvd:96672
sum:35298071,dvd:199947
sum:35327886,dvd:29815
sum:35334609,dvd:6723
sum:35399718,dvd:65109
sum:35808730,dvd:409012
sum:36153649,dvd:344919
sum:36170049,dvd:16400
sum:36350222,dvd:180173
sum:36490418,dvd:140196
sum:36687294,dvd:196876
sum:36752190,dvd:64896
sum:36772987,dvd:20797
sum:36913711,dvd:140724
sum:36964422,dvd:50711
sum:37056762,dvd:92340
sum:37057731,dvd:969
sum:37191748,dvd:134017
sum:37258795,dvd:67047
sum:37452505,dvd:193710
sum:37475274,dvd:22769
sum:37517786,dvd:42512
sum:37585030,dvd:67244
sum:37588026,dvd:2996
sum:37811718,dvd:223692
sum:37903153,dvd:91435
sum:38178726,dvd:275573
sum:38218466,dvd:39740
sum:38357227,dvd:138761
sum:38581040,dvd:223813
sum:38699017,dvd:117977
sum:38870673,dvd:171656
sum:39194139,dvd:323466
sum:39274888,dvd:80749
sum:39310117,dvd:35229
sum:39557031,dvd:246914
sum:39685719,dvd:128688
sum:39733141,dvd:47422
sum:39777693,dvd:44552
sum:39834015,dvd:56322
sum:39872695,dvd:38680
sum:39925637,dvd:52942
sum:40443764,dvd:518127
sum:40597180,dvd:153416
sum:40850754,dvd:253574
sum:40906070,dvd:55316
sum:41010649,dvd:104579
sum:41042531,dvd:31882
sum:41393492,dvd:350961
sum:41639451,dvd:245959
sum:41812885,dvd:173434
sum:41868974,dvd:56089
sum:41892851,dvd:23877
sum:41991548,dvd:98697
