sum:183284,dvd:0
sum:746471,dvd:563187
sum:2126858,dvd:1380387
sum:2198723,dvd:71865
sum:2308255,dvd:109532
sum:2753691,dvd:445436
sum:3437604,dvd:683913
sum:3816716,dvd:379112
sum:4139667,dvd:322951
sum:4344554,dvd:204887
sum:4497349,dvd:152795
sum:5590452,dvd:1093103
sum:6549735,dvd:959283
sum:7764429,dvd:1214694
sum:7838054,dvd:73625
sum:8219342,dvd:381288
sum:8440117,dvd:220775
sum:8948117,dvd:508000
sum:9118657,dvd:170540
sum:9155989,dvd:37332
sum:9674694,dvd:518705
sum:9874503,dvd:199809
sum:10213983,dvd:339480
sum:10467956,dvd:253973
sum:11384869,dvd:916913
sum:12725423,dvd:1340554
sum:12747512,dvd:22089
sum:13080895,dvd:333383
sum:14170653,dvd:1089758
sum:14230236,dvd:59583
sum:14491237,dvd:261001
sum:15991463,dvd:1500226
sum:16215279,dvd:223816
sum:16699165,dvd:483886
sum:16859552,dvd:160387
sum:16976404,dvd:116852
sum:16982931,dvd:6527
sum:17009560,dvd:26629
sum:17696362,dvd:686802
sum:19774887,dvd:2078525
sum:19835775,dvd:60888
sum:20249950,dvd:414175
sum:20718765,dvd:468815
sum:21580359,dvd:861594
sum:23211229,dvd:1630870
sum:23245390,dvd:34161
sum:23537995,dvd:292605
sum:24299348,dvd:761353
sum:24621781,dvd:322433
sum:25049683,dvd:427902
sum:25136306,dvd:86623
sum:25699419,dvd:563113
sum:26787632,dvd:1088213
sum:27108451,dvd:320819
sum:27254097,dvd:145646
sum:27527239,dvd:273142
sum:27838283,dvd:311044
sum:28919595,dvd:1081312
sum:29703618,dvd:784023
sum:31251426,dvd:1547808
sum:31518895,dvd:267469
sum:31776248,dvd:257353
sum:32289475,dvd:513227
sum:32528774,dvd:239299
sum:33550475,dvd:1021701
sum:33652372,dvd:101897
sum:34115467,dvd:463095
sum:34874673,dvd:759206
sum:36026277,dvd:1151604
sum:36142565,dvd:116288
sum:36348510,dvd:205945
sum:36630062,dvd:281552
sum:37039995,dvd:409933
sum:38502941,dvd:1462946
sum:39154463,dvd:651522
sum:39861197,dvd:706734
sum:39950595,dvd:89398
sum:40826356,dvd:875761
sum:41078366,dvd:252010
sum:41837734,dvd:759368
sum:42095144,dvd:257410
sum:42336036,dvd:240892
sum:42645108,dvd:309072
sum:42710870,dvd:65762
sum:43019949,dvd:309079
sum:43374541,dvd:354592
sum:43392786,dvd:18245
sum:43653535,dvd:260749
sum:44756474,dvd:1102939
sum:45325656,dvd:569182
sum:45650952,dvd:325296
sum:46230659,dvd:579707
sum:46600833,dvd:370174
sum:47269740,dvd:668907
sum:47627198,dvd:357458
sum:48535844,dvd:908646
sum:49157389,dvd:621545
sum:49272313,dvd:114924
sum:50104643,dvd:832330
sum:50150849,dvd:46206
sum:50578053,dvd:427204
sum:51922755,dvd:1344702
sum:52273981,dvd:351226
sum:53531239,dvd:1257258
sum:54673084,dvd:1141845
sum:54806221,dvd:133137
sum:54977324,dvd:171103
sum:55211951,dvd:234627
sum:55223380,dvd:11429
sum:56496639,dvd:1273259
sum:56792058,dvd:295419
sum:57853683,dvd:1061625
sum:58159855,dvd:306172
sum:58784622,dvd:624767
sum:58851097,dvd:66475
sum:59454860,dvd:603763
sum:60022141,dvd:567281
sum:60290117,dvd:267976
sum:60627085,dvd:336968
sum:61021328,dvd:394243
sum:61108655,dvd:87327
sum:61899988,dvd:791333
sum:62045474,dvd:145486
sum:62149320,dvd:103846
sum:62338732,dvd:189412
sum:62795980,dvd:457248
sum:64146869,dvd:1350889
sum:64908296,dvd:761427
sum:65860363,dvd:952067
sum:66573550,dvd:713187
sum:67103854,dvd:530304
sum:69020565,dvd:1916711
sum:69676653,dvd:656088
sum:70260458,dvd:583805
sum:71448754,dvd:1188296
sum:72531253,dvd:1082499
sum:72703937,dvd:172684
sum:74305845,dvd:1601908
sum:75792514,dvd:1486669
sum:76672744,dvd:880230
sum:76967535,dvd:294791
sum:78221235,dvd:1253700
sum:78322935,dvd:101700
sum:79343051,dvd:1020116
sum:81173431,dvd:1830380
sum:81779202,dvd:605771
sum:82385543,dvd:606341
sum:83979801,dvd:1594258
sum:84720991,dvd:741190
sum:85932203,dvd:1211212
sum:86262028,dvd:329825
sum:87542083,dvd:1280055
sum:87683511,dvd:141428
sum:88019710,dvd:336199
sum:88738725,dvd:719015
sum:88871978,dvd:133253
sum:90008086,dvd:1136108
sum:90422421,dvd:414335
sum:90602582,dvd:180161
sum:90918662,dvd:316080
sum:91256478,dvd:337816
sum:91456216,dvd:199738
sum:91563885,dvd:107669
sum:92105079,dvd:541194
sum:92287174,dvd:182095
sum:92765119,dvd:477945
sum:93868587,dvd:1103468
sum:94974317,dvd:1105730
sum:95011423,dvd:37106
sum:95207491,dvd:196068
sum:96174058,dvd:966567
sum:96537630,dvd:363572
sum:96670190,dvd:132560
sum:96759410,dvd:89220
sum:96897272,dvd:137862
sum:98853245,dvd:1955973
sum:98904501,dvd:51256
sum:99778231,dvd:873730
