sum:1127060,dvd:0
sum:1716143,dvd:589083
sum:2781430,dvd:1065287
sum:3574736,dvd:793306
sum:3673865,dvd:99129
sum:3780692,dvd:106827
sum:3825880,dvd:45188
sum:4228469,dvd:402589
sum:4720715,dvd:492246
sum:4993678,dvd:272963
sum:5272241,dvd:278563
sum:5919766,dvd:647525
sum:5946125,dvd:26359
sum:6340577,dvd:394452
sum:6952019,dvd:611442
sum:7107172,dvd:155153
sum:7807745,dvd:700573
sum:8087705,dvd:279960
sum:8490817,dvd:403112
sum:8878035,dvd:387218
sum:8972901,dvd:94866
sum:9619627,dvd:646726
sum:9827425,dvd:207798
sum:10431181,dvd:603756
sum:11429886,dvd:998705
sum:11769482,dvd:339596
sum:12267195,dvd:497713
sum:12270146,dvd:2951
sum:12886934,dvd:616788
sum:13133501,dvd:246567
sum:13275876,dvd:142375
sum:13343511,dvd:67635
sum:14462359,dvd:1118848
sum:14643430,dvd:181071
sum:14967363,dvd:323933
sum:16540762,dvd:1573399
sum:18257103,dvd:1716341
sum:18393164,dvd:136061
sum:19826163,dvd:1432999
sum:19853648,dvd:27485
sum:19965843,dvd:112195
sum:20946505,dvd:980662
sum:21032710,dvd:86205
sum:21870616,dvd:837906
sum:22370732,dvd:500116
sum:22385139,dvd:14407
sum:22777030,dvd:391891
sum:22857270,dvd:80240
sum:23241142,dvd:383872
sum:23287661,dvd:46519
sum:24083389,dvd:795728
sum:24140290,dvd:56901
sum:24294808,dvd:154518
sum:24352341,dvd:57533
sum:24631783,dvd:279442
sum:25939361,dvd:1307578
sum:26023905,dvd:84544
sum:26411194,dvd:387289
sum:28022083,dvd:1610889
sum:28428801,dvd:406718
sum:28480098,dvd:51297
sum:28619188,dvd:139090
sum:30196858,dvd:1577670
sum:30417192,dvd:220334
sum:30616613,dvd:199421
sum:31120487,dvd:503874
sum:31269516,dvd:149029
sum:31345135,dvd:75619
sum:31751137,dvd:406002
sum:32390337,dvd:639200
sum:34371459,dvd:1981122
sum:35506106,dvd:1134647
sum:36878585,dvd:1372479
sum:38392365,dvd:1513780
sum:39183092,dvd:790727
sum:40070547,dvd:887455
sum:40274740,dvd:204193
sum:40490474,dvd:215734
sum:40513291,dvd:22817
sum:40614350,dvd:101059
sum:40694972,dvd:80622
sum:40775689,dvd:80717
sum:41019424,dvd:243735
sum:42426786,dvd:1407362
sum:43140006,dvd:713220
sum:43684734,dvd:544728
sum:43862905,dvd:178171
sum:44443789,dvd:580884
sum:45259693,dvd:815904
sum:46599026,dvd:1339333
sum:46853711,dvd:254685
sum:47050605,dvd:196894
sum:47602932,dvd:552327
sum:50018214,dvd:2415282
sum:51600227,dvd:1582013
sum:52583780,dvd:983553
sum:52853157,dvd:269377
sum:53025590,dvd:172433
sum:53546184,dvd:520594
sum:54490854,dvd:944670
sum:55626954,dvd:1136100
sum:55862203,dvd:235249
sum:55962226,dvd:100023
sum:56368400,dvd:406174
sum:57454140,dvd:1085740
sum:57795711,dvd:341571
sum:58076452,dvd:280741
sum:58091092,dvd:14640
sum:59232587,dvd:1141495
sum:59335136,dvd:102549
sum:59634602,dvd:299466
sum:59838735,dvd:204133
sum:60337036,dvd:498301
sum:60757671,dvd:420635
sum:61832520,dvd:1074849
sum:61937187,dvd:104667
sum:61991437,dvd:54250
sum:63724405,dvd:1732968
sum:63760509,dvd:36104
sum:65550953,dvd:1790444
sum:66108714,dvd:557761
sum:67058730,dvd:950016
sum:67467585,dvd:408855
sum:68694590,dvd:1227005
sum:68938807,dvd:244217
sum:69182196,dvd:243389
sum:69279136,dvd:96940
sum:70640917,dvd:1361781
sum:70800500,dvd:159583
sum:72733914,dvd:1933414
sum:73178836,dvd:444922
sum:73417709,dvd:238873
sum:73679028,dvd:261319
sum:74406813,dvd:727785
sum:75362640,dvd:955827
sum:75879503,dvd:516863
sum:76160826,dvd:281323
sum:76276800,dvd:115974
sum:76353636,dvd:76836
sum:76596694,dvd:243058
sum:77245431,dvd:648737
sum:77912317,dvd:666886
sum:78231809,dvd:319492
sum:78373273,dvd:141464
sum:78657792,dvd:284519
sum:79363721,dvd:705929
sum:79434700,dvd:70979
sum:79463534,dvd:28834
sum:79631128,dvd:167594
sum:79986544,dvd:355416
sum:80005374,dvd:18830
sum:81861527,dvd:1856153
sum:82119497,dvd:257970
sum:82487075,dvd:367578
sum:83261426,dvd:774351
sum:83301847,dvd:40421
sum:83701683,dvd:399836
sum:83756898,dvd:55215
sum:83827726,dvd:70828
sum:84186477,dvd:358751
sum:85472240,dvd:1285763
sum:86307437,dvd:835197
sum:87041429,dvd:733992
sum:87948445,dvd:907016
sum:89494189,dvd:1545744
sum:89579649,dvd:85460
sum:90635546,dvd:1055897
sum:91244162,dvd:608616
sum:91516981,dvd:272819
sum:91873203,dvd:356222
sum:92320924,dvd:447721
sum:92322544,dvd:1620
sum:92917199,dvd:594655
sum:94322201,dvd:1405002
sum:94695908,dvd:373707
sum:96789737,dvd:2093829
sum:97380074,dvd:590337
sum:98196633,dvd:816559
sum:98832732,dvd:636099
