sum:91194,dvd:0
sum:274108,dvd:182914
sum:479782,dvd:205674
sum:532564,dvd:52782
sum:750979,dvd:218415
sum:1395341,dvd:644362
sum:1566008,dvd:170667
sum:1811751,dvd:245743
sum:2094643,dvd:282892
sum:3624350,dvd:1529707
sum:4191642,dvd:567292
sum:4546956,dvd:355314
sum:4898029,dvd:351073
sum:5392948,dvd:494919
sum:5507664,dvd:114716
sum:5510538,dvd:2874
sum:6213017,dvd:702479
sum:6453380,dvd:240363
sum:6529727,dvd:76347
sum:6831695,dvd:301968
sum:7307762,dvd:476067
sum:8736892,dvd:1429130
sum:9025067,dvd:288175
sum:9088887,dvd:63820
sum:9885386,dvd:796499
sum:10113259,dvd:227873
sum:12666919,dvd:2553660
sum:12744536,dvd:77617
sum:13004545,dvd:260009
sum:13039880,dvd:35335
sum:13728782,dvd:688902
sum:13773515,dvd:44733
sum:13854592,dvd:81077
sum:13874705,dvd:20113
sum:13952649,dvd:77944
sum:14180763,dvd:228114
sum:14450298,dvd:269535
sum:14821079,dvd:370781
sum:15284481,dvd:463402
sum:15333235,dvd:48754
sum:15577607,dvd:244372
sum:15848443,dvd:270836
sum:15935495,dvd:87052
sum:15980431,dvd:44936
sum:18289916,dvd:2309485
sum:18301170,dvd:11254
sum:19023981,dvd:722811
sum:20806315,dvd:1782334
sum:21408575,dvd:602260
sum:21504538,dvd:95963
sum:21743474,dvd:238936
sum:22496301,dvd:752827
sum:23431228,dvd:934927
sum:23564665,dvd:133437
sum:23962386,dvd:397721
sum:24884413,dvd:922027
sum:25236289,dvd:351876
sum:25476350,dvd:240061
sum:25726303,dvd:249953
sum:26311612,dvd:585309
sum:27893561,dvd:1581949
sum:28086251,dvd:192690
sum:28268893,dvd:182642
sum:28511604,dvd:242711
sum:30121668,dvd:1610064
sum:30921856,dvd:800188
sum:31199662,dvd:277806
sum:32024938,dvd:825276
sum:32262805,dvd:237867
sum:32641467,dvd:378662
sum:32782694,dvd:141227
sum:33179004,dvd:396310
sum:33273720,dvd:94716
sum:33791410,dvd:517690
sum:34053284,dvd:261874
sum:34664099,dvd:610815
sum:34752204,dvd:88105
sum:34907063,dvd:154859
sum:35215310,dvd:308247
sum:36807444,dvd:1592134
sum:36898288,dvd:90844
sum:37072339,dvd:174051
sum:38085147,dvd:1012808
sum:39246736,dvd:1161589
sum:39841871,dvd:595135
sum:41025717,dvd:1183846
sum:42287520,dvd:1261803
sum:42414955,dvd:127435
sum:42581156,dvd:166201
sum:42713370,dvd:132214
sum:43340017,dvd:626647
sum:44589762,dvd:1249745
sum:44682267,dvd:92505
sum:44943383,dvd:261116
sum:46585457,dvd:1642074
sum:47010862,dvd:425405
sum:48306580,dvd:1295718
sum:48383203,dvd:76623
sum:48496166,dvd:112963
sum:48525128,dvd:28962
sum:48648441,dvd:123313
sum:48863269,dvd:214828
sum:49581553,dvd:718284
sum:49787426,dvd:205873
sum:49871173,dvd:83747
sum:50236086,dvd:364913
sum:51979485,dvd:1743399
sum:52173279,dvd:193794
sum:52899981,dvd:726702
sum:53782171,dvd:882190
sum:53895252,dvd:113081
sum:54665396,dvd:770144
sum:55218790,dvd:553394
sum:55245845,dvd:27055
sum:55438618,dvd:192773
sum:56332065,dvd:893447
sum:56594473,dvd:262408
sum:57198284,dvd:603811
sum:58657049,dvd:1458765
sum:59856975,dvd:1199926
sum:60673974,dvd:816999
sum:62028711,dvd:1354737
sum:63388592,dvd:1359881
sum:64764273,dvd:1375681
sum:65749190,dvd:984917
sum:66166410,dvd:417220
sum:66178585,dvd:12175
sum:66766119,dvd:587534
sum:67490938,dvd:724819
sum:68516278,dvd:1025340
sum:69053164,dvd:536886
sum:69373523,dvd:320359
sum:70046825,dvd:673302
sum:70193218,dvd:146393
sum:70411961,dvd:218743
sum:70565159,dvd:153198
sum:70795715,dvd:230556
sum:71032639,dvd:236924
sum:71210886,dvd:178247
sum:71697595,dvd:486709
sum:71867364,dvd:169769
sum:71899506,dvd:32142
sum:71959145,dvd:59639
sum:73125136,dvd:1165991
sum:73162584,dvd:37448
sum:73283249,dvd:120665
sum:73819525,dvd:536276
sum:74009689,dvd:190164
sum:74446478,dvd:436789
sum:74556659,dvd:110181
sum:75198976,dvd:642317
sum:75406443,dvd:207467
sum:75752280,dvd:345837
sum:76486553,dvd:734273
sum:76656115,dvd:169562
sum:77303255,dvd:647140
sum:77627708,dvd:324453
sum:77837631,dvd:209923
sum:78346599,dvd:508968
sum:78688745,dvd:342146
sum:79176598,dvd:487853
sum:79527602,dvd:351004
sum:80478152,dvd:950550
sum:80490894,dvd:12742
sum:81084249,dvd:593355
sum:82093672,dvd:1009423
sum:82618366,dvd:524694
sum:82897236,dvd:278870
sum:83525013,dvd:627777
sum:84203559,dvd:678546
sum:84389075,dvd:185516
sum:84955631,dvd:566556
sum:85054872,dvd:99241
sum:85543209,dvd:488337
sum:85652012,dvd:108803
sum:86384388,dvd:732376
sum:87918650,dvd:1534262
sum:88342879,dvd:424229
sum:88666339,dvd:323460
sum:89525665,dvd:859326
sum:89960655,dvd:434990
sum:90840151,dvd:879496
sum:91319556,dvd:479405
sum:91442770,dvd:123214
sum:92077999,dvd:635229
sum:92201511,dvd:123512
sum:92494592,dvd:293081
sum:92604373,dvd:109781
sum:93371293,dvd:766920
sum:94242846,dvd:871553
sum:94544060,dvd:301214
sum:94961096,dvd:417036
sum:95079429,dvd:118333
sum:95104210,dvd:24781
sum:95127330,dvd:23120
sum:96105555,dvd:978225
sum:96212763,dvd:107208
sum:96300241,dvd:87478
sum:96417439,dvd:117198
sum:96632521,dvd:215082
sum:96688926,dvd:56405
sum:97260459,dvd:571533
sum:97700656,dvd:440197
sum:97991693,dvd:291037
sum:98023889,dvd:32196
sum:98383393,dvd:359504
sum:98581329,dvd:197936
sum:98602124,dvd:20795
sum:99249376,dvd:647252
sum:99565827,dvd:316451
sum:99609021,dvd:43194
sum:99735252,dvd:126231
sum:99775360,dvd:40108
