sum:24930,dvd:0
sum:42421,dvd:17491
sum:169950,dvd:127529
sum:271626,dvd:101676
sum:304303,dvd:32677
sum:324411,dvd:20108
sum:367171,dvd:42760
sum:400309,dvd:33138
sum:507088,dvd:106779
sum:513229,dvd:6141
sum:538576,dvd:25347
sum:591736,dvd:53160
sum:630037,dvd:38301
sum:697067,dvd:67030
sum:728175,dvd:31108
sum:756667,dvd:28492
sum:806369,dvd:49702
sum:827570,dvd:21201
sum:862774,dvd:35204
sum:942372,dvd:79598
sum:972140,dvd:29768
sum:992275,dvd:20135
sum:1002572,dvd:10297
sum:1099588,dvd:97016
sum:1220788,dvd:121200
sum:1433501,dvd:212713
sum:1446588,dvd:13087
sum:1472634,dvd:26046
sum:1547889,dvd:75255
sum:1550348,dvd:2459
sum:1607860,dvd:57512
sum:1842411,dvd:234551
sum:1842608,dvd:197
sum:1897610,dvd:55002
sum:1936943,dvd:39333
sum:2144162,dvd:207219
sum:2146275,dvd:2113
sum:2150345,dvd:4070
sum:2238810,dvd:88465
sum:2457626,dvd:218816
sum:2497534,dvd:39908
sum:2503677,dvd:6143
sum:2664865,dvd:161188
sum:2709201,dvd:44336
sum:2712109,dvd:2908
sum:2717861,dvd:5752
sum:2726901,dvd:9040
sum:2741039,dvd:14138
sum:2761190,dvd:20151
sum:2769985,dvd:8795
sum:2934106,dvd:164121
sum:3011790,dvd:77684
sum:3020037,dvd:8247
sum:3074529,dvd:54492
sum:3103965,dvd:29436
sum:3158761,dvd:54796
sum:3211953,dvd:53192
sum:3243339,dvd:31386
sum:3274000,dvd:30661
sum:3293954,dvd:19954
sum:3306217,dvd:12263
sum:3394774,dvd:88557
sum:3443851,dvd:49077
sum:3514475,dvd:70624
sum:3548486,dvd:34011
sum:3566540,dvd:18054
sum:3574744,dvd:8204
sum:3685665,dvd:110921
sum:3722297,dvd:36632
sum:3757740,dvd:35443
sum:3817597,dvd:59857
sum:3856279,dvd:38682
sum:3859004,dvd:2725
sum:3888583,dvd:29579
sum:4079325,dvd:190742
sum:4107773,dvd:28448
sum:4127454,dvd:19681
sum:4181467,dvd:54013
sum:4263084,dvd:81617
sum:4266983,dvd:3899
sum:4287252,dvd:20269
sum:4372233,dvd:84981
sum:4391147,dvd:18914
sum:4430733,dvd:39586
sum:4432023,dvd:1290
sum:4446863,dvd:14840
sum:4452257,dvd:5394
sum:4501351,dvd:49094
sum:4529772,dvd:28421
sum:4644509,dvd:114737
sum:4674002,dvd:29493
sum:4686559,dvd:12557
sum:4704533,dvd:17974
sum:4737605,dvd:33072
sum:4748908,dvd:11303
sum:4758083,dvd:9175
sum:4760904,dvd:2821
sum:4785532,dvd:24628
sum:4868510,dvd:82978
sum:4886482,dvd:17972
sum:5005501,dvd:119019
sum:5072942,dvd:67441
sum:5225599,dvd:152657
sum:5226253,dvd:654
sum:5229999,dvd:3746
sum:5352727,dvd:122728
sum:5376957,dvd:24230
sum:5402413,dvd:25456
sum:5515625,dvd:113212
sum:5516635,dvd:1010
sum:5523449,dvd:6814
sum:5654010,dvd:130561
sum:5694637,dvd:40627
sum:5699968,dvd:5331
sum:5796321,dvd:96353
sum:5887624,dvd:91303
sum:5950221,dvd:62597
sum:5967372,dvd:17151
sum:6091067,dvd:123695
sum:6112634,dvd:21567
sum:6256463,dvd:143829
sum:6272134,dvd:15671
sum:6281347,dvd:9213
sum:6296372,dvd:15025
sum:6318663,dvd:22291
sum:6327583,dvd:8920
sum:6367964,dvd:40381
sum:6392662,dvd:24698
sum:6410449,dvd:17787
sum:6417234,dvd:6785
sum:6435271,dvd:18037
sum:6435951,dvd:680
sum:6540336,dvd:104385
sum:6545650,dvd:5314
sum:6557786,dvd:12136
sum:6624855,dvd:67069
sum:6839007,dvd:214152
sum:6960779,dvd:121772
sum:7012395,dvd:51616
sum:7047015,dvd:34620
sum:7062861,dvd:15846
sum:7115780,dvd:52919
sum:7126593,dvd:10813
sum:7137058,dvd:10465
sum:7190861,dvd:53803
sum:7270101,dvd:79240
sum:7300939,dvd:30838
sum:7309107,dvd:8168
sum:7420690,dvd:111583
sum:7503010,dvd:82320
sum:7624842,dvd:121832
sum:7660145,dvd:35303
sum:7692105,dvd:31960
sum:7709256,dvd:17151
sum:7781534,dvd:72278
sum:7790030,dvd:8496
sum:7817604,dvd:27574
sum:7817737,dvd:133
sum:7842367,dvd:24630
sum:7907697,dvd:65330
sum:7915652,dvd:7955
sum:8146932,dvd:231280
sum:8181550,dvd:34618
sum:8220363,dvd:38813
sum:8315574,dvd:95211
sum:8317089,dvd:1515
sum:8322350,dvd:5261
sum:8336678,dvd:14328
sum:8342776,dvd:6098
sum:8360096,dvd:17320
sum:8393194,dvd:33098
sum:8397464,dvd:4270
sum:8446363,dvd:48899
sum:8537751,dvd:91388
sum:8557401,dvd:19650
sum:8562059,dvd:4658
sum:8574798,dvd:12739
sum:8604679,dvd:29881
sum:8616138,dvd:11459
sum:8712572,dvd:96434
sum:8762011,dvd:49439
sum:8892928,dvd:130917
sum:8921302,dvd:28374
sum:9033910,dvd:112608
sum:9148130,dvd:114220
sum:9184283,dvd:36153
sum:9303345,dvd:119062
sum:9314250,dvd:10905
sum:9449252,dvd:135002
sum:9467994,dvd:18742
sum:9571357,dvd:103363
sum:9578345,dvd:6988
sum:9624059,dvd:45714
sum:9645863,dvd:21804
sum:9648403,dvd:2540
sum:9709617,dvd:61214
sum:9770366,dvd:60749
sum:9879373,dvd:109007
sum:9890649,dvd:11276
sum:9902749,dvd:12100
sum:9906659,dvd:3910
sum:9912510,dvd:5851
sum:9996005,dvd:83495
sum:10005862,dvd:9857
sum:10150734,dvd:144872
sum:10153283,dvd:2549
sum:10216894,dvd:63611
sum:10336604,dvd:119710
sum:10448219,dvd:111615
sum:10453052,dvd:4833
sum:10479885,dvd:26833
sum:10501274,dvd:21389
sum:10569847,dvd:68573
sum:10606755,dvd:36908
sum:10630325,dvd:23570
sum:10633786,dvd:3461
sum:10671476,dvd:37690
sum:10675782,dvd:4306
sum:10688412,dvd:12630
sum:10710728,dvd:22316
sum:10747792,dvd:37064
sum:10765551,dvd:17759
sum:10768553,dvd:3002
sum:10823565,dvd:55012
sum:10875758,dvd:52193
sum:10912696,dvd:36938
sum:10947346,dvd:34650
sum:11035828,dvd:88482
sum:11067637,dvd:31809
sum:11137954,dvd:70317
sum:11231344,dvd:93390
sum:11350029,dvd:118685
sum:11374884,dvd:24855
sum:11401454,dvd:26570
sum:11456183,dvd:54729
sum:11630911,dvd:174728
sum:11658018,dvd:27107
sum:11668497,dvd:10479
sum:11737120,dvd:68623
sum:11892386,dvd:155266
sum:11916419,dvd:24033
sum:11947646,dvd:31227
sum:11967175,dvd:19529
sum:11982053,dvd:14878
sum:11996269,dvd:14216
sum:12019361,dvd:23092
sum:12051501,dvd:32140
sum:12122132,dvd:70631
sum:12135567,dvd:13435
sum:12165188,dvd:29621
sum:12225843,dvd:60655
sum:12243932,dvd:18089
sum:12313074,dvd:69142
sum:12472645,dvd:159571
sum:12493096,dvd:20451
sum:12544625,dvd:51529
sum:12545501,dvd:876
sum:12587288,dvd:41787
sum:12710393,dvd:123105
sum:12747902,dvd:37509
sum:12747907,dvd:5
sum:12755431,dvd:7524
sum:12767718,dvd:12287
sum:12789770,dvd:22052
sum:12793841,dvd:4071
sum:12794351,dvd:510
sum:12821847,dvd:27496
sum:12916602,dvd:94755
sum:12916967,dvd:365
sum:12952270,dvd:35303
sum:13012523,dvd:60253
sum:13021634,dvd:9111
sum:13222582,dvd:200948
sum:13241138,dvd:18556
sum:13260818,dvd:19680
sum:13274779,dvd:13961
sum:13298726,dvd:23947
sum:13342622,dvd:43896
sum:13365432,dvd:22810
sum:13528544,dvd:163112
sum:13600271,dvd:71727
sum:13609525,dvd:9254
sum:13636171,dvd:26646
sum:13696244,dvd:60073
sum:13731709,dvd:35465
sum:13784038,dvd:52329
sum:13837712,dvd:53674
sum:13896134,dvd:58422
sum:14023870,dvd:127736
sum:14042562,dvd:18692
sum:14064737,dvd:22175
sum:14097334,dvd:32597
sum:14128370,dvd:31036
sum:14131023,dvd:2653
sum:14132798,dvd:1775
sum:14136697,dvd:3899
sum:14228223,dvd:91526
sum:14285317,dvd:57094
sum:14364562,dvd:79245
sum:14376236,dvd:11674
sum:14399795,dvd:23559
sum:14402335,dvd:2540
sum:14416088,dvd:13753
sum:14450732,dvd:34644
sum:14458128,dvd:7396
sum:14477481,dvd:19353
sum:14539829,dvd:62348
sum:14587634,dvd:47805
sum:14596589,dvd:8955
sum:14597474,dvd:885
sum:14645050,dvd:47576
sum:14830640,dvd:185590
sum:14843841,dvd:13201
sum:14854427,dvd:10586
sum:14936317,dvd:81890
sum:14955215,dvd:18898
sum:14967487,dvd:12272
sum:14972897,dvd:5410
sum:15071900,dvd:99003
sum:15099228,dvd:27328
sum:15123025,dvd:23797
sum:15254331,dvd:131306
sum:15255673,dvd:1342
sum:15280013,dvd:24340
sum:15302365,dvd:22352
sum:15347613,dvd:45248
sum:15417822,dvd:70209
sum:15460418,dvd:42596
sum:15495173,dvd:34755
sum:15553652,dvd:58479
sum:15567115,dvd:13463
sum:15583348,dvd:16233
sum:15608943,dvd:25595
sum:15687366,dvd:78423
sum:15849940,dvd:162574
sum:16033278,dvd:183338
