sum:33586,dvd:0
sum:179975,dvd:146389
sum:193271,dvd:13296
sum:357936,dvd:164665
sum:368397,dvd:10461
sum:452411,dvd:84014
sum:491091,dvd:38680
sum:539037,dvd:47946
sum:539127,dvd:90
sum:620006,dvd:80879
sum:625419,dvd:5413
sum:643938,dvd:18519
sum:652648,dvd:8710
sum:692350,dvd:39702
sum:716004,dvd:23654
sum:718622,dvd:2618
sum:759390,dvd:40768
sum:760132,dvd:742
sum:811729,dvd:51597
sum:851915,dvd:40186
sum:876529,dvd:24614
sum:892114,dvd:15585
sum:944514,dvd:52400
sum:1143177,dvd:198663
sum:1174023,dvd:30846
sum:1219941,dvd:45918
sum:1228067,dvd:8126
sum:1269429,dvd:41362
sum:1278914,dvd:9485
sum:1284736,dvd:5822
sum:1331235,dvd:46499
sum:1375219,dvd:43984
sum:1513774,dvd:138555
sum:1540557,dvd:26783
sum:1562332,dvd:21775
sum:1626731,dvd:64399
sum:1672656,dvd:45925
sum:1682255,dvd:9599
sum:1790434,dvd:108179
sum:1796785,dvd:6351
sum:1926211,dvd:129426
sum:1968588,dvd:42377
sum:1975229,dvd:6641
sum:2027209,dvd:51980
sum:2089831,dvd:62622
sum:2151648,dvd:61817
sum:2212465,dvd:60817
sum:2241293,dvd:28828
sum:2319049,dvd:77756
sum:2322072,dvd:3023
sum:2337897,dvd:15825
sum:2355798,dvd:17901
sum:2402315,dvd:46517
sum:2441209,dvd:38894
sum:2467555,dvd:26346
sum:2585021,dvd:117466
sum:2590831,dvd:5810
sum:2644331,dvd:53500
sum:2672553,dvd:28222
sum:2756071,dvd:83518
sum:2834064,dvd:77993
sum:2996289,dvd:162225
sum:3060930,dvd:64641
sum:3132121,dvd:71191
sum:3162820,dvd:30699
sum:3183871,dvd:21051
sum:3186391,dvd:2520
sum:3239834,dvd:53443
sum:3268043,dvd:28209
sum:3362349,dvd:94306
sum:3375949,dvd:13600
sum:3439050,dvd:63101
sum:3445048,dvd:5998
sum:3457736,dvd:12688
sum:3467262,dvd:9526
sum:3476751,dvd:9489
sum:3487871,dvd:11120
sum:3506111,dvd:18240
sum:3585352,dvd:79241
sum:3585790,dvd:438
sum:3619454,dvd:33664
sum:3826584,dvd:207130
sum:3895452,dvd:68868
sum:3990738,dvd:95286
sum:4092140,dvd:101402
sum:4106248,dvd:14108
sum:4125333,dvd:19085
sum:4147226,dvd:21893
sum:4159381,dvd:12155
sum:4177450,dvd:18069
sum:4276014,dvd:98564
sum:4276165,dvd:151
sum:4284753,dvd:8588
sum:4325312,dvd:40559
sum:4359171,dvd:33859
sum:4368969,dvd:9798
sum:4421497,dvd:52528
sum:4483000,dvd:61503
sum:4497384,dvd:14384
sum:4513815,dvd:16431
sum:4531413,dvd:17598
sum:4543612,dvd:12199
sum:4643772,dvd:100160
sum:4921038,dvd:277266
sum:4931587,dvd:10549
sum:5074847,dvd:143260
sum:5112048,dvd:37201
sum:5170566,dvd:58518
sum:5281272,dvd:110706
sum:5294472,dvd:13200
sum:5296551,dvd:2079
sum:5313475,dvd:16924
sum:5434813,dvd:121338
sum:5458841,dvd:24028
sum:5484572,dvd:25731
sum:5507712,dvd:23140
sum:5660560,dvd:152848
sum:5742560,dvd:82000
sum:5757179,dvd:14619
sum:5807948,dvd:50769
sum:5852828,dvd:44880
sum:5970524,dvd:117696
sum:6067956,dvd:97432
sum:6121942,dvd:53986
sum:6122311,dvd:369
sum:6157122,dvd:34811
sum:6204306,dvd:47184
sum:6273188,dvd:68882
sum:6360956,dvd:87768
sum:6376520,dvd:15564
sum:6435405,dvd:58885
sum:6492548,dvd:57143
sum:6518541,dvd:25993
sum:6528162,dvd:9621
sum:6559226,dvd:31064
sum:6561590,dvd:2364
sum:6599921,dvd:38331
sum:6639146,dvd:39225
sum:6655401,dvd:16255
sum:6827886,dvd:172485
sum:6831172,dvd:3286
sum:6854709,dvd:23537
sum:6872098,dvd:17389
sum:6888594,dvd:16496
sum:6889663,dvd:1069
sum:6912637,dvd:22974
sum:6914705,dvd:2068
sum:6940537,dvd:25832
sum:6988688,dvd:48151
sum:7015014,dvd:26326
sum:7105280,dvd:90266
sum:7154161,dvd:48881
sum:7205556,dvd:51395
sum:7327883,dvd:122327
sum:7357924,dvd:30041
sum:7571107,dvd:213183
sum:7574890,dvd:3783
sum:7601228,dvd:26338
sum:7798760,dvd:197532
sum:7810451,dvd:11691
sum:7844288,dvd:33837
sum:7883053,dvd:38765
sum:7933582,dvd:50529
sum:7936218,dvd:2636
sum:7965965,dvd:29747
sum:8007290,dvd:41325
sum:8062544,dvd:55254
sum:8064945,dvd:2401
sum:8171203,dvd:106258
sum:8183698,dvd:12495
sum:8336666,dvd:152968
sum:8338997,dvd:2331
sum:8339838,dvd:841
sum:8408213,dvd:68375
sum:8423730,dvd:15517
sum:8524483,dvd:100753
sum:8549301,dvd:24818
sum:8574015,dvd:24714
sum:8580380,dvd:6365
sum:8772634,dvd:192254
sum:8794217,dvd:21583
sum:8846376,dvd:52159
sum:8863197,dvd:16821
sum:8875462,dvd:12265
sum:8920728,dvd:45266
sum:8974571,dvd:53843
sum:8991380,dvd:16809
sum:9003683,dvd:12303
sum:9024345,dvd:20662
sum:9083555,dvd:59210
sum:9088622,dvd:5067
sum:9136558,dvd:47936
sum:9159747,dvd:23189
sum:9160123,dvd:376
sum:9371011,dvd:210888
sum:9383196,dvd:12185
sum:9401273,dvd:18077
sum:9424209,dvd:22936
sum:9429571,dvd:5362
sum:9583433,dvd:153862
sum:9620331,dvd:36898
sum:9702501,dvd:82170
sum:9723041,dvd:20540
sum:9723351,dvd:310
sum:9735518,dvd:12167
sum:9748208,dvd:12690
sum:9806528,dvd:58320
sum:9815453,dvd:8925
sum:9863810,dvd:48357
sum:9874091,dvd:10281
sum:9879395,dvd:5304
sum:9914585,dvd:35190
sum:10005266,dvd:90681
sum:10054474,dvd:49208
sum:10090870,dvd:36396
sum:10094165,dvd:3295
sum:10100982,dvd:6817
sum:10121168,dvd:20186
sum:10132362,dvd:11194
sum:10179340,dvd:46978
sum:10203954,dvd:24614
sum:10341110,dvd:137156
sum:10526344,dvd:185234
sum:10584006,dvd:57662
sum:10626423,dvd:42417
sum:10700155,dvd:73732
sum:10725810,dvd:25655
sum:10755201,dvd:29391
sum:10854072,dvd:98871
sum:10884911,dvd:30839
sum:10932971,dvd:48060
sum:11036186,dvd:103215
sum:11037826,dvd:1640
sum:11075590,dvd:37764
sum:11086263,dvd:10673
sum:11103983,dvd:17720
sum:11115328,dvd:11345
sum:11120095,dvd:4767
sum:11180929,dvd:60834
sum:11185822,dvd:4893
sum:11267879,dvd:82057
sum:11269607,dvd:1728
sum:11275976,dvd:6369
sum:11297567,dvd:21591
sum:11351776,dvd:54209
sum:11393053,dvd:41277
sum:11410188,dvd:17135
sum:11452086,dvd:41898
sum:11468053,dvd:15967
sum:11475362,dvd:7309
sum:11506357,dvd:30995
sum:11581207,dvd:74850
sum:11603690,dvd:22483
sum:11688448,dvd:84758
sum:11705597,dvd:17149
sum:11740969,dvd:35372
sum:11771570,dvd:30601
sum:11851490,dvd:79920
sum:11914324,dvd:62834
sum:11945914,dvd:31590
sum:11979123,dvd:33209
sum:11987810,dvd:8687
sum:12005765,dvd:17955
sum:12118790,dvd:113025
sum:12166556,dvd:47766
sum:12173412,dvd:6856
sum:12243443,dvd:70031
sum:12271159,dvd:27716
sum:12319507,dvd:48348
sum:12380480,dvd:60973
sum:12425374,dvd:44894
sum:12541444,dvd:116070
sum:12579975,dvd:38531
sum:12615722,dvd:35747
sum:12669464,dvd:53742
sum:12680104,dvd:10640
sum:12719368,dvd:39264
sum:12760075,dvd:40707
sum:12769768,dvd:9693
sum:12860193,dvd:90425
sum:12898942,dvd:38749
sum:12916592,dvd:17650
sum:13009659,dvd:93067
sum:13100906,dvd:91247
sum:13145704,dvd:44798
sum:13216106,dvd:70402
sum:13323397,dvd:107291
sum:13325945,dvd:2548
sum:13362361,dvd:36416
sum:13374101,dvd:11740
sum:13382576,dvd:8475
sum:13440506,dvd:57930
sum:13454639,dvd:14133
sum:13494023,dvd:39384
sum:13502325,dvd:8302
sum:13519922,dvd:17597
sum:13653401,dvd:133479
sum:13772388,dvd:118987
sum:13777018,dvd:4630
sum:13832161,dvd:55143
sum:13914931,dvd:82770
sum:13918032,dvd:3101
sum:14002374,dvd:84342
sum:14044858,dvd:42484
sum:14073123,dvd:28265
sum:14122722,dvd:49599
sum:14197706,dvd:74984
sum:14206039,dvd:8333
sum:14210671,dvd:4632
sum:14252270,dvd:41599
sum:14330110,dvd:77840
sum:14426462,dvd:96352
sum:14442836,dvd:16374
sum:14473611,dvd:30775
sum:14547500,dvd:73889
sum:14578095,dvd:30595
sum:14593964,dvd:15869
sum:14641225,dvd:47261
sum:14703868,dvd:62643
sum:14716357,dvd:12489
sum:14718285,dvd:1928
sum:14749525,dvd:31240
sum:14809520,dvd:59995
sum:14835900,dvd:26380
sum:14844625,dvd:8725
sum:14844686,dvd:61
sum:14860055,dvd:15369
sum:14876089,dvd:16034
sum:14883492,dvd:7403
sum:14913061,dvd:29569
sum:14925053,dvd:11992
sum:15064047,dvd:138994
sum:15131033,dvd:66986
sum:15134383,dvd:3350
sum:15149677,dvd:15294
sum:15239895,dvd:90218
sum:15275479,dvd:35584
sum:15288316,dvd:12837
sum:15294568,dvd:6252
sum:15317896,dvd:23328
sum:15382446,dvd:64550
sum:15512123,dvd:129677
sum:15549460,dvd:37337
sum:15604632,dvd:55172
sum:15636167,dvd:31535
sum:15895315,dvd:259148
sum:16013825,dvd:118510
sum:16048346,dvd:34521
sum:16058738,dvd:10392
sum:16076046,dvd:17308
sum:16076396,dvd:350
sum:16104537,dvd:28141
sum:16114624,dvd:10087
sum:16248214,dvd:133590
sum:16296227,dvd:48013
sum:16313094,dvd:16867
sum:16313709,dvd:615
sum:16352467,dvd:38758
sum:16401667,dvd:49200
sum:16422869,dvd:21202
sum:16457190,dvd:34321
sum:16474604,dvd:17414
sum:16568069,dvd:93465
sum:16572535,dvd:4466
sum:16602860,dvd:30325
sum:16633820,dvd:30960
sum:16657227,dvd:23407
sum:16692642,dvd:35415
sum:16694730,dvd:2088
sum:16699013,dvd:4283
sum:16729227,dvd:30214
sum:16781962,dvd:52735
sum:16792093,dvd:10131
sum:16985408,dvd:193315
sum:16989920,dvd:4512
sum:17081188,dvd:91268
sum:17228726,dvd:147538
sum:17294969,dvd:66243
sum:17331196,dvd:36227
sum:17335711,dvd:4515
sum:17347607,dvd:11896
sum:17349896,dvd:2289
sum:17405274,dvd:55378
sum:17443086,dvd:37812
sum:17459902,dvd:16816
sum:17461147,dvd:1245
sum:17564004,dvd:102857
sum:17572585,dvd:8581
sum:17593637,dvd:21052
sum:17652017,dvd:58380
sum:17679961,dvd:27944
sum:17749589,dvd:69628
sum:17750381,dvd:792
sum:17800332,dvd:49951
sum:17850109,dvd:49777
sum:17880592,dvd:30483
sum:17888275,dvd:7683
sum:17923666,dvd:35391
sum:17987111,dvd:63445
sum:17989970,dvd:2859
sum:17997638,dvd:7668
sum:18041246,dvd:43608
sum:18078793,dvd:37547
sum:18089074,dvd:10281
sum:18141815,dvd:52741
sum:18154393,dvd:12578
sum:18177220,dvd:22827
sum:18187761,dvd:10541
sum:18228565,dvd:40804
sum:18257697,dvd:29132
sum:18268125,dvd:10428
sum:18324421,dvd:56296
sum:18327985,dvd:3564
sum:18333661,dvd:5676
sum:18365030,dvd:31369
sum:18367959,dvd:2929
sum:18370518,dvd:2559
sum:18415123,dvd:44605
sum:18457483,dvd:42360
sum:18516066,dvd:58583
sum:18521929,dvd:5863
sum:18549789,dvd:27860
sum:18573497,dvd:23708
sum:18584394,dvd:10897
sum:18616670,dvd:32276
sum:18695416,dvd:78746
sum:18786915,dvd:91499
sum:18820187,dvd:33272
sum:18827592,dvd:7405
sum:18830435,dvd:2843
sum:18846165,dvd:15730
sum:18938716,dvd:92551
sum:18951968,dvd:13252
sum:19123640,dvd:171672
