sum:4548533,dvd:0
sum:4836343,dvd:287810
sum:5621063,dvd:784720
sum:7744085,dvd:2123022
sum:9542261,dvd:1798176
sum:9869095,dvd:326834
sum:10833537,dvd:964442
sum:10985841,dvd:152304
sum:11620815,dvd:634974
sum:15281301,dvd:3660486
sum:19125509,dvd:3844208
sum:19241940,dvd:116431
sum:20882441,dvd:1640501
sum:22666613,dvd:1784172
sum:22780746,dvd:114133
sum:22905903,dvd:125157
sum:24036342,dvd:1130439
sum:25702706,dvd:1666364
sum:26788460,dvd:1085754
sum:30238682,dvd:3450222
sum:30579003,dvd:340321
sum:31203880,dvd:624877
sum:32431330,dvd:1227450
sum:36947605,dvd:4516275
sum:37713845,dvd:766240
sum:39978069,dvd:2264224
sum:41875762,dvd:1897693
sum:43796057,dvd:1920295
sum:45502490,dvd:1706433
sum:46129709,dvd:627219
sum:47002894,dvd:873185
sum:47268084,dvd:265190
sum:47677582,dvd:409498
sum:48129156,dvd:451574
sum:49773397,dvd:1644241
sum:50814460,dvd:1041063
sum:54344793,dvd:3530333
sum:57414767,dvd:3069974
sum:58748514,dvd:1333747
sum:59775540,dvd:1027026
sum:62139947,dvd:2364407
sum:64472104,dvd:2332157
sum:64599339,dvd:127235
sum:65297484,dvd:698145
sum:68861612,dvd:3564128
sum:69837842,dvd:976230
sum:70821329,dvd:983487
sum:73852833,dvd:3031504
sum:78277802,dvd:4424969
sum:81029058,dvd:2751256
sum:83734398,dvd:2705340
sum:84962532,dvd:1228134
sum:87216133,dvd:2253601
sum:90935217,dvd:3719084
sum:98001419,dvd:7066202
