sum:4550991,dvd:0
sum:5141071,dvd:590080
sum:5370164,dvd:229093
sum:9941498,dvd:4571334
sum:10529448,dvd:587950
sum:12123940,dvd:1594492
sum:12766292,dvd:642352
sum:17042176,dvd:4275884
sum:18502573,dvd:1460397
sum:27183064,dvd:8680491
sum:38338474,dvd:11155410
sum:46233392,dvd:7894918
sum:46357597,dvd:124205
sum:49624608,dvd:3267011
sum:55371017,dvd:5746409
sum:59963776,dvd:4592759
sum:60733031,dvd:769255
sum:63200942,dvd:2467911
sum:63404815,dvd:203873
sum:65434638,dvd:2029823
sum:66671843,dvd:1237205
sum:68009894,dvd:1338051
sum:68386823,dvd:376929
sum:71602497,dvd:3215674
sum:74335797,dvd:2733300
sum:75701869,dvd:1366072
sum:75788656,dvd:86787
sum:76870194,dvd:1081538
sum:79023282,dvd:2153088
sum:83657675,dvd:4634393
sum:84142990,dvd:485315
sum:84157713,dvd:14723
sum:86175369,dvd:2017656
sum:86787354,dvd:611985
sum:90322695,dvd:3535341
sum:91369163,dvd:1046468
sum:96725734,dvd:5356571
