sum:1221855,dvd:0
sum:5045716,dvd:3823861
sum:5868229,dvd:822513
sum:10625677,dvd:4757448
sum:14111862,dvd:3486185
sum:16665419,dvd:2553557
sum:17966328,dvd:1300909
sum:18330506,dvd:364178
sum:19069311,dvd:738805
sum:21913657,dvd:2844346
sum:26678996,dvd:4765339
sum:26731828,dvd:52832
sum:27707762,dvd:975934
sum:28326166,dvd:618404
sum:28622587,dvd:296421
sum:31597958,dvd:2975371
sum:31980395,dvd:382437
sum:33867334,dvd:1886939
sum:34151407,dvd:284073
sum:40439032,dvd:6287625
sum:42426360,dvd:1987328
sum:44966366,dvd:2540006
sum:45762563,dvd:796197
sum:46796137,dvd:1033574
sum:47838333,dvd:1042196
sum:50112895,dvd:2274562
sum:51772603,dvd:1659708
sum:52158776,dvd:386173
sum:53741011,dvd:1582235
sum:56582819,dvd:2841808
sum:57625009,dvd:1042190
sum:58290456,dvd:665447
sum:58937712,dvd:647256
sum:59581962,dvd:644250
sum:60124338,dvd:542376
sum:65234023,dvd:5109685
sum:66082677,dvd:848654
sum:76650645,dvd:10567968
sum:80167206,dvd:3516561
sum:82285127,dvd:2117921
sum:83654807,dvd:1369680
sum:87662882,dvd:4008075
sum:87863752,dvd:200870
sum:90261153,dvd:2397401
sum:97849806,dvd:7588653
sum:98440738,dvd:590932
