sum:1152523,dvd:0
sum:8251812,dvd:7099289
sum:12269170,dvd:4017358
sum:12798441,dvd:529271
sum:13572097,dvd:773656
sum:16517755,dvd:2945658
sum:23123282,dvd:6605527
sum:25273447,dvd:2150165
sum:25844994,dvd:571547
sum:33733027,dvd:7888033
sum:34016530,dvd:283503
sum:40521944,dvd:6505414
sum:43519492,dvd:2997548
sum:44095477,dvd:575985
sum:44655261,dvd:559784
sum:49297594,dvd:4642333
sum:60609866,dvd:11312272
sum:73237037,dvd:12627171
sum:80346183,dvd:7109146
sum:84405476,dvd:4059293
sum:88686899,dvd:4281423
sum:90060946,dvd:1374047
