sum:77436,dvd:0
sum:188983,dvd:111547
sum:215324,dvd:26341
sum:247716,dvd:32392
sum:276681,dvd:28965
sum:304329,dvd:27648
sum:403706,dvd:99377
sum:599637,dvd:195931
sum:620058,dvd:20421
sum:901982,dvd:281924
sum:905801,dvd:3819
sum:1044769,dvd:138968
sum:1093058,dvd:48289
sum:1108703,dvd:15645
sum:1242859,dvd:134156
sum:1365129,dvd:122270
sum:1412743,dvd:47614
sum:1481134,dvd:68391
sum:1500648,dvd:19514
sum:1579597,dvd:78949
sum:1803020,dvd:223423
sum:1848363,dvd:45343
sum:2015554,dvd:167191
sum:2019601,dvd:4047
sum:2022930,dvd:3329
sum:2147363,dvd:124433
sum:2238930,dvd:91567
sum:2383622,dvd:144692
sum:2487708,dvd:104086
sum:2509963,dvd:22255
sum:2779103,dvd:269140
sum:2848243,dvd:69140
sum:2970580,dvd:122337
sum:3194717,dvd:224137
sum:3203673,dvd:8956
sum:3231080,dvd:27407
sum:3236544,dvd:5464
sum:3496301,dvd:259757
sum:3682663,dvd:186362
sum:3898260,dvd:215597
sum:3942228,dvd:43968
sum:3961484,dvd:19256
sum:3974192,dvd:12708
sum:4089275,dvd:115083
sum:4118124,dvd:28849
sum:4250409,dvd:132285
sum:4320202,dvd:69793
sum:4449071,dvd:128869
sum:4613963,dvd:164892
sum:4854488,dvd:240525
sum:5095571,dvd:241083
sum:5126673,dvd:31102
sum:5151456,dvd:24783
sum:5224293,dvd:72837
sum:5439529,dvd:215236
sum:5692534,dvd:253005
sum:5840855,dvd:148321
sum:5858685,dvd:17830
sum:5881067,dvd:22382
sum:6262361,dvd:381294
sum:6281727,dvd:19366
sum:6299294,dvd:17567
sum:6309933,dvd:10639
sum:6369313,dvd:59380
sum:6556654,dvd:187341
sum:6679571,dvd:122917
sum:6736507,dvd:56936
sum:6761075,dvd:24568
sum:6978202,dvd:217127
sum:7061886,dvd:83684
sum:7195658,dvd:133772
sum:7303854,dvd:108196
sum:7722209,dvd:418355
sum:7731825,dvd:9616
sum:7759364,dvd:27539
sum:7772211,dvd:12847
sum:7838211,dvd:66000
sum:8032441,dvd:194230
sum:8175947,dvd:143506
sum:8268832,dvd:92885
sum:8406455,dvd:137623
sum:8476084,dvd:69629
sum:8734512,dvd:258428
sum:9298660,dvd:564148
sum:9453791,dvd:155131
sum:9505080,dvd:51289
sum:9660164,dvd:155084
sum:9848189,dvd:188025
sum:9920009,dvd:71820
sum:10376909,dvd:456900
sum:10452449,dvd:75540
sum:10537928,dvd:85479
sum:10737355,dvd:199427
sum:10752696,dvd:15341
sum:10854149,dvd:101453
sum:10858577,dvd:4428
sum:10938625,dvd:80048
sum:11098022,dvd:159397
sum:11170148,dvd:72126
sum:11421622,dvd:251474
sum:11431117,dvd:9495
sum:11503100,dvd:71983
sum:11538799,dvd:35699
sum:11546139,dvd:7340
sum:11575703,dvd:29564
sum:11654921,dvd:79218
sum:11748924,dvd:94003
sum:12039550,dvd:290626
sum:12069221,dvd:29671
sum:12247198,dvd:177977
sum:12272703,dvd:25505
sum:12342637,dvd:69934
sum:12373914,dvd:31277
sum:12401549,dvd:27635
sum:12492521,dvd:90972
sum:12515124,dvd:22603
sum:12518334,dvd:3210
sum:12688118,dvd:169784
sum:12958299,dvd:270181
sum:13151965,dvd:193666
sum:13295375,dvd:143410
sum:13379189,dvd:83814
sum:13470286,dvd:91097
sum:13684603,dvd:214317
sum:13688752,dvd:4149
sum:13765932,dvd:77180
sum:13815955,dvd:50023
sum:14056909,dvd:240954
sum:14126760,dvd:69851
sum:14132830,dvd:6070
sum:14141783,dvd:8953
sum:14255452,dvd:113669
sum:14364527,dvd:109075
sum:14367565,dvd:3038
sum:14543082,dvd:175517
sum:14622574,dvd:79492
