sum:917875,dvd:0
sum:992488,dvd:74613
sum:1074864,dvd:82376
sum:1351975,dvd:277111
sum:2018473,dvd:666498
sum:2421032,dvd:402559
sum:2441531,dvd:20499
sum:2886383,dvd:444852
sum:3392840,dvd:506457
sum:3395603,dvd:2763
sum:5391474,dvd:1995871
sum:6725755,dvd:1334281
sum:7089065,dvd:363310
sum:7107265,dvd:18200
sum:7913294,dvd:806029
sum:8835067,dvd:921773
sum:9338899,dvd:503832
sum:9339115,dvd:216
sum:9798756,dvd:459641
sum:10954975,dvd:1156219
sum:10992771,dvd:37796
sum:11064767,dvd:71996
sum:11607926,dvd:543159
sum:11927456,dvd:319530
sum:11962686,dvd:35230
sum:12112513,dvd:149827
sum:12788475,dvd:675962
sum:12829057,dvd:40582
sum:12922011,dvd:92954
sum:13199690,dvd:277679
sum:14580479,dvd:1380789
sum:15395057,dvd:814578
sum:15754382,dvd:359325
sum:16589387,dvd:835005
sum:17232784,dvd:643397
sum:17715160,dvd:482376
sum:19038055,dvd:1322895
sum:19066362,dvd:28307
sum:19339701,dvd:273339
sum:19552970,dvd:213269
sum:19693059,dvd:140089
sum:19912773,dvd:219714
sum:20039419,dvd:126646
sum:20158385,dvd:118966
sum:21458282,dvd:1299897
sum:21829367,dvd:371085
sum:22502777,dvd:673410
sum:22715290,dvd:212513
sum:22761479,dvd:46189
sum:23437763,dvd:676284
sum:23486079,dvd:48316
sum:24219234,dvd:733155
sum:24652486,dvd:433252
sum:25677609,dvd:1025123
sum:26140966,dvd:463357
sum:26375834,dvd:234868
sum:26458538,dvd:82704
sum:26692141,dvd:233603
sum:26870253,dvd:178112
sum:27646514,dvd:776261
sum:27721977,dvd:75463
sum:27760156,dvd:38179
sum:27995118,dvd:234962
sum:28199147,dvd:204029
sum:28926290,dvd:727143
sum:29531821,dvd:605531
sum:29838466,dvd:306645
sum:30014623,dvd:176157
sum:30406082,dvd:391459
sum:31784196,dvd:1378114
sum:31938988,dvd:154792
sum:31961593,dvd:22605
sum:32098918,dvd:137325
sum:32500821,dvd:401903
sum:32722252,dvd:221431
sum:33000560,dvd:278308
sum:33185141,dvd:184581
sum:33410664,dvd:225523
sum:33459353,dvd:48689
sum:33906230,dvd:446877
sum:34462729,dvd:556499
sum:35230031,dvd:767302
sum:35771905,dvd:541874
sum:36475933,dvd:704028
sum:37231711,dvd:755778
sum:37297729,dvd:66018
sum:37545961,dvd:248232
sum:37571852,dvd:25891
sum:37695639,dvd:123787
sum:38128428,dvd:432789
sum:38550839,dvd:422411
sum:38879631,dvd:328792
sum:39396944,dvd:517313
sum:40243826,dvd:846882
sum:40286431,dvd:42605
sum:40720959,dvd:434528
sum:40832553,dvd:111594
sum:41589140,dvd:756587
sum:41605679,dvd:16539
sum:41741778,dvd:136099
sum:42550975,dvd:809197
sum:43951187,dvd:1400212
sum:44095196,dvd:144009
sum:44213373,dvd:118177
sum:45458750,dvd:1245377
sum:45912328,dvd:453578
sum:45934546,dvd:22218
sum:46315088,dvd:380542
sum:46435486,dvd:120398
sum:46500433,dvd:64947
sum:46596853,dvd:96420
sum:46858689,dvd:261836
sum:47614739,dvd:756050
sum:47990764,dvd:376025
sum:49042721,dvd:1051957
sum:49199027,dvd:156306
sum:49836792,dvd:637765
sum:50109312,dvd:272520
sum:50948414,dvd:839102
sum:52146336,dvd:1197922
sum:53525506,dvd:1379170
sum:53676857,dvd:151351
sum:54073852,dvd:396995
sum:55032385,dvd:958533
sum:55208058,dvd:175673
sum:55739631,dvd:531573
sum:56029192,dvd:289561
sum:56056877,dvd:27685
sum:56784082,dvd:727205
sum:56885090,dvd:101008
sum:57654080,dvd:768990
sum:57853391,dvd:199311
sum:58615483,dvd:762092
sum:59069537,dvd:454054
sum:59159468,dvd:89931
sum:59187606,dvd:28138
sum:59191229,dvd:3623
sum:59470643,dvd:279414
sum:60080447,dvd:609804
sum:60335671,dvd:255224
sum:60954668,dvd:618997
sum:61249903,dvd:295235
sum:61355995,dvd:106092
sum:62526467,dvd:1170472
sum:63050917,dvd:524450
sum:63470561,dvd:419644
sum:63717853,dvd:247292
sum:63731054,dvd:13201
sum:63812004,dvd:80950
sum:65713780,dvd:1901776
sum:65749165,dvd:35385
sum:65867962,dvd:118797
sum:66193063,dvd:325101
sum:66966507,dvd:773444
sum:67080125,dvd:113618
sum:69270717,dvd:2190592
sum:69547704,dvd:276987
sum:70964902,dvd:1417198
sum:71245842,dvd:280940
sum:71305293,dvd:59451
sum:71941375,dvd:636082
sum:72014045,dvd:72670
sum:72091820,dvd:77775
sum:72482490,dvd:390670
sum:72500229,dvd:17739
sum:73227441,dvd:727212
sum:73344042,dvd:116601
sum:73568298,dvd:224256
sum:74525956,dvd:957658
sum:75442679,dvd:916723
sum:76028283,dvd:585604
sum:76727146,dvd:698863
sum:76853385,dvd:126239
sum:76894880,dvd:41495
sum:78480960,dvd:1586080
sum:78591439,dvd:110479
sum:79668752,dvd:1077313
sum:79769389,dvd:100637
sum:80034423,dvd:265034
sum:80442355,dvd:407932
sum:80671665,dvd:229310
sum:81060242,dvd:388577
sum:81114938,dvd:54696
sum:81620032,dvd:505094
sum:83332033,dvd:1712001
