sum:243486,dvd:0
sum:956012,dvd:712526
sum:1288711,dvd:332699
sum:1797550,dvd:508839
sum:1851746,dvd:54196
sum:1942681,dvd:90935
sum:2129683,dvd:187002
sum:2508917,dvd:379234
sum:2606079,dvd:97162
sum:2791048,dvd:184969
sum:2927358,dvd:136310
sum:3012042,dvd:84684
sum:3796730,dvd:784688
sum:4002508,dvd:205778
sum:4502011,dvd:499503
sum:4830473,dvd:328462
sum:5106243,dvd:275770
sum:5172433,dvd:66190
sum:6204398,dvd:1031965
sum:6497637,dvd:293239
sum:6725599,dvd:227962
sum:6727422,dvd:1823
sum:6763808,dvd:36386
sum:7215119,dvd:451311
sum:7433579,dvd:218460
sum:7633785,dvd:200206
sum:7794378,dvd:160593
sum:7818753,dvd:24375
sum:8052086,dvd:233333
sum:8090202,dvd:38116
sum:8146505,dvd:56303
sum:8467367,dvd:320862
sum:8604944,dvd:137577
sum:8606035,dvd:1091
sum:9507240,dvd:901205
sum:9578636,dvd:71396
sum:9662735,dvd:84099
sum:9754985,dvd:92250
sum:9887114,dvd:132129
sum:10046152,dvd:159038
sum:10172660,dvd:126508
sum:10227773,dvd:55113
sum:10288969,dvd:61196
sum:10467382,dvd:178413
sum:10483626,dvd:16244
sum:10543118,dvd:59492
sum:10790650,dvd:247532
sum:10802194,dvd:11544
sum:10844332,dvd:42138
sum:10965956,dvd:121624
sum:11049294,dvd:83338
sum:11205797,dvd:156503
sum:11283534,dvd:77737
sum:11311830,dvd:28296
sum:11625470,dvd:313640
sum:11984459,dvd:358989
sum:12868380,dvd:883921
sum:13192139,dvd:323759
sum:13601653,dvd:409514
sum:13706400,dvd:104747
sum:13786674,dvd:80274
sum:14131617,dvd:344943
sum:14397111,dvd:265494
sum:14732332,dvd:335221
sum:14883527,dvd:151195
sum:14935021,dvd:51494
sum:14940059,dvd:5038
sum:15124198,dvd:184139
sum:15267049,dvd:142851
sum:15549086,dvd:282037
sum:15594235,dvd:45149
sum:15619287,dvd:25052
sum:15780848,dvd:161561
sum:16163212,dvd:382364
sum:16845417,dvd:682205
sum:17126627,dvd:281210
sum:17904896,dvd:778269
sum:18128424,dvd:223528
sum:18133424,dvd:5000
sum:18830545,dvd:697121
sum:19120002,dvd:289457
sum:19188275,dvd:68273
sum:19569345,dvd:381070
sum:19780309,dvd:210964
sum:20102973,dvd:322664
sum:20434286,dvd:331313
sum:20555540,dvd:121254
sum:21042886,dvd:487346
sum:21092420,dvd:49534
