sum:3373607,dvd:0
sum:4324502,dvd:950895
sum:7901257,dvd:3576755
sum:8632522,dvd:731265
sum:13413729,dvd:4781207
sum:13770694,dvd:356965
sum:15267966,dvd:1497272
sum:15606392,dvd:338426
sum:16540455,dvd:934063
sum:16811325,dvd:270870
sum:18237511,dvd:1426186
sum:19254625,dvd:1017114
sum:21296885,dvd:2042260
sum:22438012,dvd:1141127
sum:22729310,dvd:291298
sum:22732274,dvd:2964
sum:23658746,dvd:926472
sum:24063433,dvd:404687
sum:27248110,dvd:3184677
sum:28691174,dvd:1443064
sum:28801380,dvd:110206
sum:32713169,dvd:3911789
sum:37901543,dvd:5188374
sum:38940807,dvd:1039264
sum:39564716,dvd:623909
sum:47305508,dvd:7740792
sum:48930361,dvd:1624853
sum:53982387,dvd:5052026
sum:57268896,dvd:3286509
sum:59635327,dvd:2366431
sum:66077954,dvd:6442627
sum:71399602,dvd:5321648
sum:79846722,dvd:8447120
sum:80992676,dvd:1145954
sum:91524872,dvd:10532196
sum:91536597,dvd:11725
