sum:3379,dvd:0
sum:782962,dvd:779583
sum:838809,dvd:55847
sum:862978,dvd:24169
sum:1038440,dvd:175462
sum:1192749,dvd:154309
sum:1220592,dvd:27843
sum:1538011,dvd:317419
sum:1605256,dvd:67245
sum:1922518,dvd:317262
sum:3227411,dvd:1304893
sum:3325424,dvd:98013
sum:3481332,dvd:155908
sum:3901411,dvd:420079
sum:4236446,dvd:335035
sum:4861315,dvd:624869
sum:4929301,dvd:67986
sum:5145704,dvd:216403
sum:5622861,dvd:477157
sum:6737809,dvd:1114948
sum:6881185,dvd:143376
sum:7272306,dvd:391121
sum:7531074,dvd:258768
sum:7551399,dvd:20325
sum:7572886,dvd:21487
sum:7837561,dvd:264675
sum:7903748,dvd:66187
sum:8421962,dvd:518214
sum:9296440,dvd:874478
sum:9755340,dvd:458900
sum:9847092,dvd:91752
sum:11516648,dvd:1669556
sum:12927492,dvd:1410844
sum:13351268,dvd:423776
sum:13504055,dvd:152787
sum:13858553,dvd:354498
sum:13871280,dvd:12727
sum:14740360,dvd:869080
sum:16097499,dvd:1357139
sum:16914892,dvd:817393
sum:16981855,dvd:66963
sum:17879426,dvd:897571
sum:18186470,dvd:307044
sum:18271925,dvd:85455
sum:18453531,dvd:181606
sum:20624805,dvd:2171274
sum:22260986,dvd:1636181
sum:23283876,dvd:1022890
sum:23702818,dvd:418942
sum:24098194,dvd:395376
sum:24465507,dvd:367313
sum:24750871,dvd:285364
sum:24828465,dvd:77594
sum:24839992,dvd:11527
sum:25683153,dvd:843161
sum:27755298,dvd:2072145
sum:27797927,dvd:42629
sum:28366397,dvd:568470
sum:29144240,dvd:777843
sum:29616653,dvd:472413
sum:30096620,dvd:479967
sum:30696785,dvd:600165
sum:30915527,dvd:218742
sum:32004092,dvd:1088565
sum:32191940,dvd:187848
sum:32468489,dvd:276549
sum:33278861,dvd:810372
sum:33657582,dvd:378721
sum:33752374,dvd:94792
sum:33911341,dvd:158967
sum:35242830,dvd:1331489
sum:35554315,dvd:311485
sum:36148293,dvd:593978
sum:36480925,dvd:332632
sum:36903067,dvd:422142
sum:37513280,dvd:610213
sum:38467001,dvd:953721
sum:38881498,dvd:414497
sum:39986635,dvd:1105137
sum:40253410,dvd:266775
sum:40328791,dvd:75381
sum:40611449,dvd:282658
sum:40805363,dvd:193914
sum:41008602,dvd:203239
sum:42267366,dvd:1258764
sum:42522322,dvd:254956
sum:43510495,dvd:988173
sum:43797734,dvd:287239
sum:43982083,dvd:184349
sum:44481472,dvd:499389
sum:44716895,dvd:235423
sum:44911006,dvd:194111
sum:45352040,dvd:441034
sum:46055813,dvd:703773
sum:46571456,dvd:515643
sum:46777789,dvd:206333
sum:46859416,dvd:81627
sum:47172669,dvd:313253
sum:47382438,dvd:209769
sum:47488420,dvd:105982
sum:47555904,dvd:67484
sum:48391757,dvd:835853
sum:49217232,dvd:825475
sum:50355446,dvd:1138214
sum:50401766,dvd:46320
sum:50452833,dvd:51067
sum:51900407,dvd:1447574
sum:52411533,dvd:511126
sum:52437413,dvd:25880
sum:53624447,dvd:1187034
sum:53750780,dvd:126333
sum:53779256,dvd:28476
sum:54276372,dvd:497116
sum:55347585,dvd:1071213
sum:56239340,dvd:891755
sum:56509454,dvd:270114
sum:57069968,dvd:560514
sum:57263803,dvd:193835
sum:58060361,dvd:796558
sum:58694048,dvd:633687
sum:58977863,dvd:283815
sum:60142028,dvd:1164165
sum:60377430,dvd:235402
sum:60852043,dvd:474613
sum:61202008,dvd:349965
sum:61619755,dvd:417747
sum:61684211,dvd:64456
sum:62249117,dvd:564906
sum:62557653,dvd:308536
sum:62788068,dvd:230415
sum:62882149,dvd:94081
sum:63140936,dvd:258787
sum:63756504,dvd:615568
sum:64050244,dvd:293740
sum:64060552,dvd:10308
sum:65618756,dvd:1558204
sum:66002939,dvd:384183
sum:67197901,dvd:1194962
sum:67475299,dvd:277398
sum:68626051,dvd:1150752
sum:68987784,dvd:361733
sum:69041188,dvd:53404
sum:69076730,dvd:35542
sum:69382643,dvd:305913
sum:69384986,dvd:2343
sum:69422032,dvd:37046
sum:69528235,dvd:106203
sum:70449071,dvd:920836
sum:70548008,dvd:98937
sum:71155417,dvd:607409
sum:71493897,dvd:338480
sum:72132997,dvd:639100
sum:72221591,dvd:88594
sum:72310053,dvd:88462
sum:72323784,dvd:13731
sum:72946089,dvd:622305
sum:73376712,dvd:430623
sum:73567184,dvd:190472
sum:73576282,dvd:9098
sum:73616976,dvd:40694
sum:74089131,dvd:472155
sum:74270976,dvd:181845
sum:74583849,dvd:312873
sum:74646825,dvd:62976
sum:74653455,dvd:6630
sum:74840389,dvd:186934
sum:75283576,dvd:443187
sum:75485943,dvd:202367
sum:75886808,dvd:400865
sum:77687291,dvd:1800483
sum:78364054,dvd:676763
sum:78570236,dvd:206182
sum:78986832,dvd:416596
sum:78999281,dvd:12449
sum:79095372,dvd:96091
sum:79387518,dvd:292146
sum:79523722,dvd:136204
sum:79915167,dvd:391445
sum:80082623,dvd:167456
sum:80307886,dvd:225263
sum:80504776,dvd:196890
sum:80708043,dvd:203267
sum:80741623,dvd:33580
sum:81300573,dvd:558950
sum:81788469,dvd:487896
sum:82133587,dvd:345118
sum:82293201,dvd:159614
sum:83137189,dvd:843988
sum:83247796,dvd:110607
sum:83840812,dvd:593016
sum:84383341,dvd:542529
sum:85471051,dvd:1087710
sum:85785799,dvd:314748
sum:86501726,dvd:715927
sum:87885347,dvd:1383621
sum:88086329,dvd:200982
sum:88769733,dvd:683404
sum:89572226,dvd:802493
sum:89862407,dvd:290181
sum:90055221,dvd:192814
sum:90801503,dvd:746282
sum:91394449,dvd:592946
sum:92014200,dvd:619751
sum:92172446,dvd:158246
sum:92461787,dvd:289341
sum:92513729,dvd:51942
sum:92626873,dvd:113144
sum:93474353,dvd:847480
sum:93700886,dvd:226533
sum:93703395,dvd:2509
sum:93715849,dvd:12454
sum:94597598,dvd:881749
sum:95265660,dvd:668062
sum:95931277,dvd:665617
sum:95952134,dvd:20857
sum:96774812,dvd:822678
sum:97078758,dvd:303946
sum:97389759,dvd:311001
sum:98463622,dvd:1073863
